subj,is.analysis.group,roi,param,beta
DMCC6721369,TRUE,dorsalattn_L,target,0.024251203266538
DMCC6904377,FALSE,dorsalattn_L,target,-0.0241405797800373
DMCC7297690,TRUE,dorsalattn_L,target,0.0873733002646096
DMCC7921988,TRUE,dorsalattn_L,target,-0.0267979678582932
DMCC8033964,TRUE,dorsalattn_L,target,0.0677354937826783
DMCC8050964,TRUE,dorsalattn_L,target,0.0495704773617302
DMCC8078683,FALSE,dorsalattn_L,target,-0.014084343423771
DMCC9441378,TRUE,dorsalattn_L,target,0.0214376910878031
DMCC9478705,TRUE,dorsalattn_L,target,0.105259320234506
DMCC9953810,TRUE,dorsalattn_L,target,-0.0453637907347316
107321,TRUE,frontoparietal_L,target,0.0386849774176817
115825,FALSE,frontoparietal_L,target,-0.0959140303904181
123117,TRUE,frontoparietal_L,target,0.0792366312894161
130114,TRUE,frontoparietal_L,target,0.0279558557169169
130518,FALSE,frontoparietal_L,target,0.35091053612969
132017,TRUE,frontoparietal_L,target,0.0365440118753178
138837,TRUE,frontoparietal_L,target,0.0520641920319313
141422,TRUE,frontoparietal_L,target,-0.054783124231146
150423,TRUE,frontoparietal_L,target,0.081605357342464
158136,TRUE,frontoparietal_L,target,0.00325494235517833
160830,TRUE,frontoparietal_L,target,0.138077747493555
161832,TRUE,frontoparietal_L,target,-0.0579942283338418
165032,TRUE,frontoparietal_L,target,0.12596909417593
171330,TRUE,frontoparietal_L,target,-0.145184043184273
178243,TRUE,frontoparietal_L,target,0.122638465045189
178647,FALSE,frontoparietal_L,target,-0.017113306145518
178950,TRUE,frontoparietal_L,target,0.038060596191741
182436,TRUE,frontoparietal_L,target,-0.0790269305937211
197449,TRUE,frontoparietal_L,target,-0.0385074634860484
203418,TRUE,frontoparietal_L,target,-0.0292044474583055
204319,TRUE,frontoparietal_L,target,0.043063411841351
233326,FALSE,frontoparietal_L,target,0.0802481491102054
300618,TRUE,frontoparietal_L,target,0.0408492655003087
317332,TRUE,frontoparietal_L,target,0.0615495399105831
346945,TRUE,frontoparietal_L,target,0.221875949800709
352738,TRUE,frontoparietal_L,target,0.0106671863649544
393550,FALSE,frontoparietal_L,target,0.0462725890433842
448347,TRUE,frontoparietal_L,target,0.0866634126328718
580650,TRUE,frontoparietal_L,target,0.0383448449650313
594156,TRUE,frontoparietal_L,target,0.0282616589597176
601127,TRUE,frontoparietal_L,target,0.00303930991736753
765864,TRUE,frontoparietal_L,target,0.0978341815794636
814649,TRUE,frontoparietal_L,target,0.0633734017598605
843151,TRUE,frontoparietal_L,target,0.0203724548652267
