subj,is.analysis.group,roi.hemi,roi,hemi,model,y,param,coef,beta
DMCC2834766,FALSE,RetrosplenialTemporal_l,RetrosplenialTemporal,l,tdi,rank,target,-5.10493593623888,-0.0593542967912483
DMCC2834766,FALSE,RetrosplenialTemporal_l,RetrosplenialTemporal,l,tdi,rank,distractor,-3.75448950766745,-0.0436528660341831
DMCC2834766,FALSE,RetrosplenialTemporal_l,RetrosplenialTemporal,l,tdi,rank,incongruency,14.5741020984665,0.210751796621858
DMCC3062542,TRUE,RetrosplenialTemporal_l,RetrosplenialTemporal,l,tdi,rank,target,9.68698294995963,0.112908338645823
DMCC3062542,TRUE,RetrosplenialTemporal_l,RetrosplenialTemporal,l,tdi,rank,distractor,-1.65602300242132,-0.0193020682423559
DMCC3062542,TRUE,RetrosplenialTemporal_l,RetrosplenialTemporal,l,tdi,rank,incongruency,3.74379539951576,0.0542721714749852
DMCC4191255,FALSE,RetrosplenialTemporal_l,RetrosplenialTemporal,l,tdi,rank,target,-4.22796231840192,-0.0489053186221977
DMCC4191255,FALSE,RetrosplenialTemporal_l,RetrosplenialTemporal,l,tdi,rank,distractor,-7.2194057707829,-0.0835076835823176
DMCC4191255,FALSE,RetrosplenialTemporal_l,RetrosplenialTemporal,l,tdi,rank,incongruency,8.0977855125101,0.116498105892606
DMCC4260551,FALSE,RetrosplenialTemporal_l,RetrosplenialTemporal,l,tdi,rank,target,-4.41402466707022,-0.0509715379789349
DMCC4260551,FALSE,RetrosplenialTemporal_l,RetrosplenialTemporal,l,tdi,rank,distractor,-0.758146690879778,-0.00875479993033879
DMCC4260551,FALSE,RetrosplenialTemporal_l,RetrosplenialTemporal,l,tdi,rank,incongruency,-10.6349626715093,-0.152741328005677
DMCC4854075,TRUE,RetrosplenialTemporal_l,RetrosplenialTemporal,l,tdi,rank,target,3.0373978510896,0.0350796511943873
DMCC4854075,TRUE,RetrosplenialTemporal_l,RetrosplenialTemporal,l,tdi,rank,distractor,-0.256128934624709,-0.00295809575429905
DMCC4854075,TRUE,RetrosplenialTemporal_l,RetrosplenialTemporal,l,tdi,rank,incongruency,23.7821075464084,0.341610754123905
DMCC5009144,TRUE,RetrosplenialTemporal_l,RetrosplenialTemporal,l,tdi,rank,target,-7.05397497982242,-0.0814769440420542
DMCC5009144,TRUE,RetrosplenialTemporal_l,RetrosplenialTemporal,l,tdi,rank,distractor,-14.6551654560129,-0.169274501143279
DMCC5009144,TRUE,RetrosplenialTemporal_l,RetrosplenialTemporal,l,tdi,rank,incongruency,-0.314366424535909,-0.00451611073800382
DMCC5195268,FALSE,RetrosplenialTemporal_l,RetrosplenialTemporal,l,tdi,rank,target,-1.42947311339789,-0.016506708815049
DMCC5195268,FALSE,RetrosplenialTemporal_l,RetrosplenialTemporal,l,tdi,rank,distractor,-1.31005347054079,-0.0151277215133892
DMCC5195268,FALSE,RetrosplenialTemporal_l,RetrosplenialTemporal,l,tdi,rank,incongruency,-17.6536773607748,-0.253540471970298
DMCC5775387,FALSE,RetrosplenialTemporal_l,RetrosplenialTemporal,l,tdi,rank,target,1.42941636400323,0.016506980502914
DMCC5775387,FALSE,RetrosplenialTemporal_l,RetrosplenialTemporal,l,tdi,rank,distractor,6.1399818401937,0.0709048553498262
DMCC5775387,FALSE,RetrosplenialTemporal_l,RetrosplenialTemporal,l,tdi,rank,incongruency,-3.01367029862793,-0.0432844832361679
DMCC6371570,FALSE,RetrosplenialTemporal_l,RetrosplenialTemporal,l,tdi,rank,target,-1.30413261702986,-0.0150923195363275
DMCC6371570,FALSE,RetrosplenialTemporal_l,RetrosplenialTemporal,l,tdi,rank,distractor,11.4603763115416,0.13262735632996
DMCC6371570,FALSE,RetrosplenialTemporal_l,RetrosplenialTemporal,l,tdi,rank,incongruency,-4.48292473769169,-0.0645242986407251
DMCC6418065,TRUE,RetrosplenialTemporal_l,RetrosplenialTemporal,l,tdi,rank,target,13.1328881658595,0.151696677115232
DMCC6418065,TRUE,RetrosplenialTemporal_l,RetrosplenialTemporal,l,tdi,rank,distractor,10.8066232849072,0.124826224243509
DMCC6418065,TRUE,RetrosplenialTemporal_l,RetrosplenialTemporal,l,tdi,rank,incongruency,8.26132465698143,0.118684258726871
DMCC6484785,TRUE,RetrosplenialTemporal_l,RetrosplenialTemporal,l,tdi,rank,target,15.504798476594,0.179345758681549
DMCC6484785,TRUE,RetrosplenialTemporal_l,RetrosplenialTemporal,l,tdi,rank,distractor,-5.00375807102503,-0.0578790358908325
DMCC6484785,TRUE,RetrosplenialTemporal_l,RetrosplenialTemporal,l,tdi,rank,incongruency,-12.1090849475384,-0.174206325704916
DMCC6661074,TRUE,RetrosplenialTemporal_l,RetrosplenialTemporal,l,tdi,rank,target,-6.46687096448748,-0.0746881270390038
DMCC6661074,TRUE,RetrosplenialTemporal_l,RetrosplenialTemporal,l,tdi,rank,distractor,-1.17892453591608,-0.0136158067775636
DMCC6661074,TRUE,RetrosplenialTemporal_l,RetrosplenialTemporal,l,tdi,rank,incongruency,10.3975484261501,0.149353682579228
DMCC6671683,TRUE,RetrosplenialTemporal_l,RetrosplenialTemporal,l,tdi,rank,target,4.04807934826473,0.0468441824921346
DMCC6671683,TRUE,RetrosplenialTemporal_l,RetrosplenialTemporal,l,tdi,rank,distractor,2.84309422921711,0.032900151765274
DMCC6671683,TRUE,RetrosplenialTemporal_l,RetrosplenialTemporal,l,tdi,rank,incongruency,4.74361884584343,0.0682722229233605
DMCC6705371,FALSE,RetrosplenialTemporal_l,RetrosplenialTemporal,l,tdi,rank,target,3.5092816787732,0.0405665920515467
DMCC6705371,FALSE,RetrosplenialTemporal_l,RetrosplenialTemporal,l,tdi,rank,distractor,1.5985673930589,0.0184791183031494
DMCC6705371,FALSE,RetrosplenialTemporal_l,RetrosplenialTemporal,l,tdi,rank,incongruency,9.27804681194514,0.133393437827421
DMCC6721369,TRUE,RetrosplenialTemporal_l,RetrosplenialTemporal,l,tdi,rank,target,-10.4425128631961,-0.120750853891965
DMCC6721369,TRUE,RetrosplenialTemporal_l,RetrosplenialTemporal,l,tdi,rank,distractor,1.86589487489911,0.02157607104424
DMCC6721369,TRUE,RetrosplenialTemporal_l,RetrosplenialTemporal,l,tdi,rank,incongruency,-3.64348769168685,-0.0523998578339021
DMCC6904377,FALSE,RetrosplenialTemporal_l,RetrosplenialTemporal,l,tdi,rank,target,-0.292196327683624,-0.00344551449546494
DMCC6904377,FALSE,RetrosplenialTemporal_l,RetrosplenialTemporal,l,tdi,rank,distractor,4.1348870056497,0.0487576734041011
DMCC6904377,FALSE,RetrosplenialTemporal_l,RetrosplenialTemporal,l,tdi,rank,incongruency,-20.1730225988701,-0.29585431873439
DMCC7297690,TRUE,RetrosplenialTemporal_l,RetrosplenialTemporal,l,tdi,rank,target,7.80086637409201,0.090126824747981
DMCC7297690,TRUE,RetrosplenialTemporal_l,RetrosplenialTemporal,l,tdi,rank,distractor,2.88531577885395,0.0333353164985626
DMCC7297690,TRUE,RetrosplenialTemporal_l,RetrosplenialTemporal,l,tdi,rank,incongruency,30.9437298224375,0.444643044272218
DMCC7921988,TRUE,RetrosplenialTemporal_l,RetrosplenialTemporal,l,tdi,rank,target,12.294497830912,0.142236541363765
DMCC7921988,TRUE,RetrosplenialTemporal_l,RetrosplenialTemporal,l,tdi,rank,distractor,3.8365365213882,0.0443853578342977
DMCC7921988,TRUE,RetrosplenialTemporal_l,RetrosplenialTemporal,l,tdi,rank,incongruency,14.200640637611,0.204331788483355
DMCC8033964,TRUE,RetrosplenialTemporal_l,RetrosplenialTemporal,l,tdi,rank,target,11.3781968825666,0.131390511277837
DMCC8033964,TRUE,RetrosplenialTemporal_l,RetrosplenialTemporal,l,tdi,rank,distractor,1.10847962066185,0.012800244678748
DMCC8033964,TRUE,RetrosplenialTemporal_l,RetrosplenialTemporal,l,tdi,rank,incongruency,11.538362590799,0.165715202191266
DMCC8050964,TRUE,RetrosplenialTemporal_l,RetrosplenialTemporal,l,tdi,rank,target,0.183092463680379,0.0021180944111676
DMCC8050964,TRUE,RetrosplenialTemporal_l,RetrosplenialTemporal,l,tdi,rank,distractor,-4.88945217917678,-0.0565633403265797
DMCC8050964,TRUE,RetrosplenialTemporal_l,RetrosplenialTemporal,l,tdi,rank,incongruency,-13.6362237691687,-0.19619890326729
DMCC8078683,FALSE,RetrosplenialTemporal_l,RetrosplenialTemporal,l,tdi,rank,target,-0.693294743744958,-0.00800781303601839
DMCC8078683,FALSE,RetrosplenialTemporal_l,RetrosplenialTemporal,l,tdi,rank,distractor,-1.51435129136401,-0.0174913225889925
DMCC8078683,FALSE,RetrosplenialTemporal_l,RetrosplenialTemporal,l,tdi,rank,incongruency,2.68046307506054,0.0385064477516135
DMCC9441378,TRUE,RetrosplenialTemporal_l,RetrosplenialTemporal,l,tdi,rank,target,-10.8926301452784,-0.125834306136838
DMCC9441378,TRUE,RetrosplenialTemporal_l,RetrosplenialTemporal,l,tdi,rank,distractor,-1.01614205004037,-0.0117387194917951
DMCC9441378,TRUE,RetrosplenialTemporal_l,RetrosplenialTemporal,l,tdi,rank,incongruency,7.7884382566586,0.111903660432906
DMCC9478705,TRUE,RetrosplenialTemporal_l,RetrosplenialTemporal,l,tdi,rank,target,10.3406476997579,0.11942987982143
DMCC9478705,TRUE,RetrosplenialTemporal_l,RetrosplenialTemporal,l,tdi,rank,distractor,6.68886198547214,0.0772533796974612
DMCC9478705,TRUE,RetrosplenialTemporal_l,RetrosplenialTemporal,l,tdi,rank,incongruency,13.7544390637611,0.19757670891115
DMCC9953810,TRUE,RetrosplenialTemporal_l,RetrosplenialTemporal,l,tdi,rank,target,-5.26890385391444,-0.0610380424920771
DMCC9953810,TRUE,RetrosplenialTemporal_l,RetrosplenialTemporal,l,tdi,rank,distractor,-0.675897901533472,-0.00782999386171325
DMCC9953810,TRUE,RetrosplenialTemporal_l,RetrosplenialTemporal,l,tdi,rank,incongruency,12.9398204196933,0.186438750217768
107321,TRUE,Salience_l,Salience,l,tdi,rank,target,7.54640839386601,0.0875173518694545
107321,TRUE,Salience_l,Salience,l,tdi,rank,distractor,0.367836965294589,0.00426588589459923
107321,TRUE,Salience_l,Salience,l,tdi,rank,incongruency,-16.4430992736078,-0.237172948537735
115825,FALSE,Salience_l,Salience,l,tdi,rank,target,0.14831769572234,0.00171402519676479
115825,FALSE,Salience_l,Salience,l,tdi,rank,distractor,7.06572841000804,0.0816546971638614
115825,FALSE,Salience_l,Salience,l,tdi,rank,incongruency,-13.5535209846651,-0.194806738401314
123117,TRUE,Salience_l,Salience,l,tdi,rank,target,-2.33299914245358,-0.026940468098895
123117,TRUE,Salience_l,Salience,l,tdi,rank,distractor,-4.8549485472155,-0.0560628523508503
123117,TRUE,Salience_l,Salience,l,tdi,rank,incongruency,-11.8293230427765,-0.169894007437648
130114,TRUE,Salience_l,Salience,l,tdi,rank,target,-4.9167864709443,-0.056952332934402
130114,TRUE,Salience_l,Salience,l,tdi,rank,distractor,-1.50718825665864,-0.0174581279653489
130114,TRUE,Salience_l,Salience,l,tdi,rank,incongruency,4.33189568200165,0.0624073542069615
130518,FALSE,Salience_l,Salience,l,tdi,rank,target,3.34066661622277,0.0387512826762019
130518,FALSE,Salience_l,Salience,l,tdi,rank,distractor,-6.81000302663441,-0.078995117629931
130518,FALSE,Salience_l,Salience,l,tdi,rank,incongruency,1.7546660613398,0.025314830950607
132017,TRUE,Salience_l,Salience,l,tdi,rank,target,-4.80248057909604,-0.0554640947486019
132017,TRUE,Salience_l,Salience,l,tdi,rank,distractor,-0.940501412429401,-0.0108618990938213
132017,TRUE,Salience_l,Salience,l,tdi,rank,incongruency,-6.4631002824859,-0.092835657300042
138837,TRUE,Salience_l,Salience,l,tdi,rank,target,11.7505674939467,0.135866183746044
138837,TRUE,Salience_l,Salience,l,tdi,rank,distractor,-3.79928369652946,-0.0439292976345133
138837,TRUE,Salience_l,Salience,l,tdi,rank,incongruency,8.34014326069413,0.119937131181409
141422,TRUE,Salience_l,Salience,l,tdi,rank,target,4.02154585351089,0.0464656653492186
141422,TRUE,Salience_l,Salience,l,tdi,rank,distractor,-5.08224878934624,-0.0587212181756104
141422,TRUE,Salience_l,Salience,l,tdi,rank,incongruency,20.4252169087974,0.293517110216354
150423,TRUE,Salience_l,Salience,l,tdi,rank,target,4.07709720540759,0.0471002792480246
150423,TRUE,Salience_l,Salience,l,tdi,rank,distractor,-3.41583434221146,-0.0394611026614139
150423,TRUE,Salience_l,Salience,l,tdi,rank,incongruency,21.0918331315577,0.303050045175436
158136,TRUE,Salience_l,Salience,l,tdi,rank,target,1.62385870661824,0.0187529458492033
158136,TRUE,Salience_l,Salience,l,tdi,rank,distractor,0.264855730427763,0.00305865599655922
158136,TRUE,Salience_l,Salience,l,tdi,rank,incongruency,20.1529711460856,0.28945959808854
160830,TRUE,Salience_l,Salience,l,tdi,rank,target,0.884117736077472,0.0102157729004662
160830,TRUE,Salience_l,Salience,l,tdi,rank,distractor,10.1720641646489,0.117535813607882
160830,TRUE,Salience_l,Salience,l,tdi,rank,incongruency,6.77607949959643,0.0973794304005341
161832,TRUE,Salience_l,Salience,l,tdi,rank,target,-9.61874495560935,-0.112418022771987
161832,TRUE,Salience_l,Salience,l,tdi,rank,distractor,-15.0830306698951,-0.176281260512061
161832,TRUE,Salience_l,Salience,l,tdi,rank,incongruency,-15.591606133979,-0.226639706355361
165032,TRUE,Salience_l,Salience,l,tdi,rank,target,-1.23940047417271,-0.0143275429827936
165032,TRUE,Salience_l,Salience,l,tdi,rank,distractor,-2.65569511702987,-0.0306999930461039
165032,TRUE,Salience_l,Salience,l,tdi,rank,incongruency,0.293860976594019,0.00422502798522883
171330,TRUE,Salience_l,Salience,l,tdi,rank,target,-9.54988902340596,-0.110296968960666
171330,TRUE,Salience_l,Salience,l,tdi,rank,distractor,1.00665859564162,0.0116264588630658
171330,TRUE,Salience_l,Salience,l,tdi,rank,incongruency,-5.93200161420499,-0.0852106982158361
178243,TRUE,Salience_l,Salience,l,tdi,rank,target,-1.48947614003228,-0.0172052061894353
178243,TRUE,Salience_l,Salience,l,tdi,rank,distractor,1.54809826472962,0.0178823608719255
178243,TRUE,Salience_l,Salience,l,tdi,rank,incongruency,-9.54038034705409,-0.13706280972379
178647,FALSE,Salience_l,Salience,l,tdi,rank,target,5.60793104317998,0.0647850921452428
178647,FALSE,Salience_l,Salience,l,tdi,rank,distractor,0.350862590798991,0.00405330684350627
178647,FALSE,Salience_l,Salience,l,tdi,rank,incongruency,1.12850585149315,0.0162145104762872
178950,TRUE,Salience_l,Salience,l,tdi,rank,target,24.8143096751412,0.286908920620246
178950,TRUE,Salience_l,Salience,l,tdi,rank,distractor,3.85858050847455,0.0446138209487164
178950,TRUE,Salience_l,Salience,l,tdi,rank,incongruency,13.1050494350283,0.188455201010748
182436,TRUE,Salience_l,Salience,l,tdi,rank,target,-6.75071882566585,-0.0779614516153117
182436,TRUE,Salience_l,Salience,l,tdi,rank,distractor,-5.3764628732849,-0.0620906989287585
182436,TRUE,Salience_l,Salience,l,tdi,rank,incongruency,10.324707425343,0.148297988876164
197449,TRUE,Salience_l,Salience,l,tdi,rank,target,-7.09205382364809,-0.0819007789174431
197449,TRUE,Salience_l,Salience,l,tdi,rank,distractor,-8.43989608555289,-0.0974659923031283
197449,TRUE,Salience_l,Salience,l,tdi,rank,incongruency,-12.7713125504439,-0.183433711303764
203418,TRUE,Salience_l,Salience,l,tdi,rank,target,13.9820041364003,0.162196881133094
203418,TRUE,Salience_l,Salience,l,tdi,rank,distractor,0.545248184019371,0.00632509860737237
203418,TRUE,Salience_l,Salience,l,tdi,rank,incongruency,15.9507163034706,0.230134046485544
204319,TRUE,Salience_l,Salience,l,tdi,rank,target,1.6978283898305,0.0196418032950679
204319,TRUE,Salience_l,Salience,l,tdi,rank,distractor,6.28637005649718,0.072725632831507
204319,TRUE,Salience_l,Salience,l,tdi,rank,incongruency,6.70727401129945,0.0965075355264193
233326,FALSE,Salience_l,Salience,l,tdi,rank,target,8.65360169491524,0.100256185112724
233326,FALSE,Salience_l,Salience,l,tdi,rank,distractor,2.75776836158195,0.0319500879638623
233326,FALSE,Salience_l,Salience,l,tdi,rank,incongruency,10.343220338983,0.149038221729958
300618,TRUE,Salience_l,Salience,l,tdi,rank,target,0.184750807102506,0.00213721676224829
300618,TRUE,Salience_l,Salience,l,tdi,rank,distractor,2.46004842615011,0.0284580988563337
300618,TRUE,Salience_l,Salience,l,tdi,rank,incongruency,16.7170096852301,0.240518469576863
317332,TRUE,Salience_l,Salience,l,tdi,rank,target,-7.25151962267958,-0.0837456011986081
317332,TRUE,Salience_l,Salience,l,tdi,rank,distractor,-3.5078440274415,-0.0405110269674045
317332,TRUE,Salience_l,Salience,l,tdi,rank,incongruency,7.31509786117838,0.105070483061892
346945,TRUE,Salience_l,Salience,l,tdi,rank,target,5.54992055084745,0.0641314112500494
346945,TRUE,Salience_l,Salience,l,tdi,rank,distractor,-0.629766949152573,-0.00727719304047045
346945,TRUE,Salience_l,Salience,l,tdi,rank,incongruency,-6.23428672316384,-0.0895980201890072
352738,TRUE,Salience_l,Salience,l,tdi,rank,target,3.45614532889426,0.0400364442001984
352738,TRUE,Salience_l,Salience,l,tdi,rank,distractor,7.74371973365617,0.0897042726839525
352738,TRUE,Salience_l,Salience,l,tdi,rank,incongruency,7.30707728006457,0.105277318321421
393550,FALSE,Salience_l,Salience,l,tdi,rank,target,-0.888304580306699,-0.0103456761635032
393550,FALSE,Salience_l,Salience,l,tdi,rank,distractor,7.36839184826471,0.0858162814849192
393550,FALSE,Salience_l,Salience,l,tdi,rank,incongruency,0.673678369652942,0.00975836801109427
448347,TRUE,Salience_l,Salience,l,tdi,rank,target,4.16226543583535,0.0480796735197368
448347,TRUE,Salience_l,Salience,l,tdi,rank,distractor,3.48592615012104,0.0402670598008356
448347,TRUE,Salience_l,Salience,l,tdi,rank,incongruency,-7.71948143664245,-0.110904067584267
580650,TRUE,Salience_l,Salience,l,tdi,rank,target,7.61834770984663,0.088036059972223
580650,TRUE,Salience_l,Salience,l,tdi,rank,distractor,18.3091959241323,0.21157730413601
580650,TRUE,Salience_l,Salience,l,tdi,rank,incongruency,7.92017251815982,0.11383139522096
594156,TRUE,Salience_l,Salience,l,tdi,rank,target,8.89599097054075,0.102729074385088
594156,TRUE,Salience_l,Salience,l,tdi,rank,distractor,8.38445823244552,0.0968219995154962
594156,TRUE,Salience_l,Salience,l,tdi,rank,incongruency,20.9185583131558,0.300440448742676
601127,TRUE,Salience_l,Salience,l,tdi,rank,target,-9.00088907384986,-0.103938965881774
601127,TRUE,Salience_l,Salience,l,tdi,rank,distractor,-7.01167776432608,-0.080968283237443
601127,TRUE,Salience_l,Salience,l,tdi,rank,incongruency,-1.51066888619855,-0.021696509802801
765864,TRUE,Salience_l,Salience,l,tdi,rank,target,2.62315879741727,0.0302911876807214
765864,TRUE,Salience_l,Salience,l,tdi,rank,distractor,-3.90213882163035,-0.0450603369946998
765864,TRUE,Salience_l,Salience,l,tdi,rank,incongruency,17.3112389023406,0.248626536378913
814649,TRUE,Salience_l,Salience,l,tdi,rank,target,4.94339563155771,0.0571269922024487
814649,TRUE,Salience_l,Salience,l,tdi,rank,distractor,3.22873789346246,0.0373120215760395
814649,TRUE,Salience_l,Salience,l,tdi,rank,incongruency,12.1540809120258,0.174689065929442
843151,TRUE,Salience_l,Salience,l,tdi,rank,target,5.84363650121065,0.0678142596244139
843151,TRUE,Salience_l,Salience,l,tdi,rank,distractor,-4.54847659402744,-0.0527841820036279
843151,TRUE,Salience_l,Salience,l,tdi,rank,incongruency,-11.2096953188055,-0.161792822101247
849971,TRUE,Salience_l,Salience,l,tdi,rank,target,-5.89457854116221,-0.0684087496879303
849971,TRUE,Salience_l,Salience,l,tdi,rank,distractor,-11.6747124697336,-0.135489327598831
849971,TRUE,Salience_l,Salience,l,tdi,rank,incongruency,18.5983908393866,0.268449051890478
873968,TRUE,Salience_l,Salience,l,tdi,rank,target,10.2510151836158,0.12410542868817
873968,TRUE,Salience_l,Salience,l,tdi,rank,distractor,1.89424435028245,0.0229329488759014
873968,TRUE,Salience_l,Salience,l,tdi,rank,incongruency,0.345515536723187,0.00520258391106891
877168,TRUE,Salience_l,Salience,l,tdi,rank,target,12.2713756053269,0.14191715767112
877168,TRUE,Salience_l,Salience,l,tdi,rank,distractor,7.53253631961255,0.0871129838182001
877168,TRUE,Salience_l,Salience,l,tdi,rank,incongruency,2.92317393058919,0.0420459260749458
DMCC1328342,FALSE,Salience_l,Salience,l,tdi,rank,target,14.4407473264729,0.166807663851613
DMCC1328342,FALSE,Salience_l,Salience,l,tdi,rank,distractor,4.90317292171105,0.0566374303241045
DMCC1328342,FALSE,Salience_l,Salience,l,tdi,rank,incongruency,3.45563458434224,0.0496457130930737
DMCC1596165,FALSE,Salience_l,Salience,l,tdi,rank,target,7.17077784503633,0.0830155695336114
DMCC1596165,FALSE,Salience_l,Salience,l,tdi,rank,distractor,-6.2949959644875,-0.072876706892468
DMCC1596165,FALSE,Salience_l,Salience,l,tdi,rank,incongruency,8.21600080710253,0.118299080034933
DMCC1971064,TRUE,Salience_l,Salience,l,tdi,rank,target,-7.74757238700564,-0.0894893512730442
DMCC1971064,TRUE,Salience_l,Salience,l,tdi,rank,distractor,-2.52100988700565,-0.0291192554353479
DMCC1971064,TRUE,Salience_l,Salience,l,tdi,rank,incongruency,-18.3042019774012,-0.262956630945536
DMCC2442951,TRUE,Salience_l,Salience,l,tdi,rank,target,-3.57333282889426,-0.0424857781238913
DMCC2442951,TRUE,Salience_l,Salience,l,tdi,rank,distractor,-6.19163640032286,-0.0736165655213612
DMCC2442951,TRUE,Salience_l,Salience,l,tdi,rank,incongruency,-3.0466606133979,-0.0450528008916042
DMCC2803654,FALSE,Salience_l,Salience,l,tdi,rank,target,3.23242029862792,0.037432132801047
DMCC2803654,FALSE,Salience_l,Salience,l,tdi,rank,distractor,5.19521791767552,0.0601617577724519
DMCC2803654,FALSE,Salience_l,Salience,l,tdi,rank,incongruency,-0.877623083131548,-0.0126401548804262
DMCC2834766,FALSE,Salience_l,Salience,l,tdi,rank,target,-2.66285184624697,-0.0307490644736439
DMCC2834766,FALSE,Salience_l,Salience,l,tdi,rank,distractor,-0.896110774818426,-0.0103477660723986
DMCC2834766,FALSE,Salience_l,Salience,l,tdi,rank,incongruency,-1.45422215496367,-0.020885422732353
DMCC3062542,TRUE,Salience_l,Salience,l,tdi,rank,target,-5.1403727804681,-0.059558431290691
DMCC3062542,TRUE,Salience_l,Salience,l,tdi,rank,distractor,-3.29736682808717,-0.0382046213490667
DMCC3062542,TRUE,Salience_l,Salience,l,tdi,rank,incongruency,0.482193301049243,0.00694860169609885
DMCC4191255,FALSE,Salience_l,Salience,l,tdi,rank,target,-0.987193553268754,-0.011467220302778
DMCC4191255,FALSE,Salience_l,Salience,l,tdi,rank,distractor,-6.23161319612591,-0.072386292561435
DMCC4191255,FALSE,Salience_l,Salience,l,tdi,rank,incongruency,7.48701069410818,0.108166283806261
DMCC4260551,FALSE,Salience_l,Salience,l,tdi,rank,target,-0.0120182606941093,-0.000138888360897566
DMCC4260551,FALSE,Salience_l,Salience,l,tdi,rank,distractor,1.23723769168683,0.0142980685319447
DMCC4260551,FALSE,Salience_l,Salience,l,tdi,rank,incongruency,6.68911420500407,0.096143616300524
DMCC4854075,TRUE,Salience_l,Salience,l,tdi,rank,target,-4.14600988700563,-0.0488888319619346
DMCC4854075,TRUE,Salience_l,Salience,l,tdi,rank,distractor,3.28107344632766,0.0386896926789842
DMCC4854075,TRUE,Salience_l,Salience,l,tdi,rank,incongruency,10.7478813559322,0.157626706697661
DMCC5009144,TRUE,Salience_l,Salience,l,tdi,rank,target,-7.68964386602097,-0.08893468689578
DMCC5009144,TRUE,Salience_l,Salience,l,tdi,rank,distractor,-7.25363196125908,-0.0838919849308452
DMCC5009144,TRUE,Salience_l,Salience,l,tdi,rank,incongruency,-7.44239305891849,-0.107054559064752
DMCC5195268,FALSE,Salience_l,Salience,l,tdi,rank,target,3.57929782082324,0.0414316137758662
DMCC5195268,FALSE,Salience_l,Salience,l,tdi,rank,distractor,-5.70046408393869,-0.065984849010028
DMCC5195268,FALSE,Salience_l,Salience,l,tdi,rank,incongruency,-5.88175948345439,-0.0846776672343477
DMCC5775387,FALSE,Salience_l,Salience,l,tdi,rank,target,-1.08387560532688,-0.012558219709824
DMCC5775387,FALSE,Salience_l,Salience,l,tdi,rank,distractor,11.0924636803874,0.128521755944065
DMCC5775387,FALSE,Salience_l,Salience,l,tdi,rank,incongruency,1.16015940274416,0.0167183691190063
DMCC6371570,FALSE,Salience_l,Salience,l,tdi,rank,target,-2.06794794188862,-0.0239009643519193
DMCC6371570,FALSE,Salience_l,Salience,l,tdi,rank,distractor,7.54812348668279,0.0872398316827676
DMCC6371570,FALSE,Salience_l,Salience,l,tdi,rank,incongruency,8.68462469733656,0.124840209284089
DMCC6418065,TRUE,Salience_l,Salience,l,tdi,rank,target,2.31384937449557,0.0267199655030949
DMCC6418065,TRUE,Salience_l,Salience,l,tdi,rank,distractor,-2.46070419693301,-0.028415821695267
DMCC6418065,TRUE,Salience_l,Salience,l,tdi,rank,incongruency,25.5995258272801,0.367671816182429
DMCC6484785,TRUE,Salience_l,Salience,l,tdi,rank,target,-3.40174788135593,-0.0397636352455279
DMCC6484785,TRUE,Salience_l,Salience,l,tdi,rank,distractor,-5.8965395480226,-0.0689256981928192
DMCC6484785,TRUE,Salience_l,Salience,l,tdi,rank,incongruency,-13.6543079096045,-0.198509484143832
DMCC6661074,TRUE,Salience_l,Salience,l,tdi,rank,target,-2.46685204802259,-0.0284859052699623
DMCC6661074,TRUE,Salience_l,Salience,l,tdi,rank,distractor,-3.88612288135592,-0.0448748956608378
DMCC6661074,TRUE,Salience_l,Salience,l,tdi,rank,incongruency,24.5644420903955,0.352794200983255
DMCC6671683,TRUE,Salience_l,Salience,l,tdi,rank,target,-2.57756381154156,-0.0297770617639894
DMCC6671683,TRUE,Salience_l,Salience,l,tdi,rank,distractor,5.92950464083938,0.0685000406700073
DMCC6671683,TRUE,Salience_l,Salience,l,tdi,rank,incongruency,-5.26409907183213,-0.0756352210628777
DMCC6705371,FALSE,Salience_l,Salience,l,tdi,rank,target,1.29787757263923,0.0149872608571984
DMCC6705371,FALSE,Salience_l,Salience,l,tdi,rank,distractor,2.08098769168688,0.0240302367753447
DMCC6705371,FALSE,Salience_l,Salience,l,tdi,rank,incongruency,24.7411975383374,0.355334082487217
DMCC6721369,TRUE,Salience_l,Salience,l,tdi,rank,target,4.69953087167069,0.0545753708861018
DMCC6721369,TRUE,Salience_l,Salience,l,tdi,rank,distractor,4.09685230024211,0.0475765006884202
DMCC6721369,TRUE,Salience_l,Salience,l,tdi,rank,incongruency,10.5610371267151,0.152537410194557
DMCC6904377,FALSE,Salience_l,Salience,l,tdi,rank,target,7.19851568805487,0.0833885569740399
DMCC6904377,FALSE,Salience_l,Salience,l,tdi,rank,distractor,3.70260794995965,0.0428914997712776
DMCC6904377,FALSE,Salience_l,Salience,l,tdi,rank,incongruency,3.21552158999193,0.0463278924013228
DMCC7297690,TRUE,Salience_l,Salience,l,tdi,rank,target,5.08969557102501,0.0587743204586479
DMCC7297690,TRUE,Salience_l,Salience,l,tdi,rank,distractor,-7.57659907183217,-0.0874923569829291
DMCC7297690,TRUE,Salience_l,Salience,l,tdi,rank,incongruency,-7.09031981436641,-0.101833165700802
DMCC7921988,TRUE,Salience_l,Salience,l,tdi,rank,target,-5.56705256255043,-0.064288635853696
DMCC7921988,TRUE,Salience_l,Salience,l,tdi,rank,distractor,1.68517958030669,0.0194605484983581
