subj,roi,betas,param
178647,V1,-0.0327694235947198,congruency
178647,V1,0.024180430938673,incongruency
178647,V1,0.0225391075958098,diagonal
178647,vpm_L,-0.00290588001969572,distractor
178647,vpm_L,0.025221760423531,target
178647,vpm_L,-0.0301120556829528,congruency
178647,vpm_L,0.0460884559608548,incongruency
178647,vpm_L,-0.00290886492048065,diagonal
178647,vpm_R,0.00481787693077465,distractor
178647,vpm_R,-0.00669666036615416,target
178647,vpm_R,0.0269764757452592,congruency
178647,vpm_R,0.0296453859033059,incongruency
178647,vpm_R,0.0218897726971805,diagonal
178647,vvis_L,-0.00885992264333043,distractor
178647,vvis_L,0.0377880526376838,target
178647,vvis_L,-9.20584019157999e-05,congruency
178647,vvis_L,-0.0159308886182993,incongruency
178647,vvis_L,-0.0270706673777439,diagonal
178647,vvis_R,-0.000438801652439732,distractor
178647,vvis_R,0.0355195325117712,target
178647,vvis_R,-0.00471689907011488,congruency
178647,vvis_R,0.0178738394105717,incongruency
178647,vvis_R,-0.00292721644971765,diagonal
178647,vwfa,-0.00218725108445757,distractor
178647,vwfa,0.034249669986806,target
178647,vwfa,0.0466187735115747,congruency
178647,vwfa,-0.0732619221978249,incongruency
178647,vwfa,-0.0175567773316019,diagonal
178950,aud,-0.00969530229397891,distractor
178950,aud,-0.0211421591178564,target
178950,aud,-0.0300837628322641,congruency
178950,aud,0.0329974077126332,incongruency
178950,aud,0.0252878279472799,diagonal
178950,dlpfc_L,0.00225109310694958,distractor
178950,dlpfc_L,-0.00660047158492927,target
178950,dlpfc_L,-0.000303266324037705,congruency
178950,dlpfc_L,0.0330214878364544,incongruency
178950,dlpfc_L,0.0065187102257583,diagonal
178950,dlpfc_R,-0.010616272104192,distractor
178950,dlpfc_R,-0.0139066484980577,target
178950,dlpfc_R,0.026664666577675,congruency
178950,dlpfc_R,-0.0394851673573413,incongruency
178950,dlpfc_R,-0.00221865151314949,diagonal
178950,dlpfc.alt_L,0.00104694810443,distractor
178950,dlpfc.alt_L,-0.00319160108313154,target
178950,dlpfc.alt_L,-0.00260803056001108,congruency
178950,dlpfc.alt_L,0.00368858352803521,incongruency
178950,dlpfc.alt_L,0.0118196688765897,diagonal
178950,dlpfc.alt_R,-0.0120143568862988,distractor
178950,dlpfc.alt_R,-0.0199331232693268,target
178950,dlpfc.alt_R,0.0364440616853364,congruency
178950,dlpfc.alt_R,-0.0677707346590535,incongruency
178950,dlpfc.alt_R,0.00818766712828865,diagonal
178950,dmfc_L,0.00180245936589257,distractor
178950,dmfc_L,0.00654242022155431,target
178950,dmfc_L,0.00400355799020851,congruency
178950,dmfc_L,-0.0188085038406384,incongruency
178950,dmfc_L,0.0191966464921573,diagonal
178950,dmfc_R,-0.00471837413796003,distractor
178950,dmfc_R,0.0122949337938799,target
178950,dmfc_R,0.000455227430566055,congruency
178950,dmfc_R,0.0411204329636994,incongruency
178950,dmfc_R,-0.00113308023845796,diagonal
178950,dmfc.alt_L,0.0021681734755126,distractor
178950,dmfc.alt_L,0.00189110879298957,target
178950,dmfc.alt_L,0.00220301858548108,congruency
178950,dmfc.alt_L,-0.0180345116775561,incongruency
178950,dmfc.alt_L,0.0207288304762628,diagonal
178950,dmfc.alt_R,-0.00132682768367152,distractor
178950,dmfc.alt_R,0.0133194651970223,target
178950,dmfc.alt_R,0.0079979484849249,congruency
178950,dmfc.alt_R,0.0339033702915085,incongruency
178950,dmfc.alt_R,-0.00329707389600028,diagonal
178950,dpm_L,-0.00609485692326561,distractor
178950,dpm_L,0.0084026816831453,target
178950,dpm_L,0.0492300199049348,congruency
178950,dpm_L,-0.0917965512140669,incongruency
178950,dpm_L,0.00177336530021624,diagonal
178950,dpm_R,0.00859465861850889,distractor
178950,dpm_R,0.0110276786880268,target
178950,dpm_R,0.0141278478076788,congruency
178950,dpm_R,-0.00642075036386856,incongruency
178950,dpm_R,0.0115728365611472,diagonal
178950,evis,0.0169136761077705,distractor
178950,evis,-0.0224447031972336,target
178950,evis,-0.0142347059321992,congruency
178950,evis,-0.000517453080117675,incongruency
178950,evis,0.0221120695331182,diagonal
178950,fpc_L,-0.00232557690784829,distractor
178950,fpc_L,-0.00490144753177986,target
178950,fpc_L,0.019012520096456,congruency
178950,fpc_L,-0.0223775385764882,incongruency
178950,fpc_L,-0.000239693457071339,diagonal
178950,fpc_R,-0.00987519333737297,distractor
178950,fpc_R,-0.0223939069284548,target
178950,fpc_R,0.03567895552518,congruency
178950,fpc_R,-0.0660546703690035,incongruency
178950,fpc_R,0.0201687820663044,diagonal
178950,ifc_L,-0.0149540807813811,distractor
178950,ifc_L,-0.0114819597546384,target
178950,ifc_L,-0.0148104254944256,congruency
178950,ifc_L,0.0238420809406492,incongruency
178950,ifc_L,0.0252798230469061,diagonal
178950,ifc_R,-0.00932279935269213,distractor
178950,ifc_R,-0.0163813246686114,target
178950,ifc_R,0.00846235128440888,congruency
178950,ifc_R,0.00821042357319676,incongruency
178950,ifc_R,0.0305451450069636,diagonal
178950,ins_L,-0.0179944320109897,distractor
178950,ins_L,0.0156054882034736,target
178950,ins_L,-0.00240155607096544,congruency
178950,ins_L,-0.0279295724001415,incongruency
178950,ins_L,0.0286187386635399,diagonal
178950,ins_R,0.00695664473378854,distractor
178950,ins_R,0.025690050614066,target
178950,ins_R,0.0302799558785987,congruency
178950,ins_R,-0.0130782283148456,incongruency
178950,ins_R,-0.0195939877445245,diagonal
178950,lppc_L,0.00633846489759191,distractor
178950,lppc_L,0.00980066448048713,target
178950,lppc_L,0.0530940162372195,congruency
178950,lppc_L,-0.109126803030268,incongruency
178950,lppc_L,0.00551975987557021,diagonal
178950,lppc_R,0.024827919080693,distractor
178950,lppc_R,0.0158952323282724,target
178950,lppc_R,0.021672407763588,congruency
178950,lppc_R,-0.0188059435337626,incongruency
178950,lppc_R,0.00461881623655452,diagonal
178950,ofc_L,0.0029243474134565,distractor
178950,ofc_L,-0.000373699815912772,target
178950,ofc_L,-0.0158760456675445,congruency
178950,ofc_L,0.0488566256286903,incongruency
178950,ofc_L,-0.0204744144579081,diagonal
178950,ofc_R,0.00174950740824414,distractor
178950,ofc_R,-0.0112985096211738,target
178950,ofc_R,0.00600912454392171,congruency
178950,ofc_R,-0.0262174858442515,incongruency
178950,ofc_R,0.00901969133679383,diagonal
178950,smmouth,0.00956841899467841,distractor
178950,smmouth,0.0227715828060009,target
178950,smmouth,0.0299610552008395,congruency
178950,smmouth,-0.0450041853502819,incongruency
178950,smmouth,-0.0134543591851314,diagonal
178950,V1,0.0308562912832622,distractor
178950,V1,-0.0236146392983819,target
178950,V1,0.00292745183502046,congruency
178950,V1,-0.0404791712311661,incongruency
178950,V1,0.0131678458134151,diagonal
178950,vpm_L,-0.00152357688625488,distractor
178950,vpm_L,0.00513374155802369,target
178950,vpm_L,0.00384431320681428,congruency
178950,vpm_L,0.0310181662167561,incongruency
178950,vpm_L,0.0134801795803531,diagonal
178950,vpm_R,0.00601750001085738,distractor
178950,vpm_R,0.0163751127335975,target
178950,vpm_R,-0.00442768847468455,congruency
178950,vpm_R,0.0201950575108663,incongruency
178950,vpm_R,0.00513712161857462,diagonal
178950,vvis_L,-0.00403868067102555,distractor
178950,vvis_L,-0.00317749023977831,target
178950,vvis_L,-0.00830026596902418,congruency
178950,vvis_L,0.00079296339924403,incongruency
178950,vvis_L,-0.00276563921748572,diagonal
178950,vvis_R,0.000838562086306883,distractor
178950,vvis_R,-0.0276097716446976,target
178950,vvis_R,-0.0153067214762776,congruency
178950,vvis_R,0.0258998612133964,incongruency
178950,vvis_R,0.0260670163308253,diagonal
178950,vwfa,-8.39275890931174e-05,distractor
178950,vwfa,-0.00771091960877574,target
178950,vwfa,0.0161658839023775,congruency
178950,vwfa,-0.0425742509304246,incongruency
178950,vwfa,0.00956033239914556,diagonal
182436,aud,-0.00806993614636401,distractor
182436,aud,-0.0101531475641889,target
182436,aud,0.0141280364307031,congruency
182436,aud,-0.0394280533156413,incongruency
182436,aud,0.0131455054718252,diagonal
182436,dlpfc_L,-0.0115312744261008,distractor
182436,dlpfc_L,-0.00279714925268463,target
182436,dlpfc_L,0.0185951035249918,congruency
182436,dlpfc_L,-0.0278971283002789,incongruency
182436,dlpfc_L,0.0138551068310614,diagonal
182436,dlpfc_R,-0.0110603094252587,distractor
182436,dlpfc_R,-0.00685776655339186,target
182436,dlpfc_R,0.0228052310273668,congruency
182436,dlpfc_R,-0.0362887998515543,incongruency
182436,dlpfc_R,-0.0093067985098918,diagonal
182436,dlpfc.alt_L,-0.00832188296226643,distractor
182436,dlpfc.alt_L,-0.00194767473025305,target
182436,dlpfc.alt_L,0.0252940431283648,congruency
182436,dlpfc.alt_L,-0.0264187789842896,incongruency
182436,dlpfc.alt_L,0.00522487283688789,diagonal
182436,dlpfc.alt_R,-0.0130068649531886,distractor
182436,dlpfc.alt_R,-0.00834548951606234,target
182436,dlpfc.alt_R,0.0193427613717522,congruency
182436,dlpfc.alt_R,-0.0432489901189479,incongruency
182436,dlpfc.alt_R,0.00396946216901608,diagonal
182436,dmfc_L,-0.0147884822142019,distractor
182436,dmfc_L,-0.0345546326142144,target
182436,dmfc_L,-0.0329435638132563,congruency
182436,dmfc_L,0.060874955442485,incongruency
182436,dmfc_L,0.0281829384616837,diagonal
182436,dmfc_R,-0.010655934399684,distractor
182436,dmfc_R,-0.0319716775941765,target
182436,dmfc_R,-0.0374879574890797,congruency
182436,dmfc_R,0.0659361844279948,incongruency
182436,dmfc_R,0.00227027485923637,diagonal
182436,dmfc.alt_L,-0.0210658585926339,distractor
182436,dmfc.alt_L,-0.0371629045623952,target
182436,dmfc.alt_L,-0.0288368776550498,congruency
182436,dmfc.alt_L,0.051573062945829,incongruency
182436,dmfc.alt_L,0.030103863122654,diagonal
182436,dmfc.alt_R,-0.0096743308994875,distractor
182436,dmfc.alt_R,-0.0302172595815324,target
182436,dmfc.alt_R,-0.0304324049420835,congruency
182436,dmfc.alt_R,0.0574612671825687,incongruency
182436,dmfc.alt_R,0.000615091346239542,diagonal
182436,dpm_L,-0.00672409641700893,distractor
182436,dpm_L,0.00140937172261921,target
182436,dpm_L,-0.0192442406748554,congruency
182436,dpm_L,0.0613036292486378,incongruency
182436,dpm_L,-0.000529682516873503,diagonal
182436,dpm_R,-0.0179379900114928,distractor
182436,dpm_R,-0.0112846521790241,target
182436,dpm_R,-0.0318313883826464,congruency
182436,dpm_R,0.048132857064946,incongruency
182436,dpm_R,0.00309185170748109,diagonal
182436,evis,0.022794459001033,distractor
182436,evis,-0.00178074624521859,target
182436,evis,-0.00377591321818466,congruency
182436,evis,0.0188637678771068,incongruency
182436,evis,-0.00353689350811403,diagonal
182436,fpc_L,-0.00793573993675051,distractor
182436,fpc_L,-0.0242053303978212,target
182436,fpc_L,0.0354792207948863,congruency
182436,fpc_L,-0.0847013740217707,incongruency
182436,fpc_L,0.00565446432937507,diagonal
182436,fpc_R,-0.0180674934142501,distractor
182436,fpc_R,-0.023491303815333,target
182436,fpc_R,0.0389687094788889,congruency
182436,fpc_R,-0.0834907079177549,incongruency
182436,fpc_R,0.0227737075611491,diagonal
182436,ifc_L,0.0194865347176448,distractor
182436,ifc_L,-0.00613380008984694,target
182436,ifc_L,0.0399805994974801,congruency
182436,ifc_L,-0.118865581174183,incongruency
182436,ifc_L,-0.0283195958254674,diagonal
182436,ifc_R,0.00177892964236891,distractor
182436,ifc_R,0.0070626121850634,target
182436,ifc_R,0.0297796284471606,congruency
182436,ifc_R,-0.021718214045848,incongruency
182436,ifc_R,-0.0132203486251489,diagonal
182436,ins_L,0.000212903479139618,distractor
182436,ins_L,-0.0111677816180181,target
182436,ins_L,-0.0174239583646556,congruency
182436,ins_L,0.0634702879263291,incongruency
182436,ins_L,-0.00260996321079092,diagonal
182436,ins_R,-0.00850280841323461,distractor
182436,ins_R,-0.01664508638984,target
182436,ins_R,-0.00708206189121235,congruency
182436,ins_R,-0.0475830706617507,incongruency
182436,ins_R,-0.0044122619518747,diagonal
182436,lppc_L,-0.00646406900681104,distractor
182436,lppc_L,-0.0353271199008985,target
182436,lppc_L,-0.0123300507913464,congruency
182436,lppc_L,0.0595174180409832,incongruency
182436,lppc_L,0.00865904370865779,diagonal
182436,lppc_R,0.0151692350380145,distractor
182436,lppc_R,-0.00997891247575519,target
182436,lppc_R,0.0197832564986487,congruency
182436,lppc_R,-0.00360144287809424,incongruency
182436,lppc_R,-0.0221037153792546,diagonal
182436,ofc_L,-0.012698681445219,distractor
182436,ofc_L,-0.00148628312685084,target
182436,ofc_L,-0.00884678814848864,congruency
182436,ofc_L,0.00462965889448474,incongruency
182436,ofc_L,-0.0267067383273562,diagonal
182436,ofc_R,0.000985543738976349,distractor
182436,ofc_R,0.0123662481943804,target
182436,ofc_R,0.0448480764502147,congruency
182436,ofc_R,-0.0280556363771073,incongruency
182436,ofc_R,-0.0233129470693855,diagonal
182436,smmouth,-0.0108923566629045,distractor
182436,smmouth,-0.0031343401980597,target
182436,smmouth,0.00939263502670031,congruency
182436,smmouth,-0.0254765298301356,incongruency
182436,smmouth,0.0200043648768004,diagonal
182436,V1,0.0434780037883777,distractor
182436,V1,0.000876374302730396,target
182436,V1,0.00831981041153662,congruency
182436,V1,-0.01242989836651,incongruency
182436,V1,-0.0119006302760013,diagonal
182436,vpm_L,-0.0102890912719356,distractor
182436,vpm_L,-0.0204633121425621,target
182436,vpm_L,-0.014223422584336,congruency
182436,vpm_L,0.0720887760773107,incongruency
182436,vpm_L,0.0148536180913827,diagonal
182436,vpm_R,0.00226697422648563,distractor
182436,vpm_R,0.000244324383885611,target
182436,vpm_R,0.0313910209891538,congruency
182436,vpm_R,-0.0728097530199602,incongruency
182436,vpm_R,-0.0115150859816897,diagonal
182436,vvis_L,-0.00829089581192413,distractor
182436,vvis_L,-0.0150997730354118,target
182436,vvis_L,-0.00588209403379565,congruency
182436,vvis_L,-0.00925536866249726,incongruency
182436,vvis_L,0.0127705202730548,diagonal
182436,vvis_R,0.00905963408175778,distractor
182436,vvis_R,-0.00959416696869478,target
182436,vvis_R,-0.00313373550242971,congruency
182436,vvis_R,0.0204100720947151,incongruency
182436,vvis_R,-0.0239269930190263,diagonal
182436,vwfa,0.00591491741846237,distractor
182436,vwfa,0.00149910845890139,target
182436,vwfa,-0.00961953865372729,congruency
182436,vwfa,0.0260967721679813,incongruency
182436,vwfa,-0.00870158379013792,diagonal
197449,aud,0.00416748138698192,distractor
197449,aud,-0.00711124148129634,target
197449,aud,-0.0273084409830952,congruency
197449,aud,0.0517895248667827,incongruency
197449,aud,-0.022261681126124,diagonal
197449,dlpfc_L,-0.00051524698389362,distractor
197449,dlpfc_L,-0.00621138360415277,target
197449,dlpfc_L,0.0318302983974956,congruency
197449,dlpfc_L,-0.0536255198270836,incongruency
197449,dlpfc_L,0.00200332834227453,diagonal
197449,dlpfc_R,-0.000153111589228488,distractor
197449,dlpfc_R,-2.29516069354216e-05,target
197449,dlpfc_R,-0.00664009509459245,congruency
197449,dlpfc_R,0.0187059169889331,incongruency
197449,dlpfc_R,-0.000786854391842819,diagonal
197449,dlpfc.alt_L,-0.00528862784804508,distractor
197449,dlpfc.alt_L,-0.00697363467436054,target
197449,dlpfc.alt_L,0.014666482522859,congruency
197449,dlpfc.alt_L,-0.033191140861906,incongruency
197449,dlpfc.alt_L,0.0140281369800225,diagonal
197449,dlpfc.alt_R,0.00699802546737991,distractor
197449,dlpfc.alt_R,0.000947829603396473,target
197449,dlpfc.alt_R,0.00161489134796119,congruency
197449,dlpfc.alt_R,0.00337476315467395,incongruency
197449,dlpfc.alt_R,-0.00580298488330056,diagonal
197449,dmfc_L,-0.00525824097943691,distractor
197449,dmfc_L,-0.000497183861438341,target
197449,dmfc_L,-0.000895341529911545,congruency
197449,dmfc_L,-0.00522492187678959,incongruency
197449,dmfc_L,-0.00654361845684159,diagonal
197449,dmfc_R,0.00693753260266965,distractor
197449,dmfc_R,-0.00741042724757908,target
197449,dmfc_R,-0.00681952904651217,congruency
197449,dmfc_R,0.0263192286200554,incongruency
197449,dmfc_R,-0.0025484000653121,diagonal
197449,dmfc.alt_L,-0.0036673215842599,distractor
197449,dmfc.alt_L,0.000500237856983165,target
197449,dmfc.alt_L,-0.00254744704533772,congruency
197449,dmfc.alt_L,-0.00268277004296404,incongruency
197449,dmfc.alt_L,-0.0120828647346047,diagonal
197449,dmfc.alt_R,0.00604382725552166,distractor
197449,dmfc.alt_R,-0.0104547018063318,target
197449,dmfc.alt_R,-0.00979951147025442,congruency
197449,dmfc.alt_R,0.0232058945488789,incongruency
197449,dmfc.alt_R,-0.000574123919603594,diagonal
197449,dpm_L,0.00978480308236267,distractor
197449,dpm_L,-0.0209618542118979,target
197449,dpm_L,-0.00675046625864169,congruency
197449,dpm_L,0.0399844567054623,incongruency
197449,dpm_L,-0.0202397568783157,diagonal
197449,dpm_R,0.00974123167452778,distractor
197449,dpm_R,-0.00496354220671868,target
197449,dpm_R,-0.0119108682574249,congruency
197449,dpm_R,0.00550154024782321,incongruency
197449,dpm_R,0.00471776152636662,diagonal
197449,evis,0.00844351072274423,distractor
197449,evis,-0.00483646229060438,target
197449,evis,0.0126637525950067,congruency
197449,evis,-0.0124690561915188,incongruency
197449,evis,0.0188543873849561,diagonal
197449,fpc_L,0.00779481435422911,distractor
197449,fpc_L,0.0131292743015509,target
197449,fpc_L,0.0103382775160527,congruency
197449,fpc_L,-0.0138375843054374,incongruency
197449,fpc_L,-0.0153343438426017,diagonal
197449,fpc_R,0.00602738956503652,distractor
197449,fpc_R,0.0297815155809872,target
197449,fpc_R,0.0318496505479244,congruency
197449,fpc_R,-0.0124322196826766,incongruency
197449,fpc_R,-0.0140599070663606,diagonal
197449,ifc_L,0.0196579858898804,distractor
197449,ifc_L,0.00719721050505863,target
197449,ifc_L,0.0424737864046695,congruency
197449,ifc_L,-0.0584695069153529,incongruency
197449,ifc_L,-0.0162316165292509,diagonal
197449,ifc_R,-0.00145789748338355,distractor
197449,ifc_R,0.0200658933161761,target
197449,ifc_R,0.0128491297678459,congruency
197449,ifc_R,0.0104316501081649,incongruency
197449,ifc_R,0.00331570275058779,diagonal
197449,ins_L,0.0190517762331192,distractor
197449,ins_L,0.00918536395078956,target
197449,ins_L,-0.0168518455079255,congruency
197449,ins_L,0.0337068335446857,incongruency
197449,ins_L,-0.0149172281387753,diagonal
197449,ins_R,0.00267929473794662,distractor
197449,ins_R,0.000479048116453371,target
197449,ins_R,-0.0131450912060454,congruency
197449,ins_R,0.031095552016595,incongruency
197449,ins_R,-0.00783643604452757,diagonal
197449,lppc_L,0.00250030328835992,distractor
197449,lppc_L,0.00314498264332955,target
197449,lppc_L,0.0243474147416179,congruency
197449,lppc_L,-0.02887195597166,incongruency
197449,lppc_L,-0.0246492084354206,diagonal
197449,lppc_R,0.000186259388682327,distractor
197449,lppc_R,-0.0167149079217201,target
197449,lppc_R,0.0383183871014335,congruency
197449,lppc_R,-0.0647996981175398,incongruency
197449,lppc_R,-0.00956609130678205,diagonal
197449,ofc_L,0.00564956673515419,distractor
197449,ofc_L,0.033842287880924,target
197449,ofc_L,-0.0178295322574962,congruency
197449,ofc_L,0.0744732750471731,incongruency
197449,ofc_L,-0.0213820957182303,diagonal
197449,ofc_R,-0.000806205238560351,distractor
197449,ofc_R,-0.00953562053749759,target
197449,ofc_R,0.0373459479396571,congruency
197449,ofc_R,-0.0603984302150215,incongruency
197449,ofc_R,0.00202809744586329,diagonal
197449,smmouth,0.0111161113351801,distractor
197449,smmouth,0.00289019361852695,target
197449,smmouth,-0.0300297238682772,congruency
197449,smmouth,0.0825043978869497,incongruency
197449,smmouth,-0.0235672795390296,diagonal
197449,V1,0.0162868842591228,distractor
197449,V1,-0.00594452541260692,target
197449,V1,0.00857762325817489,congruency
197449,V1,0.00594459292732952,incongruency
197449,V1,0.000355752645214873,diagonal
197449,vpm_L,0.01411252419022,distractor
197449,vpm_L,0.00704365218274146,target
197449,vpm_L,-0.0366734266086752,congruency
197449,vpm_L,0.0568561123356172,incongruency
197449,vpm_L,-0.0136052446261013,diagonal
197449,vpm_R,0.0133226996639393,distractor
197449,vpm_R,-0.00752746310845125,target
197449,vpm_R,-0.0292298416709994,congruency
197449,vpm_R,0.0656403461074593,incongruency
197449,vpm_R,-0.0190382449355814,diagonal
197449,vvis_L,0.004504796033629,distractor
197449,vvis_L,-0.0208566432029983,target
197449,vvis_L,-0.0248726185146542,congruency
197449,vvis_L,0.0460556343157632,incongruency
197449,vvis_L,0.0113672576893368,diagonal
197449,vvis_R,0.00429792357585719,distractor
197449,vvis_R,0.00398280774479667,target
197449,vvis_R,-0.0383477227997414,congruency
197449,vvis_R,0.0649506355219896,incongruency
197449,vvis_R,0.00058210752316066,diagonal
197449,vwfa,0.00558231013552886,distractor
197449,vwfa,-0.0072231177865274,target
197449,vwfa,-0.0415029757956387,congruency
197449,vwfa,0.100912451521482,incongruency
197449,vwfa,0.0144027465029541,diagonal
203418,aud,3.56433398301471e-05,distractor
203418,aud,-0.00412932227505172,target
203418,aud,0.021296406803306,congruency
203418,aud,-0.00933657283963024,incongruency
203418,aud,-0.0177813055746616,diagonal
203418,dlpfc_L,0.0210047882567782,distractor
203418,dlpfc_L,0.01396076995727,target
203418,dlpfc_L,0.0211133271061047,congruency
203418,dlpfc_L,0.0292983838926297,incongruency
203418,dlpfc_L,-0.0308970293352936,diagonal
203418,dlpfc_R,0.00688336052120718,distractor
203418,dlpfc_R,0.0191309562261484,target
203418,dlpfc_R,0.0419822924170218,congruency
203418,dlpfc_R,-0.012097474336316,incongruency
203418,dlpfc_R,-0.00590591240945412,diagonal
203418,dlpfc.alt_L,0.0183278934689767,distractor
203418,dlpfc.alt_L,0.0123747293429256,target
203418,dlpfc.alt_L,0.0307198742527801,congruency
203418,dlpfc.alt_L,0.0272906212830129,incongruency
203418,dlpfc.alt_L,-0.0345742123723204,diagonal
203418,dlpfc.alt_R,0.00642383410725337,distractor
203418,dlpfc.alt_R,0.0179120453741388,target
203418,dlpfc.alt_R,0.037987615200147,congruency
203418,dlpfc.alt_R,-0.00268918081736001,incongruency
203418,dlpfc.alt_R,-0.0216631646461154,diagonal
203418,dmfc_L,0.0166451881644266,distractor
203418,dmfc_L,0.00125337945287445,target
203418,dmfc_L,0.0101012608696371,congruency
203418,dmfc_L,0.0673602616453901,incongruency
203418,dmfc_L,-0.0143769143857232,diagonal
203418,dmfc_R,0.0050385869082365,distractor
203418,dmfc_R,0.00123068920797046,target
203418,dmfc_R,0.0248730941035127,congruency
203418,dmfc_R,-0.0122377467305144,incongruency
203418,dmfc_R,-0.0211678035741089,diagonal
203418,dmfc.alt_L,0.0108787392036569,distractor
203418,dmfc.alt_L,0.00326854976723657,target
203418,dmfc.alt_L,0.0111036146865484,congruency
203418,dmfc.alt_L,0.0496751388204736,incongruency
203418,dmfc.alt_L,-0.0129176226613396,diagonal
203418,dmfc.alt_R,0.00569428955757448,distractor
203418,dmfc.alt_R,0.00190281847518709,target
203418,dmfc.alt_R,0.027455286635499,congruency
203418,dmfc.alt_R,-0.00803490602548164,incongruency
203418,dmfc.alt_R,-0.0231325433404931,diagonal
203418,dpm_L,0.0111035970996837,distractor
203418,dpm_L,0.016061818490271,target
203418,dpm_L,0.00405162505706273,congruency
203418,dpm_L,0.0142473790656553,incongruency
203418,dpm_L,-0.0275144470954497,diagonal
203418,dpm_R,0.0381464313496905,distractor
203418,dpm_R,0.00527522512820968,target
203418,dpm_R,0.0114347979874496,congruency
203418,dpm_R,0.0175740978365032,incongruency
203418,dpm_R,-0.0339702239390726,diagonal
203418,evis,-0.00500831011518502,distractor
203418,evis,0.0131146039036854,target
203418,evis,-0.0266002050132928,congruency
203418,evis,0.0289465669361028,incongruency
203418,evis,0.0141956451244342,diagonal
203418,fpc_L,0.0149179074321809,distractor
203418,fpc_L,0.0134629723154798,target
203418,fpc_L,-0.00951772033734978,congruency
203418,fpc_L,0.0190326526075306,incongruency
203418,fpc_L,-0.0215371306567644,diagonal
203418,fpc_R,0.000627305655391578,distractor
203418,fpc_R,0.017420166109115,target
203418,fpc_R,0.0218215649355166,congruency
203418,fpc_R,-0.00856318447795166,incongruency
203418,fpc_R,-0.00344723688755301,diagonal
203418,ifc_L,0.00849730372544449,distractor
203418,ifc_L,0.00209643446396893,target
203418,ifc_L,0.0146111619462963,congruency
203418,ifc_L,-0.0043919864744375,incongruency
203418,ifc_L,-0.01317157652019,diagonal
203418,ifc_R,-5.67743146368365e-05,distractor
203418,ifc_R,-0.0155475020055524,target
203418,ifc_R,0.00922985529017566,congruency
203418,ifc_R,-0.0164632330775124,incongruency
203418,ifc_R,0.0164472640203683,diagonal
203418,ins_L,-0.00210587628119783,distractor
203418,ins_L,-0.0080634769790361,target
203418,ins_L,-0.0346899432316952,congruency
203418,ins_L,0.110469733771907,incongruency
203418,ins_L,0.00511395507194501,diagonal
203418,ins_R,0.0297512175903117,distractor
203418,ins_R,-0.00329712281576343,target
203418,ins_R,-0.00228195981903514,congruency
203418,ins_R,0.0494650981090015,incongruency
203418,ins_R,-0.0251508272077057,diagonal
203418,lppc_L,0.00289608283605379,distractor
203418,lppc_L,0.00993324543545153,target
203418,lppc_L,-0.0247641158549436,congruency
203418,lppc_L,0.129259367149496,incongruency
203418,lppc_L,-0.0186587105370254,diagonal
203418,lppc_R,0.00231510614274219,distractor
203418,lppc_R,0.00850520057029017,target
203418,lppc_R,0.0232791129817776,congruency
203418,lppc_R,0.0120399744821179,incongruency
203418,lppc_R,-0.0317566041452307,diagonal
203418,ofc_L,0.0246038604185288,distractor
203418,ofc_L,0.0214219131443551,target
203418,ofc_L,8.00788282857396e-05,congruency
203418,ofc_L,0.00307082314159538,incongruency
203418,ofc_L,0.00389092022961449,diagonal
203418,ofc_R,0.0223006488803318,distractor
203418,ofc_R,0.0197580211077969,target
203418,ofc_R,0.0353577244203734,congruency
203418,ofc_R,-0.020145071187443,incongruency
203418,ofc_R,-0.0440987999049749,diagonal
203418,smmouth,-0.00412564676467886,distractor
203418,smmouth,-0.000846553615959358,target
203418,smmouth,-0.0200817081757501,congruency
203418,smmouth,0.0317561202016089,incongruency
203418,smmouth,0.00506397263916404,diagonal
203418,V1,-0.0206434285381589,distractor
203418,V1,0.00438213666615952,target
203418,V1,-0.053710852115064,congruency
203418,V1,0.0746402605913761,incongruency
203418,V1,0.0159697249721645,diagonal
203418,vpm_L,-0.00569580458777166,distractor
203418,vpm_L,0.00539526857362419,target
203418,vpm_L,-0.0186092114970615,congruency
203418,vpm_L,0.0980256884902906,incongruency
203418,vpm_L,0.0105230593690813,diagonal
203418,vpm_R,0.00663031349355669,distractor
203418,vpm_R,0.0108154604885858,target
203418,vpm_R,0.0232930151169717,congruency
203418,vpm_R,-0.0802146138603964,incongruency
203418,vpm_R,-0.00392281162315436,diagonal
203418,vvis_L,0.0145877110736236,distractor
203418,vvis_L,-0.00345402493397205,target
203418,vvis_L,0.0051957361930603,congruency
203418,vvis_L,0.0263617378446628,incongruency
203418,vvis_L,-0.00888706418818416,diagonal
203418,vvis_R,0.0121620532251364,distractor
203418,vvis_R,0.012201884977068,target
203418,vvis_R,0.0265273906434278,congruency
203418,vvis_R,-0.00880696704597164,incongruency
203418,vvis_R,-0.0309000064241914,diagonal
203418,vwfa,0.0124154396616174,distractor
203418,vwfa,-0.0277778857700773,target
203418,vwfa,0.0357793766468004,congruency
203418,vwfa,-0.0327859218666377,incongruency
203418,vwfa,-0.0150120366742005,diagonal
204319,aud,0.00503992454144563,distractor
204319,aud,-0.00704581651208433,target
204319,aud,-0.0316331880271501,congruency
204319,aud,0.0585540830886549,incongruency
204319,aud,0.0143678259503999,diagonal
204319,dlpfc_L,0.0254633125939365,distractor
204319,dlpfc_L,0.0303872721617718,target
