subj,is.analysis.group,roi,param,beta
178950,TRUE,V4_R,target,-0.00274679769948492
182436,TRUE,V4_R,target,0.100919640085725
197449,TRUE,V4_R,target,-0.138251335273611
203418,TRUE,V4_R,target,0.000302294899101931
204319,TRUE,V4_R,target,-0.0617955779670598
233326,FALSE,V4_R,target,0.0801845025164595
300618,TRUE,V4_R,target,-0.039267342620161
317332,TRUE,V4_R,target,0.0658952108320121
346945,TRUE,V4_R,target,0.0494596085582351
352738,TRUE,V4_R,target,0.00558192198524144
393550,FALSE,V4_R,target,-0.0155722294203336
448347,TRUE,V4_R,target,0.0384495079708527
580650,TRUE,V4_R,target,-0.0472644442623823
594156,TRUE,V4_R,target,-0.00534480002737481
601127,TRUE,V4_R,target,0.0548129268062346
765864,TRUE,V4_R,target,0.0646776525443075
814649,TRUE,V4_R,target,0.105620223283903
843151,TRUE,V4_R,target,0.0828491540202658
849971,TRUE,V4_R,target,-0.0397544052860765
873968,TRUE,V4_R,target,0.0208204789504969
877168,TRUE,V4_R,target,-0.0334210392573311
DMCC1328342,FALSE,V4_R,target,0.0526711349166225
DMCC1596165,FALSE,V4_R,target,-0.104849002797219
DMCC1971064,TRUE,V4_R,target,0.0175167792238169
DMCC2442951,TRUE,V4_R,target,0.0164598529402225
DMCC2803654,FALSE,V4_R,target,0.0579153327930228
DMCC2834766,FALSE,V4_R,target,-0.00804238264682464
DMCC3062542,TRUE,V4_R,target,0.223715926849794
DMCC4191255,FALSE,V4_R,target,0.111760482009263
DMCC4260551,FALSE,V4_R,target,-0.00832864089018927
562345,TRUE,V4_R,target,0.0199402548363409
DMCC5009144,TRUE,V4_R,target,-0.0561552203729683
DMCC5195268,FALSE,V4_R,target,0.212458781945591
DMCC5775387,FALSE,V4_R,target,0.0263285661579845
DMCC6371570,FALSE,V4_R,target,-0.0673702442253125
DMCC6418065,TRUE,V4_R,target,0.0815588066124954
DMCC6484785,TRUE,V4_R,target,-0.0872835434944278
DMCC6661074,TRUE,V4_R,target,0.13357126525679
DMCC6671683,TRUE,V4_R,target,-0.00186676991687554
DMCC6705371,FALSE,V4_R,target,0.0899331085886802
DMCC6721369,TRUE,V4_R,target,0.0212102033311671
DMCC6904377,FALSE,V4_R,target,-0.0609581479715119
DMCC7297690,TRUE,V4_R,target,0.0483851699298204
DMCC7921988,TRUE,V4_R,target,0.0387586628631533
DMCC8033964,TRUE,V4_R,target,0.273202194514981
DMCC8050964,TRUE,V4_R,target,-0.122791841291206
DMCC8078683,FALSE,V4_R,target,-0.0474349966095945
DMCC9441378,TRUE,V4_R,target,0.0771611671540103
DMCC9478705,TRUE,V4_R,target,-0.029970557850841
DMCC9953810,TRUE,V4_R,target,-0.0786125558618788
107321,TRUE,V8_R,target,0.0856768397786444
115825,FALSE,V8_R,target,0.0438630838353233
123117,TRUE,V8_R,target,0.0817715680047348
130114,TRUE,V8_R,target,0.0477147094290392
130518,FALSE,V8_R,target,0.20277216841907
132017,TRUE,V8_R,target,0.0484444129201178
138837,TRUE,V8_R,target,0.122053761548863
141422,TRUE,V8_R,target,0.0374826189827065
150423,TRUE,V8_R,target,0.0366495546741528
158136,TRUE,V8_R,target,0.0477846950044154
160830,TRUE,V8_R,target,-0.11044570648794
161832,TRUE,V8_R,target,-0.00431053495231029
165032,TRUE,V8_R,target,0.0501737849677625
171330,TRUE,V8_R,target,0.012888098501593
178243,TRUE,V8_R,target,-0.0352022960782899
178647,FALSE,V8_R,target,0.0347749091130192
178950,TRUE,V8_R,target,0.133957174188939
182436,TRUE,V8_R,target,0.122229594679898
197449,TRUE,V8_R,target,0.0510565588840707
203418,TRUE,V8_R,target,0.242267397118065
204319,TRUE,V8_R,target,-0.0439325464353659
233326,FALSE,V8_R,target,0.257794388193429
300618,TRUE,V8_R,target,0.0458971386400867
317332,TRUE,V8_R,target,-0.052623569056486
346945,TRUE,V8_R,target,0.170572173038268
352738,TRUE,V8_R,target,-0.00305248344071408
393550,FALSE,V8_R,target,0.0206720249471125
448347,TRUE,V8_R,target,0.120116165071789
580650,TRUE,V8_R,target,-0.0327659264221236
594156,TRUE,V8_R,target,0.0697907718013524
601127,TRUE,V8_R,target,-0.0120882430117583
765864,TRUE,V8_R,target,0.153516156326435
814649,TRUE,V8_R,target,-0.00316796619898329
843151,TRUE,V8_R,target,-0.0225532768689795
849971,TRUE,V8_R,target,0.0673609703427414
873968,TRUE,V8_R,target,0.074523986510732
877168,TRUE,V8_R,target,-0.0579824792473013
DMCC1328342,FALSE,V8_R,target,0.0848417222827403
DMCC1596165,FALSE,V8_R,target,-0.0642087370424562
DMCC1971064,TRUE,V8_R,target,-0.0208228236105092
DMCC2442951,TRUE,V8_R,target,0.0685384976036239
DMCC2803654,FALSE,V8_R,target,0.131164625780239
DMCC2834766,FALSE,V8_R,target,-0.0529499919325287
DMCC3062542,TRUE,V8_R,target,0.064370669776451
DMCC4191255,FALSE,V8_R,target,0.0995471867481682
DMCC4260551,FALSE,V8_R,target,-0.0160570654207807
562345,TRUE,V8_R,target,-0.0307789897786788
DMCC5009144,TRUE,V8_R,target,-0.0937338985753487
DMCC5195268,FALSE,V8_R,target,0.133619617677832
DMCC5775387,FALSE,V8_R,target,-0.0427838093239004
DMCC6371570,FALSE,V8_R,target,-0.0313526977410984
DMCC6418065,TRUE,V8_R,target,0.0246485176442878
DMCC6484785,TRUE,V8_R,target,0.00669844469915998
DMCC6661074,TRUE,V8_R,target,0.111275690350219
DMCC6671683,TRUE,V8_R,target,0.0259326851542049
DMCC6705371,FALSE,V8_R,target,0.0563561746138505
DMCC6721369,TRUE,V8_R,target,0.0281795857834355
DMCC6904377,FALSE,V8_R,target,0.0130758695246211
DMCC7297690,TRUE,V8_R,target,0.0941604854247406
DMCC7921988,TRUE,V8_R,target,0.128651112114933
DMCC8033964,TRUE,V8_R,target,0.176908220655349
DMCC8050964,TRUE,V8_R,target,-0.0401827673562022
DMCC8078683,FALSE,V8_R,target,-0.0198453778532608
DMCC9441378,TRUE,V8_R,target,0.0352547544090387
DMCC9478705,TRUE,V8_R,target,0.0185066896270098
DMCC9953810,TRUE,V8_R,target,0.00165246358751365
107321,TRUE,4_R,target,0.0892991923461728
115825,FALSE,4_R,target,0.1190182362921
123117,TRUE,4_R,target,0.131576544227283
130114,TRUE,4_R,target,0.0717101805235099
130518,FALSE,4_R,target,0.198788088893233
132017,TRUE,4_R,target,0.130984014412239
138837,TRUE,4_R,target,0.115217878452704
141422,TRUE,4_R,target,0.072475345790723
150423,TRUE,4_R,target,0.141026494534905
158136,TRUE,4_R,target,-0.022614708520752
160830,TRUE,4_R,target,0.0559708514418058
161832,TRUE,4_R,target,-0.037818969890652
165032,TRUE,4_R,target,0.043106165199476
171330,TRUE,4_R,target,0.0113048174198746
178243,TRUE,4_R,target,0.0752845188141208
178647,FALSE,4_R,target,-0.014885072342953
178950,TRUE,4_R,target,0.0880866080613247
182436,TRUE,4_R,target,-0.0132952885960996
197449,TRUE,4_R,target,0.0667161109919386
203418,TRUE,4_R,target,0.118630648540777
204319,TRUE,4_R,target,0.0798899722349002
233326,FALSE,4_R,target,-0.00939347057991804
300618,TRUE,4_R,target,0.0654239395761087
317332,TRUE,4_R,target,0.261600742524338
346945,TRUE,4_R,target,0.25729215459836
352738,TRUE,4_R,target,-0.050047870668409
393550,FALSE,4_R,target,-0.00554334515779178
448347,TRUE,4_R,target,0.091164398423318
580650,TRUE,4_R,target,-0.0986955128709568
594156,TRUE,4_R,target,0.0206828524654688
601127,TRUE,4_R,target,0.0310303677027348
765864,TRUE,4_R,target,0.145386360541601
814649,TRUE,4_R,target,-0.0166869669407796
843151,TRUE,4_R,target,-0.00572580405310511
849971,TRUE,4_R,target,-0.000386936420161363
873968,TRUE,4_R,target,-0.000485965831968901
877168,TRUE,4_R,target,0.0735843189270785
DMCC1328342,FALSE,4_R,target,0.097184809835796
DMCC1596165,FALSE,4_R,target,-0.0462882969525569
DMCC1971064,TRUE,4_R,target,-0.0432995425504768
DMCC2442951,TRUE,4_R,target,0.235242707060745
DMCC2803654,FALSE,4_R,target,0.0840659198520317
DMCC2834766,FALSE,4_R,target,-0.0882069313906191
DMCC3062542,TRUE,4_R,target,0.0408903804891962
DMCC4191255,FALSE,4_R,target,0.0405516440504156
DMCC4260551,FALSE,4_R,target,0.0514368910097796
562345,TRUE,4_R,target,-0.0293910961348425
DMCC5009144,TRUE,4_R,target,0.0629799393969667
DMCC5195268,FALSE,4_R,target,0.350292829496383
DMCC5775387,FALSE,4_R,target,0.0379845101300343
DMCC6371570,FALSE,4_R,target,0.0663988734756128
DMCC6418065,TRUE,4_R,target,0.162187109969966
DMCC6484785,TRUE,4_R,target,0.000603389791965369
DMCC6661074,TRUE,4_R,target,-0.00259630179721177
DMCC6671683,TRUE,4_R,target,0.277313991404966
DMCC6705371,FALSE,4_R,target,0.12100192236933
DMCC6721369,TRUE,4_R,target,0.155358269003336
DMCC6904377,FALSE,4_R,target,-0.0364329237127201
DMCC7297690,TRUE,4_R,target,0.0985922403834513
DMCC7921988,TRUE,4_R,target,0.0112144745367611
DMCC8033964,TRUE,4_R,target,0.145969308966573
DMCC8050964,TRUE,4_R,target,0.0449150942502087
DMCC8078683,FALSE,4_R,target,0.0893346820438512
DMCC9441378,TRUE,4_R,target,0.0932876307945897
DMCC9478705,TRUE,4_R,target,-0.00917743427948989
DMCC9953810,TRUE,4_R,target,0.0207878819972998
107321,TRUE,3b_R,target,0.136700616684337
115825,FALSE,3b_R,target,0.111327648527059
123117,TRUE,3b_R,target,0.172948443814927
130114,TRUE,3b_R,target,0.165996402200399
130518,FALSE,3b_R,target,0.0814318343128388
132017,TRUE,3b_R,target,-0.0176135326572872
