subj,is.analysis.group,roi.hemi,roi,hemi,model,y,param,coef,beta
DMCC8078683,FALSE,SubCortical_r,SubCortical,r,tdclust,z,conclust,0.00419141252876161,0.0163833503260426
DMCC9441378,TRUE,SubCortical_r,SubCortical,r,tdclust,z,target,-0.0203458308694791,-0.0527846880867482
DMCC9441378,TRUE,SubCortical_r,SubCortical,r,tdclust,z,distractor,0.0133058500329356,0.0345203471032067
DMCC9441378,TRUE,SubCortical_r,SubCortical,r,tdclust,z,conclust,0.0212055743939661,0.0673795645230076
DMCC9478705,TRUE,SubCortical_r,SubCortical,r,tdclust,z,target,0.0437458044762624,0.0936221650387653
DMCC9478705,TRUE,SubCortical_r,SubCortical,r,tdclust,z,distractor,0.00134974421661197,0.00288864217541933
DMCC9478705,TRUE,SubCortical_r,SubCortical,r,tdclust,z,conclust,0.102085228344092,0.267578248506596
DMCC9953810,TRUE,SubCortical_r,SubCortical,r,tdclust,z,target,0.0157219998016198,0.0497024330946375
DMCC9953810,TRUE,SubCortical_r,SubCortical,r,tdclust,z,distractor,0.0224553755946875,0.0709888574731386
DMCC9953810,TRUE,SubCortical_r,SubCortical,r,tdclust,z,conclust,0.115819648875971,0.448433177352745
107321,TRUE,VentralAttn_r,VentralAttn,r,tdclust,z,target,0.0239137839402183,0.0586455569513311
107321,TRUE,VentralAttn_r,VentralAttn,r,tdclust,z,distractor,0.0499916798791604,0.12259832725658
107321,TRUE,VentralAttn_r,VentralAttn,r,tdclust,z,conclust,0.0112906919081553,0.0339119685183474
115825,FALSE,VentralAttn_r,VentralAttn,r,tdclust,z,target,-0.00513208978833175,-0.0117555613083804
115825,FALSE,VentralAttn_r,VentralAttn,r,tdclust,z,distractor,-0.00155738340379382,-0.00356734134417798
115825,FALSE,VentralAttn_r,VentralAttn,r,tdclust,z,conclust,0.00312354530622489,0.00876279322947699
123117,TRUE,VentralAttn_r,VentralAttn,r,tdclust,z,target,0.0219319522348822,0.0359263235599533
123117,TRUE,VentralAttn_r,VentralAttn,r,tdclust,z,distractor,0.0260479938534461,0.0426687348779746
123117,TRUE,VentralAttn_r,VentralAttn,r,tdclust,z,conclust,-0.0167802596668669,-0.0336650909524848
130114,TRUE,VentralAttn_r,VentralAttn,r,tdclust,z,target,-0.0210718415434734,-0.0735585632757735
130114,TRUE,VentralAttn_r,VentralAttn,r,tdclust,z,distractor,-0.0177492982710797,-0.0619600748838288
130114,TRUE,VentralAttn_r,VentralAttn,r,tdclust,z,conclust,-0.0266431014907671,-0.11390981721778
130518,FALSE,VentralAttn_r,VentralAttn,r,tdclust,z,target,0.0244279215825625,0.0740198061621424
130518,FALSE,VentralAttn_r,VentralAttn,r,tdclust,z,distractor,-0.0263100984143796,-0.0797230488135107
130518,FALSE,VentralAttn_r,VentralAttn,r,tdclust,z,conclust,0.0693737980422682,0.257455709527664
132017,TRUE,VentralAttn_r,VentralAttn,r,tdclust,z,target,0.000626891593973724,0.0012056941080732
132017,TRUE,VentralAttn_r,VentralAttn,r,tdclust,z,distractor,-0.0219422321627162,-0.0422012677963493
132017,TRUE,VentralAttn_r,VentralAttn,r,tdclust,z,conclust,-0.00530702746301517,-0.0125009108146554
138837,TRUE,VentralAttn_r,VentralAttn,r,tdclust,z,target,0.0220574462002675,0.0546654487795418
138837,TRUE,VentralAttn_r,VentralAttn,r,tdclust,z,distractor,0.00253291990324818,0.00627739050008529
138837,TRUE,VentralAttn_r,VentralAttn,r,tdclust,z,conclust,0.0193700567204417,0.0587941628766918
141422,TRUE,VentralAttn_r,VentralAttn,r,tdclust,z,target,0.0171086232812333,0.0254787942897263
141422,TRUE,VentralAttn_r,VentralAttn,r,tdclust,z,distractor,-0.0335626941773826,-0.0499828049690317
141422,TRUE,VentralAttn_r,VentralAttn,r,tdclust,z,conclust,0.0269760935336542,0.0492026503535595
150423,TRUE,VentralAttn_r,VentralAttn,r,tdclust,z,target,0.0123282868651703,0.0252699210960474
150423,TRUE,VentralAttn_r,VentralAttn,r,tdclust,z,distractor,-0.0122875530936299,-0.0251864269979598
150423,TRUE,VentralAttn_r,VentralAttn,r,tdclust,z,conclust,-0.00692572669279761,-0.0173864987309078
158136,TRUE,VentralAttn_r,VentralAttn,r,tdclust,z,target,0.0474574039827044,0.103391534509663
158136,TRUE,VentralAttn_r,VentralAttn,r,tdclust,z,distractor,0.0650373491207738,0.141691512002809
158136,TRUE,VentralAttn_r,VentralAttn,r,tdclust,z,conclust,0.135425632604284,0.361349539676289
160830,TRUE,VentralAttn_r,VentralAttn,r,tdclust,z,target,-0.042546174172425,-0.123306347965184
160830,TRUE,VentralAttn_r,VentralAttn,r,tdclust,z,distractor,0.00221241727955399,0.0064119771101228
160830,TRUE,VentralAttn_r,VentralAttn,r,tdclust,z,conclust,0.0522849735516605,0.185586953959906
161832,TRUE,VentralAttn_r,VentralAttn,r,tdclust,z,target,0.0152041116360134,0.0288902464369263
161832,TRUE,VentralAttn_r,VentralAttn,r,tdclust,z,distractor,-0.0292078636780383,-0.0554996174558426
161832,TRUE,VentralAttn_r,VentralAttn,r,tdclust,z,conclust,0.0976451375262574,0.227240872264762
165032,TRUE,VentralAttn_r,VentralAttn,r,tdclust,z,target,-0.000915914692908768,-0.00221129012591407
165032,TRUE,VentralAttn_r,VentralAttn,r,tdclust,z,distractor,-0.0423602509667023,-0.102270228241923
165032,TRUE,VentralAttn_r,VentralAttn,r,tdclust,z,conclust,0.0138417935564586,0.0409287704327851
171330,TRUE,VentralAttn_r,VentralAttn,r,tdclust,z,target,-0.0214356736250311,-0.0660919206949377
171330,TRUE,VentralAttn_r,VentralAttn,r,tdclust,z,distractor,-0.0141246799010326,-0.0435501696933054
171330,TRUE,VentralAttn_r,VentralAttn,r,tdclust,z,conclust,0.011707180645948,0.0442088468012944
178243,TRUE,VentralAttn_r,VentralAttn,r,tdclust,z,target,0.0190433812372631,0.056430457533184
178243,TRUE,VentralAttn_r,VentralAttn,r,tdclust,z,distractor,0.0182027740364123,0.0539395212672604
178243,TRUE,VentralAttn_r,VentralAttn,r,tdclust,z,conclust,-0.0592803357011589,-0.215142293261673
178647,FALSE,VentralAttn_r,VentralAttn,r,tdclust,z,target,-0.00482695883118554,-0.0103735219311082
178647,FALSE,VentralAttn_r,VentralAttn,r,tdclust,z,distractor,-0.0356600303983653,-0.0766362673349277
178647,FALSE,VentralAttn_r,VentralAttn,r,tdclust,z,conclust,0.0102191753331562,0.0268976361644121
178950,TRUE,VentralAttn_r,VentralAttn,r,tdclust,z,target,0.0673579358540999,0.185010772097174
178950,TRUE,VentralAttn_r,VentralAttn,r,tdclust,z,distractor,-0.0191540233297627,-0.052609994651298
178950,TRUE,VentralAttn_r,VentralAttn,r,tdclust,z,conclust,0.011320469207881,0.0380818732193008
182436,TRUE,VentralAttn_r,VentralAttn,r,tdclust,z,target,-0.0136945485765764,-0.0343111406609913
182436,TRUE,VentralAttn_r,VentralAttn,r,tdclust,z,distractor,-0.0178741745983735,-0.0447830255531667
182436,TRUE,VentralAttn_r,VentralAttn,r,tdclust,z,conclust,0.0253206103566984,0.0776975339888833
197449,TRUE,VentralAttn_r,VentralAttn,r,tdclust,z,target,0.00733870924524943,0.0221269819095691
197449,TRUE,VentralAttn_r,VentralAttn,r,tdclust,z,distractor,-0.0401592331175953,-0.121084320825275
197449,TRUE,VentralAttn_r,VentralAttn,r,tdclust,z,conclust,-0.0141467965580506,-0.0522403691075425
203418,TRUE,VentralAttn_r,VentralAttn,r,tdclust,z,target,-0.00586740268573462,-0.0138365261913385
203418,TRUE,VentralAttn_r,VentralAttn,r,tdclust,z,distractor,-0.0132290473166384,-0.0311967781124272
203418,TRUE,VentralAttn_r,VentralAttn,r,tdclust,z,conclust,-0.0494063690615563,-0.14269532400772
204319,TRUE,VentralAttn_r,VentralAttn,r,tdclust,z,target,0.0397338189420173,0.0592457842598548
204319,TRUE,VentralAttn_r,VentralAttn,r,tdclust,z,distractor,-0.0270950836131855,-0.0404005837091078
204319,TRUE,VentralAttn_r,VentralAttn,r,tdclust,z,conclust,0.00511265267406828,0.00933660668287979
233326,FALSE,VentralAttn_r,VentralAttn,r,tdclust,z,target,0.019449986786521,0.061526940164297
233326,FALSE,VentralAttn_r,VentralAttn,r,tdclust,z,distractor,0.00723469784083783,0.0228858161214006
233326,FALSE,VentralAttn_r,VentralAttn,r,tdclust,z,conclust,0.00143017412242281,0.00554090305883726
300618,TRUE,VentralAttn_r,VentralAttn,r,tdclust,z,target,-0.00476360663543615,-0.0109144800746
300618,TRUE,VentralAttn_r,VentralAttn,r,tdclust,z,distractor,0.00243095701159711,0.00556986205953977
300618,TRUE,VentralAttn_r,VentralAttn,r,tdclust,z,conclust,-0.021798392585392,-0.061169828127556
317332,TRUE,VentralAttn_r,VentralAttn,r,tdclust,z,target,0.0119076249639461,0.0223635896349787
317332,TRUE,VentralAttn_r,VentralAttn,r,tdclust,z,distractor,-0.00085412782102865,-0.00160412879504835
317332,TRUE,VentralAttn_r,VentralAttn,r,tdclust,z,conclust,0.0405806076265903,0.0933427392714147
346945,TRUE,VentralAttn_r,VentralAttn,r,tdclust,z,target,0.0470847204214028,0.144637671230584
346945,TRUE,VentralAttn_r,VentralAttn,r,tdclust,z,distractor,0.00973544925660615,0.0299059375580147
346945,TRUE,VentralAttn_r,VentralAttn,r,tdclust,z,conclust,0.0939241998711163,0.353365835521142
352738,TRUE,VentralAttn_r,VentralAttn,r,tdclust,z,target,0.043265082780573,0.1033576982655
352738,TRUE,VentralAttn_r,VentralAttn,r,tdclust,z,distractor,0.0412103395415435,0.0984490394102801
352738,TRUE,VentralAttn_r,VentralAttn,r,tdclust,z,conclust,0.093042859288398,0.27222873676755
393550,FALSE,VentralAttn_r,VentralAttn,r,tdclust,z,target,0.0167256952654473,0.0504564682026953
393550,FALSE,VentralAttn_r,VentralAttn,r,tdclust,z,distractor,0.0306050452468697,0.0923263558155857
393550,FALSE,VentralAttn_r,VentralAttn,r,tdclust,z,conclust,-0.0240369117221716,-0.0888089971831901
448347,TRUE,VentralAttn_r,VentralAttn,r,tdclust,z,target,0.0149187044384059,0.0250882635423933
448347,TRUE,VentralAttn_r,VentralAttn,r,tdclust,z,distractor,0.0441019323455892,0.0741646773674651
448347,TRUE,VentralAttn_r,VentralAttn,r,tdclust,z,conclust,-0.051361087882374,-0.105783842083748
580650,TRUE,VentralAttn_r,VentralAttn,r,tdclust,z,target,-0.00543299797604064,-0.0124763117089767
580650,TRUE,VentralAttn_r,VentralAttn,r,tdclust,z,distractor,-0.0199787610865815,-0.0458791356033259
580650,TRUE,VentralAttn_r,VentralAttn,r,tdclust,z,conclust,0.0226166087694821,0.06360917874435
594156,TRUE,VentralAttn_r,VentralAttn,r,tdclust,z,target,0.0756733640629115,0.128678442645005
594156,TRUE,VentralAttn_r,VentralAttn,r,tdclust,z,distractor,0.0108457189213087,0.0184425555470117
594156,TRUE,VentralAttn_r,VentralAttn,r,tdclust,z,conclust,0.103848084415165,0.216275275851536
601127,TRUE,VentralAttn_r,VentralAttn,r,tdclust,z,target,-0.0297184677721316,-0.06422347247178
601127,TRUE,VentralAttn_r,VentralAttn,r,tdclust,z,distractor,-0.0243703373628092,-0.0526658272811792
601127,TRUE,VentralAttn_r,VentralAttn,r,tdclust,z,conclust,-0.0741834790813627,-0.196345158097879
765864,TRUE,VentralAttn_r,VentralAttn,r,tdclust,z,target,0.00358388382151789,0.00969375574505635
765864,TRUE,VentralAttn_r,VentralAttn,r,tdclust,z,distractor,-0.00480994968730344,-0.0130100415462071
765864,TRUE,VentralAttn_r,VentralAttn,r,tdclust,z,conclust,0.00348828793654957,0.0115556959262123
814649,TRUE,VentralAttn_r,VentralAttn,r,tdclust,z,target,0.0322392023694683,0.0734195976431217
814649,TRUE,VentralAttn_r,VentralAttn,r,tdclust,z,distractor,0.0202052802778397,0.046014275764787
814649,TRUE,VentralAttn_r,VentralAttn,r,tdclust,z,conclust,0.0173501661640054,0.0483923797667539
843151,TRUE,VentralAttn_r,VentralAttn,r,tdclust,z,target,-0.00561910479420821,-0.0155619800492862
843151,TRUE,VentralAttn_r,VentralAttn,r,tdclust,z,distractor,-0.0218716962580251,-0.060573154136983
843151,TRUE,VentralAttn_r,VentralAttn,r,tdclust,z,conclust,-0.0379012254810117,-0.128557259133878
849971,TRUE,VentralAttn_r,VentralAttn,r,tdclust,z,target,-0.00671680429233553,-0.0206469212534023
849971,TRUE,VentralAttn_r,VentralAttn,r,tdclust,z,distractor,-0.0446811577489989,-0.137346319083185
849971,TRUE,VentralAttn_r,VentralAttn,r,tdclust,z,conclust,-0.0789692997610791,-0.297301105103987
873968,TRUE,VentralAttn_r,VentralAttn,r,tdclust,z,target,0.0417661551249968,0.126640946752256
873968,TRUE,VentralAttn_r,VentralAttn,r,tdclust,z,distractor,0.029079485666703,0.0881731532356415
873968,TRUE,VentralAttn_r,VentralAttn,r,tdclust,z,conclust,0.0231806825326791,0.0860838139397871
877168,TRUE,VentralAttn_r,VentralAttn,r,tdclust,z,target,0.115694785388322,0.20994110170307
877168,TRUE,VentralAttn_r,VentralAttn,r,tdclust,z,distractor,0.0235777709758073,0.0427844971383067
877168,TRUE,VentralAttn_r,VentralAttn,r,tdclust,z,conclust,-0.0742761034413267,-0.165073906480181
DMCC1328342,FALSE,VentralAttn_r,VentralAttn,r,tdclust,z,target,0.0160292079531289,0.038368831641459
DMCC1328342,FALSE,VentralAttn_r,VentralAttn,r,tdclust,z,distractor,0.0394136268792896,0.094343701730787
DMCC1328342,FALSE,VentralAttn_r,VentralAttn,r,tdclust,z,conclust,0.0670862202669183,0.196673327181072
DMCC1596165,FALSE,VentralAttn_r,VentralAttn,r,tdclust,z,target,-0.0449520507428082,-0.0901478185647637
DMCC1596165,FALSE,VentralAttn_r,VentralAttn,r,tdclust,z,distractor,-0.0528797819601083,-0.106046262875932
DMCC1596165,FALSE,VentralAttn_r,VentralAttn,r,tdclust,z,conclust,-0.0244757245330214,-0.0601155602428403
DMCC1971064,TRUE,VentralAttn_r,VentralAttn,r,tdclust,z,target,0.0325629557324968,0.0575863884532982
DMCC1971064,TRUE,VentralAttn_r,VentralAttn,r,tdclust,z,distractor,0.0485919499533797,0.0859330746479504
DMCC1971064,TRUE,VentralAttn_r,VentralAttn,r,tdclust,z,conclust,-0.0194950567242846,-0.0422246595258329
DMCC2442951,TRUE,VentralAttn_r,VentralAttn,r,tdclust,z,target,-0.0445453385183927,-0.153652192211405
DMCC2442951,TRUE,VentralAttn_r,VentralAttn,r,tdclust,z,distractor,-0.0356611472388198,-0.123007561111156
DMCC2442951,TRUE,VentralAttn_r,VentralAttn,r,tdclust,z,conclust,-0.034335038750312,-0.145050646428365
DMCC2803654,FALSE,VentralAttn_r,VentralAttn,r,tdclust,z,target,0.00447008290199284,0.00820185529937398
DMCC2803654,FALSE,VentralAttn_r,VentralAttn,r,tdclust,z,distractor,0.0303522157650559,0.0556912449228591
DMCC2803654,FALSE,VentralAttn_r,VentralAttn,r,tdclust,z,conclust,0.10590704827392,0.23799455382568
DMCC2834766,FALSE,VentralAttn_r,VentralAttn,r,tdclust,z,target,0.0269183585519447,0.10776482546534
DMCC2834766,FALSE,VentralAttn_r,VentralAttn,r,tdclust,z,distractor,-0.0145043206669266,-0.0580665266846942
DMCC2834766,FALSE,VentralAttn_r,VentralAttn,r,tdclust,z,conclust,-0.000133289269252066,-0.000653535634474489
DMCC3062542,TRUE,VentralAttn_r,VentralAttn,r,tdclust,z,target,0.0373399080087783,0.104819863154606
DMCC3062542,TRUE,VentralAttn_r,VentralAttn,r,tdclust,z,distractor,-0.0118575351282445,-0.0332862418729399
DMCC3062542,TRUE,VentralAttn_r,VentralAttn,r,tdclust,z,conclust,-0.0269413111982705,-0.0926263824049318
DMCC4191255,FALSE,VentralAttn_r,VentralAttn,r,tdclust,z,target,0.00173432312265028,0.0036511769115136
DMCC4191255,FALSE,VentralAttn_r,VentralAttn,r,tdclust,z,distractor,-0.00530314109182217,-0.0111644168610118
DMCC4191255,FALSE,VentralAttn_r,VentralAttn,r,tdclust,z,conclust,-0.00845927868782655,-0.0218113137262848
DMCC4260551,FALSE,VentralAttn_r,VentralAttn,r,tdclust,z,target,0.00438128079819085,0.012338212522101
DMCC4260551,FALSE,VentralAttn_r,VentralAttn,r,tdclust,z,distractor,0.0342435215192962,0.0964338661390255
DMCC4260551,FALSE,VentralAttn_r,VentralAttn,r,tdclust,z,conclust,0.0213063616064704,0.0734862492344587
DMCC4854075,TRUE,VentralAttn_r,VentralAttn,r,tdclust,z,target,0.0865267711479154,0.18666215502717
DMCC4854075,TRUE,VentralAttn_r,VentralAttn,r,tdclust,z,distractor,0.0167787403288281,0.0361963793040004
DMCC4854075,TRUE,VentralAttn_r,VentralAttn,r,tdclust,z,conclust,0.0249970577878516,0.0660450542766057
DMCC5009144,TRUE,VentralAttn_r,VentralAttn,r,tdclust,z,target,-0.0254934408661019,-0.048642144360628
DMCC5009144,TRUE,VentralAttn_r,VentralAttn,r,tdclust,z,distractor,-0.00126079581543118,-0.00240563101644818
DMCC5009144,TRUE,VentralAttn_r,VentralAttn,r,tdclust,z,conclust,-0.0344752407984929,-0.0805632900517129
DMCC5195268,FALSE,VentralAttn_r,VentralAttn,r,tdclust,z,target,0.0584753754749375,0.162363008320425
DMCC5195268,FALSE,VentralAttn_r,VentralAttn,r,tdclust,z,distractor,0.00683069389188216,0.0189661374586173
DMCC5195268,FALSE,VentralAttn_r,VentralAttn,r,tdclust,z,conclust,-0.0142583001211222,-0.0484872386535997
DMCC5775387,FALSE,VentralAttn_r,VentralAttn,r,tdclust,z,target,0.0186931157060046,0.0578231037675436
DMCC5775387,FALSE,VentralAttn_r,VentralAttn,r,tdclust,z,distractor,-0.00292023027304253,-0.00903309971215927
DMCC5775387,FALSE,VentralAttn_r,VentralAttn,r,tdclust,z,conclust,0.0251342139510143,0.0952205405480561
DMCC6371570,FALSE,VentralAttn_r,VentralAttn,r,tdclust,z,target,-0.0331361459994117,-0.0791084452374989
DMCC6371570,FALSE,VentralAttn_r,VentralAttn,r,tdclust,z,distractor,0.0185472700094467,0.044279310390335
DMCC6371570,FALSE,VentralAttn_r,VentralAttn,r,tdclust,z,conclust,-0.044308503420942,-0.129554816945848
DMCC6418065,TRUE,VentralAttn_r,VentralAttn,r,tdclust,z,target,0.0405182642711278,0.101961784785138
DMCC6418065,TRUE,VentralAttn_r,VentralAttn,r,tdclust,z,distractor,0.0483381254376309,0.121639996960599
DMCC6418065,TRUE,VentralAttn_r,VentralAttn,r,tdclust,z,conclust,0.0562037731323353,0.173219865820783
DMCC6484785,TRUE,VentralAttn_r,VentralAttn,r,tdclust,z,target,7.86088815405345e-05,0.000209810771648999
DMCC6484785,TRUE,VentralAttn_r,VentralAttn,r,tdclust,z,distractor,0.00352108979148618,0.00939795289946196
DMCC6484785,TRUE,VentralAttn_r,VentralAttn,r,tdclust,z,conclust,-0.0554181627457991,-0.181156498237217
DMCC6661074,TRUE,VentralAttn_r,VentralAttn,r,tdclust,z,target,-0.0112321316192707,-0.0424237179576667
DMCC6661074,TRUE,VentralAttn_r,VentralAttn,r,tdclust,z,distractor,0.00294918626306586,0.0111390651810274
DMCC6661074,TRUE,VentralAttn_r,VentralAttn,r,tdclust,z,conclust,-0.0170314599629268,-0.0787850927067874
DMCC6671683,TRUE,VentralAttn_r,VentralAttn,r,tdclust,z,target,0.0438846108734581,0.0736020350505242
DMCC6671683,TRUE,VentralAttn_r,VentralAttn,r,tdclust,z,distractor,0.0168465576743019,0.0282545727020357
DMCC6671683,TRUE,VentralAttn_r,VentralAttn,r,tdclust,z,conclust,-0.0442761443020067,-0.0909479667632798
DMCC6705371,FALSE,VentralAttn_r,VentralAttn,r,tdclust,z,target,0.0204565885223821,0.0460841752511595
DMCC6705371,FALSE,VentralAttn_r,VentralAttn,r,tdclust,z,distractor,0.00412211048537602,0.00928620438373035
DMCC6705371,FALSE,VentralAttn_r,VentralAttn,r,tdclust,z,conclust,0.0757997309103546,0.209137495736634
DMCC6721369,TRUE,VentralAttn_r,VentralAttn,r,tdclust,z,target,0.0258743667693867,0.0716958909302852
DMCC6721369,TRUE,VentralAttn_r,VentralAttn,r,tdclust,z,distractor,0.0142919827939358,0.039601990986071
DMCC6721369,TRUE,VentralAttn_r,VentralAttn,r,tdclust,z,conclust,0.0256229636767625,0.0869559944908462
DMCC6904377,FALSE,VentralAttn_r,VentralAttn,r,tdclust,z,target,0.0787328952221082,0.143506464926899
DMCC6904377,FALSE,VentralAttn_r,VentralAttn,r,tdclust,z,distractor,0.034420260893801,0.0627378168781472
DMCC6904377,FALSE,VentralAttn_r,VentralAttn,r,tdclust,z,conclust,0.0385402224827278,0.0860349857997861
DMCC7297690,TRUE,VentralAttn_r,VentralAttn,r,tdclust,z,target,0.0610575739707632,0.141007991268974
DMCC7297690,TRUE,VentralAttn_r,VentralAttn,r,tdclust,z,distractor,-0.00809341739025565,-0.0186911541760203
DMCC7297690,TRUE,VentralAttn_r,VentralAttn,r,tdclust,z,conclust,0.03038266915104,0.0859361188352999
DMCC7921988,TRUE,VentralAttn_r,VentralAttn,r,tdclust,z,target,0.032679528665036,0.0926934095442988
DMCC7921988,TRUE,VentralAttn_r,VentralAttn,r,tdclust,z,distractor,0.0198260824658157,0.0562354249505781
DMCC7921988,TRUE,VentralAttn_r,VentralAttn,r,tdclust,z,conclust,-0.000591897373821589,-0.00205619886746541
DMCC8033964,TRUE,VentralAttn_r,VentralAttn,r,tdclust,z,target,0.0318538036020666,0.0840583626711788
DMCC8033964,TRUE,VentralAttn_r,VentralAttn,r,tdclust,z,distractor,0.0230967047441103,0.0609494303456935
DMCC8033964,TRUE,VentralAttn_r,VentralAttn,r,tdclust,z,conclust,0.0692255124218204,0.223733716568692
DMCC8050964,TRUE,VentralAttn_r,VentralAttn,r,tdclust,z,target,-0.0297140318876573,-0.0461580632919475
DMCC8050964,TRUE,VentralAttn_r,VentralAttn,r,tdclust,z,distractor,-0.0307731542754926,-0.0478033142089705
DMCC8050964,TRUE,VentralAttn_r,VentralAttn,r,tdclust,z,conclust,-0.0556341839402312,-0.105845730564291
DMCC8078683,FALSE,VentralAttn_r,VentralAttn,r,tdclust,z,target,-0.0357647851320387,-0.100568688757069
DMCC8078683,FALSE,VentralAttn_r,VentralAttn,r,tdclust,z,distractor,-0.0329535617926435,-0.0926636770534477
DMCC8078683,FALSE,VentralAttn_r,VentralAttn,r,tdclust,z,conclust,-0.087293377008876,-0.30063122868937
DMCC9441378,TRUE,VentralAttn_r,VentralAttn,r,tdclust,z,target,-0.0131733108948148,-0.0289740884168447
DMCC9441378,TRUE,VentralAttn_r,VentralAttn,r,tdclust,z,distractor,-0.0420468722921062,-0.0924801521174744
DMCC9441378,TRUE,VentralAttn_r,VentralAttn,r,tdclust,z,conclust,0.0414025565438081,0.111528953749156
DMCC9478705,TRUE,VentralAttn_r,VentralAttn,r,tdclust,z,target,-0.00729070113207303,-0.0189234705198007
DMCC9478705,TRUE,VentralAttn_r,VentralAttn,r,tdclust,z,distractor,-0.0398723110355416,-0.103491075655005
DMCC9478705,TRUE,VentralAttn_r,VentralAttn,r,tdclust,z,conclust,0.083698169443044,0.266068267423481
DMCC9953810,TRUE,VentralAttn_r,VentralAttn,r,tdclust,z,target,0.035937363086613,0.0897165492176564
DMCC9953810,TRUE,VentralAttn_r,VentralAttn,r,tdclust,z,distractor,0.0263178522622225,0.0657017289247433
DMCC9953810,TRUE,VentralAttn_r,VentralAttn,r,tdclust,z,conclust,0.0799049768461781,0.244312570413874
107321,TRUE,Visual_r,Visual,r,tdclust,z,target,0.0123429985252473,0.030402701398331
107321,TRUE,Visual_r,Visual,r,tdclust,z,distractor,0.0193226560976461,0.0475946701571536
107321,TRUE,Visual_r,Visual,r,tdclust,z,conclust,-0.00128810924441658,-0.00388588392399306
115825,FALSE,Visual_r,Visual,r,tdclust,z,target,0.0185664743170256,0.0463962598724292
115825,FALSE,Visual_r,Visual,r,tdclust,z,distractor,0.0237567815681046,0.0593664576561833
115825,FALSE,Visual_r,Visual,r,tdclust,z,conclust,0.0427074237053925,0.130708109838306
123117,TRUE,Visual_r,Visual,r,tdclust,z,target,0.044649101662528,0.0964029241349412
123117,TRUE,Visual_r,Visual,r,tdclust,z,distractor,0.0242372063768364,0.0523311215811097
123117,TRUE,Visual_r,Visual,r,tdclust,z,conclust,-0.0527307209248229,-0.139439822245184
130114,TRUE,Visual_r,Visual,r,tdclust,z,target,0.0350902357493798,0.103015930691892
130114,TRUE,Visual_r,Visual,r,tdclust,z,distractor,0.0638389834818354,0.187414879306471
130114,TRUE,Visual_r,Visual,r,tdclust,z,conclust,0.0365533274414022,0.13142883275814
130518,FALSE,Visual_r,Visual,r,tdclust,z,target,0.0437493010073933,0.130487596649131
130518,FALSE,Visual_r,Visual,r,tdclust,z,distractor,0.000939392814742438,0.002801853009822
130518,FALSE,Visual_r,Visual,r,tdclust,z,conclust,-0.0328833348342937,-0.120121182238127
132017,TRUE,Visual_r,Visual,r,tdclust,z,target,0.0436901731317374,0.104267955892527
132017,TRUE,Visual_r,Visual,r,tdclust,z,distractor,0.0200094886488915,0.0477532664744484
132017,TRUE,Visual_r,Visual,r,tdclust,z,conclust,-0.0266370563734402,-0.0778572308714593
138837,TRUE,Visual_r,Visual,r,tdclust,z,target,0.0533528270961169,0.153998726466433
138837,TRUE,Visual_r,Visual,r,tdclust,z,distractor,0.0401418710366361,0.115866343998698
138837,TRUE,Visual_r,Visual,r,tdclust,z,conclust,0.0901330900439484,0.318632141257468
141422,TRUE,Visual_r,Visual,r,tdclust,z,target,0.0335597937712757,0.0569473289335545
141422,TRUE,Visual_r,Visual,r,tdclust,z,distractor,-0.0361962481464586,-0.0614211059640426
141422,TRUE,Visual_r,Visual,r,tdclust,z,conclust,0.12426068218347,0.258245901856717
150423,TRUE,Visual_r,Visual,r,tdclust,z,target,0.0168808995472846,0.0422418830564882
150423,TRUE,Visual_r,Visual,r,tdclust,z,distractor,0.0637909095293125,0.159627046701885
150423,TRUE,Visual_r,Visual,r,tdclust,z,conclust,0.0657389844881575,0.20147274559604
158136,TRUE,Visual_r,Visual,r,tdclust,z,target,0.0174784302570276,0.0524636958281835
158136,TRUE,Visual_r,Visual,r,tdclust,z,distractor,0.0323379746536822,0.0970664779949641
158136,TRUE,Visual_r,Visual,r,tdclust,z,conclust,-0.0256902109137576,-0.0944429958048226
160830,TRUE,Visual_r,Visual,r,tdclust,z,target,-0.00561756682962769,-0.0144050538673745
160830,TRUE,Visual_r,Visual,r,tdclust,z,distractor,-0.00405535935195724,-0.0103991054647362
160830,TRUE,Visual_r,Visual,r,tdclust,z,conclust,0.0232298371240768,0.0729555663502472
161832,TRUE,Visual_r,Visual,r,tdclust,z,target,-0.00479480499260805,-0.0126587172604292
161832,TRUE,Visual_r,Visual,r,tdclust,z,distractor,-0.00894940106717661,-0.0236272252853289
161832,TRUE,Visual_r,Visual,r,tdclust,z,conclust,-0.0859627607900391,-0.277955156520022
165032,TRUE,Visual_r,Visual,r,tdclust,z,target,0.071980688992727,0.235271773494632
165032,TRUE,Visual_r,Visual,r,tdclust,z,distractor,0.0341526758052775,0.111629392809879
165032,TRUE,Visual_r,Visual,r,tdclust,z,conclust,0.02708688718597,0.108432271410973
171330,TRUE,Visual_r,Visual,r,tdclust,z,target,-0.0132292668333874,-0.0386236691620004
171330,TRUE,Visual_r,Visual,r,tdclust,z,distractor,0.00098276161970624,0.0028692338088498
171330,TRUE,Visual_r,Visual,r,tdclust,z,conclust,-0.000859901173736804,-0.00307476496169111
178243,TRUE,Visual_r,Visual,r,tdclust,z,target,0.026787896665762,0.0614002627934676
