subj,is.analysis.group,roi,model,y,param,coef,beta
DMCC6705371,FALSE,auditory_L,tdic,r,distractor,0.00252796284317772,0.0447024911205036
DMCC6705371,FALSE,auditory_L,tdic,r,incongruency,0.00503321579064329,0.110696579142332
DMCC6705371,FALSE,auditory_L,tdic,r,congruency,-0.00690840137393105,-0.0665618546884016
DMCC6721369,TRUE,auditory_L,tdic,r,target,-0.00282913926989023,-0.0140009332625528
DMCC6721369,TRUE,auditory_L,tdic,r,distractor,-0.00571888511868335,-0.0283017982660146
DMCC6721369,TRUE,auditory_L,tdic,r,incongruency,-0.012812709733578,-0.0788626299994954
DMCC6721369,TRUE,auditory_L,tdic,r,congruency,-0.00852432176829257,-0.0229852539673601
DMCC6904377,FALSE,auditory_L,tdic,r,target,0.0261725601869555,0.20230732173193
DMCC6904377,FALSE,auditory_L,tdic,r,distractor,0.0104355420016609,0.0806641206705229
DMCC6904377,FALSE,auditory_L,tdic,r,incongruency,0.00925999101640455,0.0890232754120576
DMCC6904377,FALSE,auditory_L,tdic,r,congruency,-0.00432440697349746,-0.0182128858639673
DMCC7297690,TRUE,auditory_L,tdic,r,target,0.0226491213684275,0.201010022514065
DMCC7297690,TRUE,auditory_L,tdic,r,distractor,-0.00526729489555436,-0.0467470260024969
DMCC7297690,TRUE,auditory_L,tdic,r,incongruency,0.0179910516577685,0.19858686235198
DMCC7297690,TRUE,auditory_L,tdic,r,congruency,-0.00480765261435321,-0.0232480347483918
DMCC7921988,TRUE,auditory_L,tdic,r,target,0.0149079725025911,0.0755884802131729
DMCC7921988,TRUE,auditory_L,tdic,r,distractor,0.00850537512998152,0.0431251385529787
DMCC7921988,TRUE,auditory_L,tdic,r,incongruency,0.00655844520547313,0.0413585719875609
DMCC7921988,TRUE,auditory_L,tdic,r,congruency,-0.0306948152604215,-0.0847986362328581
DMCC8033964,TRUE,auditory_L,tdic,r,target,0.00692042898813476,0.227322696532617
DMCC8033964,TRUE,auditory_L,tdic,r,distractor,0.000232193561129793,0.00762710903096386
DMCC8033964,TRUE,auditory_L,tdic,r,incongruency,0.00081191643442215,0.0331702484926736
DMCC8033964,TRUE,auditory_L,tdic,r,congruency,-0.00285684319142051,-0.0511308484188026
DMCC8050964,TRUE,auditory_L,tdic,r,target,0.0263180639588397,0.112933977694369
DMCC8050964,TRUE,auditory_L,tdic,r,distractor,-0.00332433488227133,-0.0142651207942271
DMCC8050964,TRUE,auditory_L,tdic,r,incongruency,-0.0367487999782121,-0.196128839698082
DMCC8050964,TRUE,auditory_L,tdic,r,congruency,0.0335810385780327,0.0785148172189309
DMCC8078683,FALSE,auditory_L,tdic,r,target,0.0193143953559925,0.0843820644268
DMCC8078683,FALSE,auditory_L,tdic,r,distractor,-0.0150874394117901,-0.0659150473528083
DMCC8078683,FALSE,auditory_L,tdic,r,incongruency,-0.0139541863492051,-0.0758230339402614
DMCC8078683,FALSE,auditory_L,tdic,r,congruency,-0.0291894792532134,-0.0694835805570437
DMCC9441378,TRUE,auditory_L,tdic,r,target,0.00175831978495009,0.00937556654194237
DMCC9441378,TRUE,auditory_L,tdic,r,distractor,-0.0036639482879246,-0.0195366003804859
DMCC9441378,TRUE,auditory_L,tdic,r,incongruency,0.0466524308935108,0.309386633007757
DMCC9441378,TRUE,auditory_L,tdic,r,congruency,-0.0260758803263951,-0.0757574678711401
DMCC9478705,TRUE,auditory_L,tdic,r,target,-0.00131587039415043,-0.00819477898766644
DMCC9478705,TRUE,auditory_L,tdic,r,distractor,-0.00128653503618185,-0.00801208867397968
DMCC9478705,TRUE,auditory_L,tdic,r,incongruency,-0.0129028757784695,-0.0999397493364528
DMCC9478705,TRUE,auditory_L,tdic,r,congruency,0.0135849306476934,0.0460965442430309
DMCC9953810,TRUE,auditory_L,tdic,r,target,-0.00131711361613302,-0.019388023807073
DMCC9953810,TRUE,auditory_L,tdic,r,distractor,-0.00456238462495155,-0.0671586874830765
DMCC9953810,TRUE,auditory_L,tdic,r,incongruency,0.028246972840739,0.517142020080828
DMCC9953810,TRUE,auditory_L,tdic,r,congruency,-0.0073524022423412,-0.0589693549534583
107321,TRUE,cingulooperc_L,tdic,r,target,0.016744422428078,0.095359095528986
107321,TRUE,cingulooperc_L,tdic,r,distractor,-0.00376305008382674,-0.0214304825362183
107321,TRUE,cingulooperc_L,tdic,r,incongruency,0.00916966822442838,0.0649491069670319
107321,TRUE,cingulooperc_L,tdic,r,congruency,-0.0239011347291774,-0.0741647069126705
115825,FALSE,cingulooperc_L,tdic,r,target,4.62659410949475e-05,0.00056990059040576
115825,FALSE,cingulooperc_L,tdic,r,distractor,-0.00269010342565365,-0.0331365037487657
