subj,is.analysis.group,roi,param,beta
DMCC6721369,TRUE,dlpfc.alt_L,target,-0.0178726892768235
DMCC6904377,FALSE,dlpfc.alt_L,target,-0.162130842645744
DMCC7297690,TRUE,dlpfc.alt_L,target,0.0104261966289441
DMCC7921988,TRUE,dlpfc.alt_L,target,0.0712252668018738
DMCC8033964,TRUE,dlpfc.alt_L,target,0.160518264278701
DMCC8050964,TRUE,dlpfc.alt_L,target,0.00729324368221686
DMCC8078683,FALSE,dlpfc.alt_L,target,0.0344418479777899
DMCC9441378,TRUE,dlpfc.alt_L,target,-0.0646870767762342
DMCC9478705,TRUE,dlpfc.alt_L,target,0.142650742772985
DMCC9953810,TRUE,dlpfc.alt_L,target,0.0540905102265235
107321,TRUE,dlpfc.alt_R,target,0.0326108927136424
115825,FALSE,dlpfc.alt_R,target,-0.169816565845492
123117,TRUE,dlpfc.alt_R,target,0.0205944009460745
130114,TRUE,dlpfc.alt_R,target,-0.086847543794485
130518,FALSE,dlpfc.alt_R,target,-0.0617287101785279
132017,TRUE,dlpfc.alt_R,target,-0.0609539879160319
138837,TRUE,dlpfc.alt_R,target,0.0311652007876241
141422,TRUE,dlpfc.alt_R,target,-0.0292443931527412
150423,TRUE,dlpfc.alt_R,target,-0.117374481575036
158136,TRUE,dlpfc.alt_R,target,-0.0623263477162479
160830,TRUE,dlpfc.alt_R,target,-0.0476892867147527
161832,TRUE,dlpfc.alt_R,target,0.0733286625119316
165032,TRUE,dlpfc.alt_R,target,0.115272132500329
171330,TRUE,dlpfc.alt_R,target,-0.0423690857580566
178243,TRUE,dlpfc.alt_R,target,-0.016739612237854
178647,FALSE,dlpfc.alt_R,target,-0.00447770973733963
178950,TRUE,dlpfc.alt_R,target,-0.011303530728191
182436,TRUE,dlpfc.alt_R,target,-0.127334369124757
197449,TRUE,dlpfc.alt_R,target,-0.0486153759162343
203418,TRUE,dlpfc.alt_R,target,0.128055135164065
204319,TRUE,dlpfc.alt_R,target,0.0267042161083782
233326,FALSE,dlpfc.alt_R,target,0.130546955612941
300618,TRUE,dlpfc.alt_R,target,-0.0724970903595185
317332,TRUE,dlpfc.alt_R,target,-0.00799496324556332
346945,TRUE,dlpfc.alt_R,target,0.0605363531469375
352738,TRUE,dlpfc.alt_R,target,-0.0194122909290787
393550,FALSE,dlpfc.alt_R,target,0.0600635784719225
448347,TRUE,dlpfc.alt_R,target,0.0848734901162911
580650,TRUE,dlpfc.alt_R,target,-0.0513281256972912
594156,TRUE,dlpfc.alt_R,target,0.0845532347034523
601127,TRUE,dlpfc.alt_R,target,-0.0333899150187719
765864,TRUE,dlpfc.alt_R,target,-0.0210460969883773
814649,TRUE,dlpfc.alt_R,target,0.0711065145891634
843151,TRUE,dlpfc.alt_R,target,-0.0590458742400129
849971,TRUE,dlpfc.alt_R,target,0.0293360964459991
873968,TRUE,dlpfc.alt_R,target,0.0220378834436382
877168,TRUE,dlpfc.alt_R,target,-0.0586372164312578
DMCC1328342,FALSE,dlpfc.alt_R,target,-0.0139392055209464
DMCC1596165,FALSE,dlpfc.alt_R,target,0.00325501968955876
DMCC1971064,TRUE,dlpfc.alt_R,target,0.0383427064993906
DMCC2442951,TRUE,dlpfc.alt_R,target,0.137709435434368
DMCC2803654,FALSE,dlpfc.alt_R,target,0.154219316032942
DMCC2834766,FALSE,dlpfc.alt_R,target,-0.0867761938926216
DMCC3062542,TRUE,dlpfc.alt_R,target,-0.0778989087264289
DMCC4191255,FALSE,dlpfc.alt_R,target,-0.0156746579481073
DMCC5009144,TRUE,dlpfc.alt_R,target,0.0381607310040282
DMCC5195268,FALSE,dlpfc.alt_R,target,0.125255613845407
DMCC5775387,FALSE,dlpfc.alt_R,target,0.0670912398143313
DMCC6371570,FALSE,dlpfc.alt_R,target,-0.0933237197025623
DMCC6418065,TRUE,dlpfc.alt_R,target,0.0308942631858036
DMCC6484785,TRUE,dlpfc.alt_R,target,-0.0243433266218368
DMCC6661074,TRUE,dlpfc.alt_R,target,-0.0261255369243244
DMCC6671683,TRUE,dlpfc.alt_R,target,0.0351338134981707
DMCC6705371,FALSE,dlpfc.alt_R,target,-0.00595300686464314
DMCC6721369,TRUE,dlpfc.alt_R,target,0.033196738953278
DMCC6904377,FALSE,dlpfc.alt_R,target,-0.0839338807436782
DMCC7297690,TRUE,dlpfc.alt_R,target,0.00767768896782331
DMCC7921988,TRUE,dlpfc.alt_R,target,0.12796296005512
DMCC8033964,TRUE,dlpfc.alt_R,target,0.185287222556152
DMCC8050964,TRUE,dlpfc.alt_R,target,0.0751464006286452
DMCC8078683,FALSE,dlpfc.alt_R,target,-0.0644887131360895
DMCC9441378,TRUE,dlpfc.alt_R,target,-0.0344266904013889
DMCC9478705,TRUE,dlpfc.alt_R,target,0.115887871457821
DMCC9953810,TRUE,dlpfc.alt_R,target,0.00293792474782227
107321,TRUE,dmfc_L,target,0.00826264682916315
115825,FALSE,dmfc_L,target,-0.0466683144892651
123117,TRUE,dmfc_L,target,0.121023530923666
130114,TRUE,dmfc_L,target,0.0408174813521777
130518,FALSE,dmfc_L,target,0.0707472315116254
132017,TRUE,dmfc_L,target,-0.0387556381724404
138837,TRUE,dmfc_L,target,0.156695326135493
141422,TRUE,dmfc_L,target,0.0186604702835607
150423,TRUE,dmfc_L,target,-0.0468943621964808
158136,TRUE,dmfc_L,target,-0.069768789195727
160830,TRUE,dmfc_L,target,0.0474573060095036
161832,TRUE,dmfc_L,target,0.0383341610080769
165032,TRUE,dmfc_L,target,0.0374890896754127
171330,TRUE,dmfc_L,target,-0.0872961228960244
178243,TRUE,dmfc_L,target,-0.166647340941016
178647,FALSE,dmfc_L,target,-0.0106494746687914
178950,TRUE,dmfc_L,target,0.0506508935777087
182436,TRUE,dmfc_L,target,-0.217621613153482
197449,TRUE,dmfc_L,target,0.016689733023353
203418,TRUE,dmfc_L,target,0.0408221341117406
204319,TRUE,dmfc_L,target,-0.0309002470151271
233326,FALSE,dmfc_L,target,0.0636268707350438
300618,TRUE,dmfc_L,target,0.0541492004606834
317332,TRUE,dmfc_L,target,0.122245781877788
346945,TRUE,dmfc_L,target,0.15909542273203
352738,TRUE,dmfc_L,target,0.0515250093254362
393550,FALSE,dmfc_L,target,0.00644725611832084
448347,TRUE,dmfc_L,target,-0.0604097544422871
580650,TRUE,dmfc_L,target,0.0576778328142831
594156,TRUE,dmfc_L,target,0.0622376823382133
601127,TRUE,dmfc_L,target,0.021531114919008
765864,TRUE,dmfc_L,target,0.0948041801187472
814649,TRUE,dmfc_L,target,-0.173914028632013
843151,TRUE,dmfc_L,target,-0.086069902259686
849971,TRUE,dmfc_L,target,0.0548992018915043
873968,TRUE,dmfc_L,target,-0.0319193488189517
877168,TRUE,dmfc_L,target,0.0701727842320741
DMCC1328342,FALSE,dmfc_L,target,0.0415037137605776
DMCC1596165,FALSE,dmfc_L,target,0.0048525873341648
DMCC1971064,TRUE,dmfc_L,target,-0.0936720801777301
DMCC2442951,TRUE,dmfc_L,target,-0.0612225678032537
DMCC2803654,FALSE,dmfc_L,target,-0.0487545176682767
DMCC2834766,FALSE,dmfc_L,target,0.0811070287707472
DMCC3062542,TRUE,dmfc_L,target,0.0494778331360095
DMCC4191255,FALSE,dmfc_L,target,0.0618726857361903
DMCC5009144,TRUE,dmfc_L,target,0.000816078250030514
DMCC5195268,FALSE,dmfc_L,target,0.0739291246702474
DMCC5775387,FALSE,dmfc_L,target,-0.115755053068608
DMCC6371570,FALSE,dmfc_L,target,0.0567126203415967
DMCC6418065,TRUE,dmfc_L,target,0.0266520896101645
DMCC6484785,TRUE,dmfc_L,target,0.0191959198253259
DMCC6661074,TRUE,dmfc_L,target,0.0314632530152673
DMCC6671683,TRUE,dmfc_L,target,-0.067633619496989
DMCC6705371,FALSE,dmfc_L,target,-0.0158156740684233
DMCC6721369,TRUE,dmfc_L,target,0.0539567354011458
DMCC6904377,FALSE,dmfc_L,target,-0.0497049745511595
DMCC7297690,TRUE,dmfc_L,target,-0.11365368459031
DMCC7921988,TRUE,dmfc_L,target,0.100347498684958
DMCC8033964,TRUE,dmfc_L,target,0.298582294005186
DMCC8050964,TRUE,dmfc_L,target,0.0910396359042802
DMCC8078683,FALSE,dmfc_L,target,0.0511952265599987
DMCC9441378,TRUE,dmfc_L,target,0.0244994798144842
DMCC9478705,TRUE,dmfc_L,target,0.192174366182093
DMCC9953810,TRUE,dmfc_L,target,0.0863427658074712
107321,TRUE,dmfc_R,target,0.0781709435511377
115825,FALSE,dmfc_R,target,-0.078231548068382
123117,TRUE,dmfc_R,target,0.150673519783594
130114,TRUE,dmfc_R,target,-0.0597712616506199
130518,FALSE,dmfc_R,target,-0.0415539618844054
132017,TRUE,dmfc_R,target,-0.014965234744294
138837,TRUE,dmfc_R,target,0.151076544230948
141422,TRUE,dmfc_R,target,-0.130453221724164
150423,TRUE,dmfc_R,target,-0.00278046307140367
158136,TRUE,dmfc_R,target,-0.0211005763271979
160830,TRUE,dmfc_R,target,0.0143380396369827
161832,TRUE,dmfc_R,target,0.0253642003998165
165032,TRUE,dmfc_R,target,0.172103496907176
171330,TRUE,dmfc_R,target,-0.0410433437657195
178243,TRUE,dmfc_R,target,-0.0873062748361982
178647,FALSE,dmfc_R,target,0.0329274112943158
178950,TRUE,dmfc_R,target,0.0313891766119283
182436,TRUE,dmfc_R,target,-0.150543020578622
197449,TRUE,dmfc_R,target,0.026713765596952
203418,TRUE,dmfc_R,target,0.0506891694450544
204319,TRUE,dmfc_R,target,-0.0219221422037588
233326,FALSE,dmfc_R,target,0.0398581543896372
300618,TRUE,dmfc_R,target,-0.0750403638826823
317332,TRUE,dmfc_R,target,-0.0850887043804071
346945,TRUE,dmfc_R,target,0.257057585854208
352738,TRUE,dmfc_R,target,0.0165228672113517
393550,FALSE,dmfc_R,target,0.0298895162637547
448347,TRUE,dmfc_R,target,0.0439578264301412
580650,TRUE,dmfc_R,target,0.104724527541165
594156,TRUE,dmfc_R,target,0.0188650188201869
601127,TRUE,dmfc_R,target,0.0133056534666034
765864,TRUE,dmfc_R,target,0.112568355271856
814649,TRUE,dmfc_R,target,0.126592371673571
843151,TRUE,dmfc_R,target,0.0590618249989566
849971,TRUE,dmfc_R,target,0.0837166475919967
873968,TRUE,dmfc_R,target,-0.0173000410078035
877168,TRUE,dmfc_R,target,-0.0100936436533302
DMCC1328342,FALSE,dmfc_R,target,-0.0496149772025674
DMCC1596165,FALSE,dmfc_R,target,0.014416686052381
DMCC1971064,TRUE,dmfc_R,target,-0.036546792858341
DMCC2442951,TRUE,dmfc_R,target,-0.0158508622141363
DMCC2803654,FALSE,dmfc_R,target,-0.029192753675435
DMCC2834766,FALSE,dmfc_R,target,0.0604665784545239
DMCC3062542,TRUE,dmfc_R,target,-0.050623384642852
DMCC4191255,FALSE,dmfc_R,target,0.0785501513505541
DMCC5009144,TRUE,dmfc_R,target,-0.0447682608950748
DMCC5195268,FALSE,dmfc_R,target,0.118038912972039
DMCC5775387,FALSE,dmfc_R,target,0.01074644780778
DMCC6371570,FALSE,dmfc_R,target,-0.0537587513419219
DMCC6418065,TRUE,dmfc_R,target,0.0011323552002738
DMCC6484785,TRUE,dmfc_R,target,0.0727422340992079
