subj,is.analysis.group,roi,model,y,param,coef,beta
873968,TRUE,vwfa,all,z,incongruency,-0.0430901947968964,-0.119228510166408
873968,TRUE,vwfa,all,z,congruency,0.0810309327847642,0.0982226622767836
877168,TRUE,vwfa,all,z,target,0.170533917779787,0.282542956121364
877168,TRUE,vwfa,all,z,cielab,-7.8102403389637e-06,-0.164862157333837
877168,TRUE,vwfa,all,z,tphono,-0.00462300258183928,-0.18891758119611
877168,TRUE,vwfa,all,z,distractor,-0.484761021067297,-0.803158771509821
877168,TRUE,vwfa,all,z,silhou,0.166432154089489,0.149457356007567
877168,TRUE,vwfa,all,z,orthog,0.151156710289881,0.232218631273364
877168,TRUE,vwfa,all,z,dphono,0.0104418773557243,0.426704112374748
877168,TRUE,vwfa,all,z,incongruency,-0.0803606056462459,-0.165593973248761
877168,TRUE,vwfa,all,z,congruency,0.0260706402452982,0.0235348928521759
DMCC1328342,FALSE,vwfa,all,z,target,-0.159433660350061,-0.353647808378876
DMCC1328342,FALSE,vwfa,all,z,cielab,-3.42697740100709e-06,-0.0968467518941828
DMCC1328342,FALSE,vwfa,all,z,tphono,0.00949227274237017,0.519320764446961
DMCC1328342,FALSE,vwfa,all,z,distractor,0.133159724801885,0.295368272528695
DMCC1328342,FALSE,vwfa,all,z,silhou,-1.0606310643683,-1.27515107861284
DMCC1328342,FALSE,vwfa,all,z,orthog,0.425148648499135,0.874435279527086
DMCC1328342,FALSE,vwfa,all,z,dphono,0.00483237140867884,0.264378287703953
DMCC1328342,FALSE,vwfa,all,z,incongruency,0.00947345437095124,0.0261352664473845
DMCC1328342,FALSE,vwfa,all,z,congruency,-0.0411207160664785,-0.0496979455957844
DMCC1596165,FALSE,vwfa,all,z,target,-0.077920420451491,-0.122127410596598
DMCC1596165,FALSE,vwfa,all,z,cielab,-4.47059160162644e-06,-0.0892708612681061
DMCC1596165,FALSE,vwfa,all,z,tphono,0.00336036363345191,0.129904041590119
DMCC1596165,FALSE,vwfa,all,z,distractor,-1.87811054584455,-2.94362859503502
DMCC1596165,FALSE,vwfa,all,z,silhou,1.23173349297929,1.04636922556671
DMCC1596165,FALSE,vwfa,all,z,orthog,1.14466882025043,1.6635567819764
DMCC1596165,FALSE,vwfa,all,z,dphono,0.00795835371934484,0.307651916672089
DMCC1596165,FALSE,vwfa,all,z,incongruency,-0.00889544259983132,-0.017340317045064
DMCC1596165,FALSE,vwfa,all,z,congruency,-0.0186665107352337,-0.0159408626447926
DMCC1971064,TRUE,vwfa,all,z,target,-0.200106655427937,-0.351249012143897
DMCC1971064,TRUE,vwfa,all,z,cielab,-5.580987863327e-06,-0.124809464949932
DMCC1971064,TRUE,vwfa,all,z,tphono,0.0112540643506597,0.487233900343771
DMCC1971064,TRUE,vwfa,all,z,distractor,-1.48628607498317,-2.60889131590671
