subj,is.analysis.group,roi,param,beta
171330,TRUE,dlpfc.alt_L,target,-0.000354162877275181
178243,TRUE,dlpfc.alt_L,target,-0.0545425345915729
178647,FALSE,dlpfc.alt_L,target,-0.0189479750205626
178950,TRUE,dlpfc.alt_L,target,0.00816947877625732
182436,TRUE,dlpfc.alt_L,target,-0.0728243464100332
197449,TRUE,dlpfc.alt_L,target,-0.00735311862988648
203418,TRUE,dlpfc.alt_L,target,0.0584896903065305
204319,TRUE,dlpfc.alt_L,target,0.0922800751085929
233326,FALSE,dlpfc.alt_L,target,0.0345566485800786
300618,TRUE,dlpfc.alt_L,target,-0.060640551002697
317332,TRUE,dlpfc.alt_L,target,0.15796091641592
346945,TRUE,dlpfc.alt_L,target,0.0563468684091567
352738,TRUE,dlpfc.alt_L,target,-0.00168403823229806
393550,FALSE,dlpfc.alt_L,target,0.0314720952267798
448347,TRUE,dlpfc.alt_L,target,0.0258352581469707
580650,TRUE,dlpfc.alt_L,target,0.0598057331385854
594156,TRUE,dlpfc.alt_L,target,0.101389389357736
601127,TRUE,dlpfc.alt_L,target,-0.0816289483638557
765864,TRUE,dlpfc.alt_L,target,0.0448137289490583
814649,TRUE,dlpfc.alt_L,target,-0.105122016089324
843151,TRUE,dlpfc.alt_L,target,0.0392698598843539
849971,TRUE,dlpfc.alt_L,target,-0.00598895929662778
873968,TRUE,dlpfc.alt_L,target,0.0117162081946144
877168,TRUE,dlpfc.alt_L,target,0.00115497680015327
DMCC1328342,FALSE,dlpfc.alt_L,target,-0.0666170710531167
DMCC1596165,FALSE,dlpfc.alt_L,target,0.0629514700027553
DMCC1971064,TRUE,dlpfc.alt_L,target,-0.0098546808940931
DMCC2442951,TRUE,dlpfc.alt_L,target,-0.00465107702385889
DMCC2803654,FALSE,dlpfc.alt_L,target,0.0346191018911248
DMCC2834766,FALSE,dlpfc.alt_L,target,-0.0154022454307298
DMCC3062542,TRUE,dlpfc.alt_L,target,-0.0859415631140298
DMCC4191255,FALSE,dlpfc.alt_L,target,0.0782323599034084
DMCC5009144,TRUE,dlpfc.alt_L,target,0.0448158433098878
DMCC5195268,FALSE,dlpfc.alt_L,target,-0.0187430508183137
