subj,is.analysis.group,roi.hemi,roi,hemi,param,taua
197449,TRUE,FrontoParietal_l,FrontoParietal,l,congruency,0.0210084033613445
203418,TRUE,FrontoParietal_l,FrontoParietal,l,congruency,0.0201680672268908
204319,TRUE,FrontoParietal_l,FrontoParietal,l,congruency,-0.00196078431372549
233326,FALSE,FrontoParietal_l,FrontoParietal,l,congruency,-0.0226890756302521
300618,TRUE,FrontoParietal_l,FrontoParietal,l,congruency,-0.0557422969187675
317332,TRUE,FrontoParietal_l,FrontoParietal,l,congruency,0.0476190476190476
346945,TRUE,FrontoParietal_l,FrontoParietal,l,congruency,-0.0313725490196078
352738,TRUE,FrontoParietal_l,FrontoParietal,l,congruency,-0.00364145658263305
393550,FALSE,FrontoParietal_l,FrontoParietal,l,congruency,0.0061624649859944
448347,TRUE,FrontoParietal_l,FrontoParietal,l,congruency,-0.038655462184874
580650,TRUE,FrontoParietal_l,FrontoParietal,l,congruency,0.00196078431372549
594156,TRUE,FrontoParietal_l,FrontoParietal,l,congruency,-0.0392156862745098
601127,TRUE,FrontoParietal_l,FrontoParietal,l,congruency,0.0378151260504202
765864,TRUE,FrontoParietal_l,FrontoParietal,l,congruency,-0.0254901960784314
814649,TRUE,FrontoParietal_l,FrontoParietal,l,congruency,-0.0291316526610644
843151,TRUE,FrontoParietal_l,FrontoParietal,l,congruency,0.0296918767507003
849971,TRUE,FrontoParietal_l,FrontoParietal,l,congruency,-0.0394957983193277
873968,TRUE,FrontoParietal_l,FrontoParietal,l,congruency,0.000560224089635854
877168,TRUE,FrontoParietal_l,FrontoParietal,l,congruency,0.038375350140056
DMCC1328342,FALSE,FrontoParietal_l,FrontoParietal,l,congruency,-0.0201680672268908
DMCC1596165,FALSE,FrontoParietal_l,FrontoParietal,l,congruency,0.0207282913165266
DMCC1971064,TRUE,FrontoParietal_l,FrontoParietal,l,congruency,-0.0215686274509804
DMCC2442951,TRUE,FrontoParietal_l,FrontoParietal,l,congruency,-0.0305322128851541
DMCC2803654,FALSE,FrontoParietal_l,FrontoParietal,l,congruency,-0.0240896358543417
DMCC2834766,FALSE,FrontoParietal_l,FrontoParietal,l,congruency,-0.0173669467787115
DMCC3062542,TRUE,FrontoParietal_l,FrontoParietal,l,congruency,-0.00588235294117647
DMCC4191255,FALSE,FrontoParietal_l,FrontoParietal,l,congruency,-0.0100840336134454
DMCC4260551,FALSE,FrontoParietal_l,FrontoParietal,l,congruency,0.0168067226890756
DMCC4854075,TRUE,FrontoParietal_l,FrontoParietal,l,congruency,0.0165266106442577
DMCC5009144,TRUE,FrontoParietal_l,FrontoParietal,l,congruency,0.0190476190476191
DMCC5195268,FALSE,FrontoParietal_l,FrontoParietal,l,congruency,-0.00448179271708684
DMCC5775387,FALSE,FrontoParietal_l,FrontoParietal,l,congruency,-0.00504201680672269
DMCC6371570,FALSE,FrontoParietal_l,FrontoParietal,l,congruency,0.00252100840336135
DMCC6418065,TRUE,FrontoParietal_l,FrontoParietal,l,congruency,0.0207282913165266
DMCC6484785,TRUE,FrontoParietal_l,FrontoParietal,l,congruency,0.0591036414565826
DMCC6661074,TRUE,FrontoParietal_l,FrontoParietal,l,congruency,-0.0364145658263305
DMCC6671683,TRUE,FrontoParietal_l,FrontoParietal,l,congruency,0.034733893557423
DMCC6705371,FALSE,FrontoParietal_l,FrontoParietal,l,congruency,-0.0274509803921569
DMCC6721369,TRUE,FrontoParietal_l,FrontoParietal,l,congruency,-0.0299719887955182
DMCC6904377,FALSE,FrontoParietal_l,FrontoParietal,l,congruency,0.0131652661064426
DMCC7297690,TRUE,FrontoParietal_l,FrontoParietal,l,congruency,-0.0260504201680672
DMCC7921988,TRUE,FrontoParietal_l,FrontoParietal,l,congruency,0.0123249299719888
DMCC8033964,TRUE,FrontoParietal_l,FrontoParietal,l,congruency,-0.0495798319327731
DMCC8050964,TRUE,FrontoParietal_l,FrontoParietal,l,congruency,0.0431372549019608
DMCC8078683,FALSE,FrontoParietal_l,FrontoParietal,l,congruency,0.0389355742296919
DMCC9441378,TRUE,FrontoParietal_l,FrontoParietal,l,congruency,-0.0521008403361345
DMCC9478705,TRUE,FrontoParietal_l,FrontoParietal,l,congruency,0.0436974789915966
DMCC9953810,TRUE,FrontoParietal_l,FrontoParietal,l,congruency,-0.0145658263305322
107321,TRUE,None_l,None,l,congruency,0.0263305322128852
115825,FALSE,None_l,None,l,congruency,-0.0210084033613445
123117,TRUE,None_l,None,l,congruency,0.0865546218487395
130114,TRUE,None_l,None,l,congruency,0.0112044817927171
130518,FALSE,None_l,None,l,congruency,-0.0204481792717087
132017,TRUE,None_l,None,l,congruency,0.0182072829131653
138837,TRUE,None_l,None,l,congruency,-0.0142857142857143
141422,TRUE,None_l,None,l,congruency,0.0184873949579832
150423,TRUE,None_l,None,l,congruency,-0.0252100840336134
158136,TRUE,None_l,None,l,congruency,-0.00448179271708684
160830,TRUE,None_l,None,l,congruency,-0.0414565826330532
161832,TRUE,None_l,None,l,congruency,0.000560224089635854
165032,TRUE,None_l,None,l,congruency,-0.0120448179271709
171330,TRUE,None_l,None,l,congruency,-0.00112044817927171
178243,TRUE,None_l,None,l,congruency,0.0162464985994398
178647,FALSE,None_l,None,l,congruency,-0.00224089635854342
178950,TRUE,None_l,None,l,congruency,0.00644257703081232
182436,TRUE,None_l,None,l,congruency,0.00812324929971989
197449,TRUE,None_l,None,l,congruency,-0.0106442577030812
203418,TRUE,None_l,None,l,congruency,-0.0162464985994398
204319,TRUE,None_l,None,l,congruency,0.0456582633053221
233326,FALSE,None_l,None,l,congruency,-0.0224089635854342
300618,TRUE,None_l,None,l,congruency,-0.0240896358543417
317332,TRUE,None_l,None,l,congruency,-0.00756302521008403
346945,TRUE,None_l,None,l,congruency,-0.038375350140056
352738,TRUE,None_l,None,l,congruency,0.00168067226890756
393550,FALSE,None_l,None,l,congruency,-0.0330532212885154
448347,TRUE,None_l,None,l,congruency,-0.0215686274509804
580650,TRUE,None_l,None,l,congruency,0.0103641456582633
594156,TRUE,None_l,None,l,congruency,-0.0408963585434174
601127,TRUE,None_l,None,l,congruency,0.0142857142857143
765864,TRUE,None_l,None,l,congruency,-0.0333333333333333
814649,TRUE,None_l,None,l,congruency,-0.0495798319327731
843151,TRUE,None_l,None,l,congruency,0.0380952380952381
849971,TRUE,None_l,None,l,congruency,0.0619047619047619
873968,TRUE,None_l,None,l,congruency,-0.00560224089635854
877168,TRUE,None_l,None,l,congruency,-0.00644257703081232
DMCC1328342,FALSE,None_l,None,l,congruency,-0.023249299719888
DMCC1596165,FALSE,None_l,None,l,congruency,0.0128851540616246
DMCC1971064,TRUE,None_l,None,l,congruency,-0.0224089635854342
DMCC2442951,TRUE,None_l,None,l,congruency,-0.00168067226890756
DMCC2803654,FALSE,None_l,None,l,congruency,-0.0509803921568627
DMCC2834766,FALSE,None_l,None,l,congruency,0.00560224089635854
DMCC3062542,TRUE,None_l,None,l,congruency,0.0355742296918768
DMCC4191255,FALSE,None_l,None,l,congruency,-0.0182072829131653
DMCC4260551,FALSE,None_l,None,l,congruency,0.00840336134453782
DMCC4854075,TRUE,None_l,None,l,congruency,0.0285714285714286
DMCC5009144,TRUE,None_l,None,l,congruency,0.00700280112044818
DMCC5195268,FALSE,None_l,None,l,congruency,0.0137254901960784
DMCC5775387,FALSE,None_l,None,l,congruency,0.00168067226890756
DMCC6371570,FALSE,None_l,None,l,congruency,-0.0187675070028011
DMCC6418065,TRUE,None_l,None,l,congruency,0.0159663865546218
DMCC6484785,TRUE,None_l,None,l,congruency,0.00784313725490196
DMCC6661074,TRUE,None_l,None,l,congruency,0.00224089635854342
DMCC6671683,TRUE,None_l,None,l,congruency,-0.000840336134453782
DMCC6705371,FALSE,None_l,None,l,congruency,-0.0207282913165266
DMCC6721369,TRUE,None_l,None,l,congruency,0.00728291316526611
DMCC6904377,FALSE,None_l,None,l,congruency,0.0238095238095238
DMCC7297690,TRUE,None_l,None,l,congruency,-0.0184873949579832
DMCC7921988,TRUE,None_l,None,l,congruency,-0.000840336134453782
DMCC8033964,TRUE,None_l,None,l,congruency,-0.00812324929971989
DMCC8050964,TRUE,None_l,None,l,congruency,0.0495798319327731
DMCC8078683,FALSE,None_l,None,l,congruency,-0.0450980392156863
DMCC9441378,TRUE,None_l,None,l,congruency,-0.0352941176470588
DMCC9478705,TRUE,None_l,None,l,congruency,-0.0445378151260504
DMCC9953810,TRUE,None_l,None,l,congruency,0.00364145658263305
107321,TRUE,RetrosplenialTemporal_l,RetrosplenialTemporal,l,congruency,0.0224089635854342
115825,FALSE,RetrosplenialTemporal_l,RetrosplenialTemporal,l,congruency,-0.0145658263305322
123117,TRUE,RetrosplenialTemporal_l,RetrosplenialTemporal,l,congruency,0.0417366946778711
130114,TRUE,RetrosplenialTemporal_l,RetrosplenialTemporal,l,congruency,0.0170868347338936
130518,FALSE,RetrosplenialTemporal_l,RetrosplenialTemporal,l,congruency,-0.0327731092436975
132017,TRUE,RetrosplenialTemporal_l,RetrosplenialTemporal,l,congruency,-0.0218487394957983
138837,TRUE,RetrosplenialTemporal_l,RetrosplenialTemporal,l,congruency,-0.0487394957983193
141422,TRUE,RetrosplenialTemporal_l,RetrosplenialTemporal,l,congruency,0.0663865546218487
150423,TRUE,RetrosplenialTemporal_l,RetrosplenialTemporal,l,congruency,0.0543417366946779
158136,TRUE,RetrosplenialTemporal_l,RetrosplenialTemporal,l,congruency,-0.00896358543417367
160830,TRUE,RetrosplenialTemporal_l,RetrosplenialTemporal,l,congruency,0.0162464985994398
161832,TRUE,RetrosplenialTemporal_l,RetrosplenialTemporal,l,congruency,-0.0375350140056022
165032,TRUE,RetrosplenialTemporal_l,RetrosplenialTemporal,l,congruency,-0.0266106442577031
171330,TRUE,RetrosplenialTemporal_l,RetrosplenialTemporal,l,congruency,-0.0568627450980392
178243,TRUE,RetrosplenialTemporal_l,RetrosplenialTemporal,l,congruency,0.0324929971988796
178647,FALSE,RetrosplenialTemporal_l,RetrosplenialTemporal,l,congruency,-0.00784313725490196
178950,TRUE,RetrosplenialTemporal_l,RetrosplenialTemporal,l,congruency,-0.00532212885154062
182436,TRUE,RetrosplenialTemporal_l,RetrosplenialTemporal,l,congruency,-0.0187675070028011
197449,TRUE,RetrosplenialTemporal_l,RetrosplenialTemporal,l,congruency,-0.0126050420168067
203418,TRUE,RetrosplenialTemporal_l,RetrosplenialTemporal,l,congruency,-0.0257703081232493
204319,TRUE,RetrosplenialTemporal_l,RetrosplenialTemporal,l,congruency,-0.0291316526610644
233326,FALSE,RetrosplenialTemporal_l,RetrosplenialTemporal,l,congruency,-0.00280112044817927
300618,TRUE,RetrosplenialTemporal_l,RetrosplenialTemporal,l,congruency,0.0103641456582633
317332,TRUE,RetrosplenialTemporal_l,RetrosplenialTemporal,l,congruency,-0.0417366946778711
346945,TRUE,RetrosplenialTemporal_l,RetrosplenialTemporal,l,congruency,-0.0436974789915966
352738,TRUE,RetrosplenialTemporal_l,RetrosplenialTemporal,l,congruency,-0.0271708683473389
393550,FALSE,RetrosplenialTemporal_l,RetrosplenialTemporal,l,congruency,0.00532212885154062
448347,TRUE,RetrosplenialTemporal_l,RetrosplenialTemporal,l,congruency,-0.0358543417366947
580650,TRUE,RetrosplenialTemporal_l,RetrosplenialTemporal,l,congruency,-0.0126050420168067
594156,TRUE,RetrosplenialTemporal_l,RetrosplenialTemporal,l,congruency,-0.0182072829131653
601127,TRUE,RetrosplenialTemporal_l,RetrosplenialTemporal,l,congruency,-0.00728291316526611
765864,TRUE,RetrosplenialTemporal_l,RetrosplenialTemporal,l,congruency,-0.0280112044817927
814649,TRUE,RetrosplenialTemporal_l,RetrosplenialTemporal,l,congruency,-0.0624649859943978
843151,TRUE,RetrosplenialTemporal_l,RetrosplenialTemporal,l,congruency,0.0148459383753501
849971,TRUE,RetrosplenialTemporal_l,RetrosplenialTemporal,l,congruency,0.0249299719887955
873968,TRUE,RetrosplenialTemporal_l,RetrosplenialTemporal,l,congruency,-0.00224089635854342
877168,TRUE,RetrosplenialTemporal_l,RetrosplenialTemporal,l,congruency,-0.0263305322128852
DMCC1328342,FALSE,RetrosplenialTemporal_l,RetrosplenialTemporal,l,congruency,-0.0434173669467787
DMCC1596165,FALSE,RetrosplenialTemporal_l,RetrosplenialTemporal,l,congruency,-0.0243697478991597
DMCC1971064,TRUE,RetrosplenialTemporal_l,RetrosplenialTemporal,l,congruency,0.00784313725490196
DMCC2442951,TRUE,RetrosplenialTemporal_l,RetrosplenialTemporal,l,congruency,0
DMCC2803654,FALSE,RetrosplenialTemporal_l,RetrosplenialTemporal,l,congruency,-0.0473389355742297
DMCC2834766,FALSE,RetrosplenialTemporal_l,RetrosplenialTemporal,l,congruency,-0.0282913165266106
DMCC3062542,TRUE,RetrosplenialTemporal_l,RetrosplenialTemporal,l,congruency,-0.0165266106442577
DMCC4191255,FALSE,RetrosplenialTemporal_l,RetrosplenialTemporal,l,congruency,-0.0408963585434174
DMCC4260551,FALSE,RetrosplenialTemporal_l,RetrosplenialTemporal,l,congruency,0.0109243697478992
DMCC4854075,TRUE,RetrosplenialTemporal_l,RetrosplenialTemporal,l,congruency,-0.0403361344537815
DMCC5009144,TRUE,RetrosplenialTemporal_l,RetrosplenialTemporal,l,congruency,-0.0128851540616246
DMCC5195268,FALSE,RetrosplenialTemporal_l,RetrosplenialTemporal,l,congruency,0.0310924369747899
DMCC5775387,FALSE,RetrosplenialTemporal_l,RetrosplenialTemporal,l,congruency,0.015406162464986
DMCC6371570,FALSE,RetrosplenialTemporal_l,RetrosplenialTemporal,l,congruency,-0.00812324929971989
DMCC6418065,TRUE,RetrosplenialTemporal_l,RetrosplenialTemporal,l,congruency,-0.030812324929972
DMCC6484785,TRUE,RetrosplenialTemporal_l,RetrosplenialTemporal,l,congruency,0.034733893557423
DMCC6661074,TRUE,RetrosplenialTemporal_l,RetrosplenialTemporal,l,congruency,-0.0364145658263305
DMCC6671683,TRUE,RetrosplenialTemporal_l,RetrosplenialTemporal,l,congruency,-0.0218487394957983
DMCC6705371,FALSE,RetrosplenialTemporal_l,RetrosplenialTemporal,l,congruency,-0.034453781512605
DMCC6721369,TRUE,RetrosplenialTemporal_l,RetrosplenialTemporal,l,congruency,0.00812324929971989
DMCC6904377,FALSE,RetrosplenialTemporal_l,RetrosplenialTemporal,l,congruency,0.0450980392156863
DMCC7297690,TRUE,RetrosplenialTemporal_l,RetrosplenialTemporal,l,congruency,-0.0669467787114846
DMCC7921988,TRUE,RetrosplenialTemporal_l,RetrosplenialTemporal,l,congruency,-0.0448179271708684
DMCC8033964,TRUE,RetrosplenialTemporal_l,RetrosplenialTemporal,l,congruency,-0.0106442577030812
DMCC8050964,TRUE,RetrosplenialTemporal_l,RetrosplenialTemporal,l,congruency,0.0179271708683473
DMCC8078683,FALSE,RetrosplenialTemporal_l,RetrosplenialTemporal,l,congruency,-0.0092436974789916
DMCC9441378,TRUE,RetrosplenialTemporal_l,RetrosplenialTemporal,l,congruency,0.00476190476190476
DMCC9478705,TRUE,RetrosplenialTemporal_l,RetrosplenialTemporal,l,congruency,-0.0277310924369748
DMCC9953810,TRUE,RetrosplenialTemporal_l,RetrosplenialTemporal,l,congruency,-0.0257703081232493
107321,TRUE,Salience_l,Salience,l,congruency,0.0708683473389356
115825,FALSE,Salience_l,Salience,l,congruency,0.0394957983193277
123117,TRUE,Salience_l,Salience,l,congruency,0.015406162464986
130114,TRUE,Salience_l,Salience,l,congruency,-0.0246498599439776
130518,FALSE,Salience_l,Salience,l,congruency,0.0322128851540616
132017,TRUE,Salience_l,Salience,l,congruency,0.0106442577030812
138837,TRUE,Salience_l,Salience,l,congruency,-0.0294117647058824
141422,TRUE,Salience_l,Salience,l,congruency,-0.00812324929971989
150423,TRUE,Salience_l,Salience,l,congruency,-0.0591036414565826
158136,TRUE,Salience_l,Salience,l,congruency,-0.0176470588235294
160830,TRUE,Salience_l,Salience,l,congruency,-0.0319327731092437
161832,TRUE,Salience_l,Salience,l,congruency,0.0638655462184874
165032,TRUE,Salience_l,Salience,l,congruency,-0.0266106442577031
171330,TRUE,Salience_l,Salience,l,congruency,-0.00448179271708684
178243,TRUE,Salience_l,Salience,l,congruency,0.0252100840336134
178647,FALSE,Salience_l,Salience,l,congruency,0.0100840336134454
178950,TRUE,Salience_l,Salience,l,congruency,-0.019327731092437
182436,TRUE,Salience_l,Salience,l,congruency,-0.0204481792717087
197449,TRUE,Salience_l,Salience,l,congruency,0.0675070028011205
203418,TRUE,Salience_l,Salience,l,congruency,-0.0434173669467787
204319,TRUE,Salience_l,Salience,l,congruency,-0.0243697478991597
233326,FALSE,Salience_l,Salience,l,congruency,-0.0369747899159664
300618,TRUE,Salience_l,Salience,l,congruency,-0.000840336134453782
317332,TRUE,Salience_l,Salience,l,congruency,-0.00112044817927171
346945,TRUE,Salience_l,Salience,l,congruency,0.0316526610644258
352738,TRUE,Salience_l,Salience,l,congruency,0.0364145658263305
393550,FALSE,Salience_l,Salience,l,congruency,0.0145658263305322
448347,TRUE,Salience_l,Salience,l,congruency,0.0436974789915966
580650,TRUE,Salience_l,Salience,l,congruency,-0.0243697478991597
594156,TRUE,Salience_l,Salience,l,congruency,-0.0495798319327731
601127,TRUE,Salience_l,Salience,l,congruency,-0.00280112044817927
765864,TRUE,Salience_l,Salience,l,congruency,-0.0092436974789916
814649,TRUE,Salience_l,Salience,l,congruency,-0.0299719887955182
843151,TRUE,Salience_l,Salience,l,congruency,0.0243697478991597
849971,TRUE,Salience_l,Salience,l,congruency,-0.000840336134453782
873968,TRUE,Salience_l,Salience,l,congruency,0.0313725490196078
877168,TRUE,Salience_l,Salience,l,congruency,-0.0324929971988796
DMCC1328342,FALSE,Salience_l,Salience,l,congruency,-0.00812324929971989
DMCC1596165,FALSE,Salience_l,Salience,l,congruency,-0.0170868347338936
DMCC1971064,TRUE,Salience_l,Salience,l,congruency,0.0366946778711485
DMCC2442951,TRUE,Salience_l,Salience,l,congruency,0.00112044817927171
DMCC2803654,FALSE,Salience_l,Salience,l,congruency,-0.0254901960784314
DMCC2834766,FALSE,Salience_l,Salience,l,congruency,0.00896358543417367
DMCC3062542,TRUE,Salience_l,Salience,l,congruency,-0.0168067226890756
DMCC4191255,FALSE,Salience_l,Salience,l,congruency,-0.034453781512605
DMCC4260551,FALSE,Salience_l,Salience,l,congruency,-0.019327731092437
DMCC4854075,TRUE,Salience_l,Salience,l,congruency,-0.0352941176470588
DMCC5009144,TRUE,Salience_l,Salience,l,congruency,0.00448179271708684
DMCC5195268,FALSE,Salience_l,Salience,l,congruency,0.00728291316526611
DMCC5775387,FALSE,Salience_l,Salience,l,congruency,0.00364145658263305
DMCC6371570,FALSE,Salience_l,Salience,l,congruency,-0.0240896358543417
DMCC6418065,TRUE,Salience_l,Salience,l,congruency,-0.0145658263305322
DMCC6484785,TRUE,Salience_l,Salience,l,congruency,0.0442577030812325
DMCC6661074,TRUE,Salience_l,Salience,l,congruency,0.0546218487394958
DMCC6671683,TRUE,Salience_l,Salience,l,congruency,0.015406162464986
DMCC6705371,FALSE,Salience_l,Salience,l,congruency,-0.0588235294117647
DMCC6721369,TRUE,Salience_l,Salience,l,congruency,-0.05406162464986
DMCC6904377,FALSE,Salience_l,Salience,l,congruency,0.00392156862745098
DMCC7297690,TRUE,Salience_l,Salience,l,congruency,0.0266106442577031
DMCC7921988,TRUE,Salience_l,Salience,l,congruency,0.0106442577030812
DMCC8033964,TRUE,Salience_l,Salience,l,congruency,-0.0453781512605042
DMCC8050964,TRUE,Salience_l,Salience,l,congruency,-0.0112044817927171
DMCC8078683,FALSE,Salience_l,Salience,l,congruency,0.00896358543417367
DMCC9441378,TRUE,Salience_l,Salience,l,congruency,0.053781512605042
DMCC9478705,TRUE,Salience_l,Salience,l,congruency,0.000280112044817927
DMCC9953810,TRUE,Salience_l,Salience,l,congruency,-0.0442577030812325
107321,TRUE,SMhand_l,SMhand,l,congruency,0.0607843137254902
115825,FALSE,SMhand_l,SMhand,l,congruency,-0.0212885154061625
123117,TRUE,SMhand_l,SMhand,l,congruency,0.0291316526610644
130114,TRUE,SMhand_l,SMhand,l,congruency,-0.00812324929971989
130518,FALSE,SMhand_l,SMhand,l,congruency,-0.0338935574229692
132017,TRUE,SMhand_l,SMhand,l,congruency,-0.0336134453781513
138837,TRUE,SMhand_l,SMhand,l,congruency,-0.0414565826330532
141422,TRUE,SMhand_l,SMhand,l,congruency,0.00224089635854342
150423,TRUE,SMhand_l,SMhand,l,congruency,0.02296918767507
158136,TRUE,SMhand_l,SMhand,l,congruency,-0.00672268907563025
160830,TRUE,SMhand_l,SMhand,l,congruency,0.0254901960784314
161832,TRUE,SMhand_l,SMhand,l,congruency,0.0246498599439776
165032,TRUE,SMhand_l,SMhand,l,congruency,-0.0361344537815126
171330,TRUE,SMhand_l,SMhand,l,congruency,-0.0173669467787115
178243,TRUE,SMhand_l,SMhand,l,congruency,-0.0467787114845938
178647,FALSE,SMhand_l,SMhand,l,congruency,0.0151260504201681
178950,TRUE,SMhand_l,SMhand,l,congruency,-0.0106442577030812
182436,TRUE,SMhand_l,SMhand,l,congruency,-0.0126050420168067
197449,TRUE,SMhand_l,SMhand,l,congruency,0.0302521008403361
203418,TRUE,SMhand_l,SMhand,l,congruency,0.05406162464986
204319,TRUE,SMhand_l,SMhand,l,congruency,0.0030812324929972
233326,FALSE,SMhand_l,SMhand,l,congruency,0.0408963585434174
300618,TRUE,SMhand_l,SMhand,l,congruency,-0.0030812324929972
317332,TRUE,SMhand_l,SMhand,l,congruency,-0.00728291316526611
346945,TRUE,SMhand_l,SMhand,l,congruency,-0.0473389355742297
352738,TRUE,SMhand_l,SMhand,l,congruency,0.0509803921568627
393550,FALSE,SMhand_l,SMhand,l,congruency,0.0408963585434174
448347,TRUE,SMhand_l,SMhand,l,congruency,0.00700280112044818
580650,TRUE,SMhand_l,SMhand,l,congruency,0.0165266106442577
594156,TRUE,SMhand_l,SMhand,l,congruency,-0.046218487394958
601127,TRUE,SMhand_l,SMhand,l,congruency,0.0338935574229692
