roi,subj,n.silent
s6-8_R,161832,
43_R,161832,
OP4_R,161832,
OP1_R,161832,
OP2-3_R,161832,
52_R,161832,
RI_R,161832,
PFcm_R,161832,
PoI2_R,161832,
TA2_R,161832,
FOP4_R,161832,
MI_R,161832,
Pir_R,161832,
AVI_R,161832,
AAIC_R,161832,
FOP1_R,161832,
FOP3_R,161832,
FOP2_R,161832,
PFt_R,161832,
AIP_R,161832,
EC_R,161832,
PreS_R,161832,
H_R,161832,
ProS_R,161832,
PeEc_R,161832,
STGa_R,161832,
PBelt_R,161832,
A5_R,161832,
PHA1_R,161832,
PHA3_R,161832,
STSda_R,161832,
STSdp_R,161832,
STSvp_R,161832,
TGd_R,161832,
TE1a_R,161832,
TE1p_R,161832,
TE2a_R,161832,
TF_R,161832,
TE2p_R,161832,
PHT_R,161832,
PH_R,161832,
TPOJ1_R,161832,
TPOJ2_R,161832,
TPOJ3_R,161832,
DVT_R,161832,
PGp_R,161832,
IP2_R,161832,
IP1_R,161832,
IP0_R,161832,
PFop_R,161832,
PF_R,161832,
PFm_R,161832,
PGi_R,161832,
PGs_R,161832,
V6A_R,161832,
VMV1_R,161832,
VMV3_R,161832,
PHA2_R,161832,
V4t_R,161832,
FST_R,161832,
V3CD_R,161832,
LO3_R,161832,
VMV2_R,161832,
31pd_R,161832,
31a_R,161832,
VVC_R,161832,
25_R,161832,
s32_R,161832,
pOFC_R,161832,
PoI1_R,161832,
Ig_R,161832,
FOP5_R,161832,
p10p_R,161832,
p47r_R,161832,
TGv_R,161832,
MBelt_R,161832,
LBelt_R,161832,
A4_R,161832,
STSva_R,161832,
TE1m_R,161832,
PI_R,161832,
a32pr_R,161832,
p24_R,161832,
V1_L,161832,
MST_L,161832,
V6_L,161832,
V2_L,161832,
V3_L,161832,
V4_L,161832,
V8_L,161832,
4_L,161832,
3b_L,161832,
FEF_L,161832,
PEF_L,161832,
55b_L,161832,
V3A_L,161832,
RSC_L,161832,
POS2_L,161832,
V7_L,161832,
IPS1_L,161832,
FFC_L,161832,
V3B_L,161832,
LO1_L,161832,
LO2_L,161832,
PIT_L,161832,
MT_L,161832,
A1_L,161832,
PSL_L,161832,
SFL_L,161832,
PCV_L,161832,
STV_L,161832,
7Pm_L,161832,
7m_L,161832,
POS1_L,161832,
23d_L,161832,
v23ab_L,161832,
d23ab_L,161832,
31pv_L,161832,
5m_L,161832,
5mv_L,161832,
23c_L,161832,
5L_L,161832,
24dd_L,161832,
24dv_L,161832,
7AL_L,161832,
SCEF_L,161832,
6ma_L,161832,
7Am_L,161832,
7PL_L,161832,
7PC_L,161832,
LIPv_L,161832,
VIP_L,161832,
MIP_L,161832,
1_L,161832,
2_L,161832,
3a_L,161832,
6d_L,161832,
6mp_L,161832,
6v_L,161832,
p24pr_L,161832,
33pr_L,161832,
a24pr_L,161832,
p32pr_L,161832,
a24_L,161832,
d32_L,161832,
8BM_L,161832,
p32_L,161832,
10r_L,161832,
47m_L,161832,
8Av_L,161832,
8Ad_L,161832,
9m_L,161832,
8BL_L,161832,
9p_L,161832,
10d_L,161832,
8C_L,161832,
44_L,161832,
45_L,161832,
47l_L,161832,
a47r_L,161832,
6r_L,161832,
IFJa_L,161832,
IFJp_L,161832,
IFSp_L,161832,
IFSa_L,161832,
p9-46v_L,161832,
46_L,161832,
a9-46v_L,161832,
9-46d_L,161832,
9a_L,161832,
10v_L,161832,
a10p_L,161832,
10pp_L,161832,
11l_L,161832,
13l_L,161832,
OFC_L,161832,
47s_L,161832,
LIPd_L,161832,
6a_L,161832,
i6-8_L,161832,
s6-8_L,161832,
43_L,161832,
OP4_L,161832,
OP1_L,161832,
OP2-3_L,161832,
52_L,161832,
RI_L,161832,
PFcm_L,161832,
PoI2_L,161832,
TA2_L,161832,
FOP4_L,161832,
MI_L,161832,
Pir_L,161832,
AVI_L,161832,
AAIC_L,161832,
FOP1_L,161832,
FOP3_L,161832,
FOP2_L,161832,
PFt_L,161832,
AIP_L,161832,
EC_L,161832,
PreS_L,161832,
H_L,161832,
ProS_L,161832,
PeEc_L,161832,
STGa_L,161832,
PBelt_L,161832,
A5_L,161832,
PHA1_L,161832,
PHA3_L,161832,
STSda_L,161832,
STSdp_L,161832,
STSvp_L,161832,
TGd_L,161832,
TE1a_L,161832,
TE1p_L,161832,
TE2a_L,161832,
TF_L,161832,
TE2p_L,161832,
PHT_L,161832,
PH_L,161832,
TPOJ1_L,161832,
TPOJ2_L,161832,
TPOJ3_L,161832,
DVT_L,161832,
PGp_L,161832,
IP2_L,161832,
IP1_L,161832,
IP0_L,161832,
PFop_L,161832,
PF_L,161832,
PFm_L,161832,
PGi_L,161832,
PGs_L,161832,
V6A_L,161832,
VMV1_L,161832,
VMV3_L,161832,
PHA2_L,161832,
V4t_L,161832,
FST_L,161832,
V3CD_L,161832,
LO3_L,161832,
VMV2_L,161832,
31pd_L,161832,
31a_L,161832,
VVC_L,161832,
25_L,161832,
s32_L,161832,
pOFC_L,161832,
PoI1_L,161832,
Ig_L,161832,
FOP5_L,161832,
p10p_L,161832,
p47r_L,161832,
TGv_L,161832,
MBelt_L,161832,
LBelt_L,161832,
A4_L,161832,
STSva_L,161832,
TE1m_L,161832,
PI_L,161832,
a32pr_L,161832,
p24_L,161832,0
V1_R,165032,
MST_R,165032,
V6_R,165032,
V2_R,165032,
V3_R,165032,
V4_R,165032,
V8_R,165032,
4_R,165032,
3b_R,165032,
FEF_R,165032,
PEF_R,165032,
55b_R,165032,
V3A_R,165032,
RSC_R,165032,
POS2_R,165032,
V7_R,165032,
IPS1_R,165032,
FFC_R,165032,
V3B_R,165032,
LO1_R,165032,
LO2_R,165032,
PIT_R,165032,
MT_R,165032,
A1_R,165032,
PSL_R,165032,
SFL_R,165032,
PCV_R,165032,
STV_R,165032,
7Pm_R,165032,
7m_R,165032,
POS1_R,165032,
23d_R,165032,
v23ab_R,165032,
d23ab_R,165032,
31pv_R,165032,
5m_R,165032,
5mv_R,165032,
23c_R,165032,
5L_R,165032,
24dd_R,165032,
24dv_R,165032,
7AL_R,165032,
SCEF_R,165032,
6ma_R,165032,
7Am_R,165032,
7PL_R,165032,
7PC_R,165032,
LIPv_R,165032,
VIP_R,165032,
MIP_R,165032,
1_R,165032,
2_R,165032,
3a_R,165032,
6d_R,165032,
6mp_R,165032,
6v_R,165032,
p24pr_R,165032,
33pr_R,165032,
a24pr_R,165032,
p32pr_R,165032,
a24_R,165032,
d32_R,165032,
8BM_R,165032,
p32_R,165032,
10r_R,165032,
47m_R,165032,
8Av_R,165032,
8Ad_R,165032,
9m_R,165032,
8BL_R,165032,
9p_R,165032,
10d_R,165032,
8C_R,165032,
44_R,165032,
45_R,165032,
47l_R,165032,
a47r_R,165032,
6r_R,165032,
IFJa_R,165032,
IFJp_R,165032,
IFSp_R,165032,
IFSa_R,165032,
p9-46v_R,165032,
46_R,165032,
a9-46v_R,165032,
9-46d_R,165032,
9a_R,165032,
10v_R,165032,
a10p_R,165032,
10pp_R,165032,
11l_R,165032,
13l_R,165032,
OFC_R,165032,
47s_R,165032,
LIPd_R,165032,
6a_R,165032,
i6-8_R,165032,
s6-8_R,165032,
43_R,165032,
OP4_R,165032,
OP1_R,165032,
OP2-3_R,165032,
52_R,165032,
RI_R,165032,
PFcm_R,165032,
PoI2_R,165032,
TA2_R,165032,
FOP4_R,165032,
MI_R,165032,
Pir_R,165032,
AVI_R,165032,
AAIC_R,165032,
FOP1_R,165032,
FOP3_R,165032,
FOP2_R,165032,
PFt_R,165032,
AIP_R,165032,
EC_R,165032,
PreS_R,165032,
H_R,165032,
ProS_R,165032,
PeEc_R,165032,
STGa_R,165032,
PBelt_R,165032,
A5_R,165032,
PHA1_R,165032,
PHA3_R,165032,
STSda_R,165032,
STSdp_R,165032,
STSvp_R,165032,
TGd_R,165032,
TE1a_R,165032,
TE1p_R,165032,
TE2a_R,165032,
TF_R,165032,
TE2p_R,165032,
PHT_R,165032,
PH_R,165032,
TPOJ1_R,165032,
TPOJ2_R,165032,
TPOJ3_R,165032,
DVT_R,165032,
PGp_R,165032,
IP2_R,165032,
IP1_R,165032,
IP0_R,165032,
PFop_R,165032,
PF_R,165032,
PFm_R,165032,
PGi_R,165032,
PGs_R,165032,
V6A_R,165032,
VMV1_R,165032,
VMV3_R,165032,
PHA2_R,165032,
V4t_R,165032,
FST_R,165032,
V3CD_R,165032,
LO3_R,165032,
VMV2_R,165032,
31pd_R,165032,
31a_R,165032,
VVC_R,165032,
25_R,165032,
s32_R,165032,
pOFC_R,165032,
PoI1_R,165032,
Ig_R,165032,
FOP5_R,165032,
p10p_R,165032,
p47r_R,165032,
TGv_R,165032,
MBelt_R,165032,
LBelt_R,165032,
A4_R,165032,
STSva_R,165032,
TE1m_R,165032,
PI_R,165032,
a32pr_R,165032,
p24_R,165032,
V1_L,165032,
MST_L,165032,
V6_L,165032,
V2_L,165032,
V3_L,165032,
V4_L,165032,
V8_L,165032,
4_L,165032,
3b_L,165032,
FEF_L,165032,
PEF_L,165032,
55b_L,165032,
V3A_L,165032,
RSC_L,165032,
POS2_L,165032,
V7_L,165032,
IPS1_L,165032,
FFC_L,165032,
V3B_L,165032,
LO1_L,165032,
LO2_L,165032,
PIT_L,165032,
MT_L,165032,
A1_L,165032,
PSL_L,165032,
SFL_L,165032,
PCV_L,165032,
STV_L,165032,
7Pm_L,165032,
7m_L,165032,
POS1_L,165032,
23d_L,165032,
v23ab_L,165032,
d23ab_L,165032,
31pv_L,165032,
5m_L,165032,
5mv_L,165032,
23c_L,165032,
5L_L,165032,
24dd_L,165032,
24dv_L,165032,
7AL_L,165032,
SCEF_L,165032,
6ma_L,165032,
7Am_L,165032,
7PL_L,165032,
7PC_L,165032,
LIPv_L,165032,
VIP_L,165032,
MIP_L,165032,
1_L,165032,
2_L,165032,
3a_L,165032,
6d_L,165032,
6mp_L,165032,
6v_L,165032,
p24pr_L,165032,
33pr_L,165032,
a24pr_L,165032,
p32pr_L,165032,
a24_L,165032,
d32_L,165032,
8BM_L,165032,
p32_L,165032,
10r_L,165032,
47m_L,165032,
8Av_L,165032,
8Ad_L,165032,
9m_L,165032,
8BL_L,165032,
9p_L,165032,
10d_L,165032,
8C_L,165032,
44_L,165032,
45_L,165032,
47l_L,165032,
a47r_L,165032,
6r_L,165032,
IFJa_L,165032,
IFJp_L,165032,
IFSp_L,165032,
IFSa_L,165032,
p9-46v_L,165032,
46_L,165032,
a9-46v_L,165032,
9-46d_L,165032,
9a_L,165032,
10v_L,165032,
a10p_L,165032,
10pp_L,165032,
11l_L,165032,
13l_L,165032,
OFC_L,165032,
47s_L,165032,
LIPd_L,165032,
6a_L,165032,
i6-8_L,165032,
s6-8_L,165032,
43_L,165032,
OP4_L,165032,
OP1_L,165032,
OP2-3_L,165032,
52_L,165032,
RI_L,165032,
PFcm_L,165032,
PoI2_L,165032,
TA2_L,165032,
FOP4_L,165032,
MI_L,165032,
Pir_L,165032,
AVI_L,165032,
AAIC_L,165032,
FOP1_L,165032,
FOP3_L,165032,
FOP2_L,165032,
PFt_L,165032,
AIP_L,165032,
EC_L,165032,
PreS_L,165032,
H_L,165032,
ProS_L,165032,
PeEc_L,165032,
STGa_L,165032,
PBelt_L,165032,
A5_L,165032,
PHA1_L,165032,
PHA3_L,165032,
STSda_L,165032,
STSdp_L,165032,
STSvp_L,165032,
TGd_L,165032,
TE1a_L,165032,
TE1p_L,165032,
TE2a_L,165032,
TF_L,165032,
TE2p_L,165032,
PHT_L,165032,
PH_L,165032,
TPOJ1_L,165032,
TPOJ2_L,165032,
TPOJ3_L,165032,
DVT_L,165032,
PGp_L,165032,
IP2_L,165032,
IP1_L,165032,
IP0_L,165032,
PFop_L,165032,
PF_L,165032,
PFm_L,165032,
PGi_L,165032,
PGs_L,165032,
V6A_L,165032,
VMV1_L,165032,
VMV3_L,165032,
PHA2_L,165032,
V4t_L,165032,
FST_L,165032,
V3CD_L,165032,
LO3_L,165032,
VMV2_L,165032,
31pd_L,165032,
31a_L,165032,
VVC_L,165032,
25_L,165032,
s32_L,165032,
pOFC_L,165032,
PoI1_L,165032,
Ig_L,165032,
FOP5_L,165032,
p10p_L,165032,
p47r_L,165032,
TGv_L,165032,
MBelt_L,165032,
LBelt_L,165032,
A4_L,165032,
STSva_L,165032,
TE1m_L,165032,
PI_L,165032,
a32pr_L,165032,
p24_L,165032,0
V1_R,171330,
MST_R,171330,
V6_R,171330,
V2_R,171330,
V3_R,171330,
V4_R,171330,
V8_R,171330,
4_R,171330,
3b_R,171330,
FEF_R,171330,
PEF_R,171330,
55b_R,171330,
V3A_R,171330,
RSC_R,171330,
POS2_R,171330,
V7_R,171330,
IPS1_R,171330,
FFC_R,171330,
V3B_R,171330,
LO1_R,171330,
LO2_R,171330,
PIT_R,171330,
MT_R,171330,
A1_R,171330,
PSL_R,171330,
SFL_R,171330,
PCV_R,171330,
STV_R,171330,
7Pm_R,171330,
7m_R,171330,
POS1_R,171330,
23d_R,171330,
v23ab_R,171330,
d23ab_R,171330,
31pv_R,171330,
5m_R,171330,
5mv_R,171330,
23c_R,171330,
5L_R,171330,
24dd_R,171330,
24dv_R,171330,
7AL_R,171330,
SCEF_R,171330,
6ma_R,171330,
7Am_R,171330,
7PL_R,171330,
7PC_R,171330,
LIPv_R,171330,
VIP_R,171330,
MIP_R,171330,
1_R,171330,
2_R,171330,
3a_R,171330,
6d_R,171330,
6mp_R,171330,
6v_R,171330,
p24pr_R,171330,
33pr_R,171330,
a24pr_R,171330,
p32pr_R,171330,
a24_R,171330,
d32_R,171330,
8BM_R,171330,
p32_R,171330,
10r_R,171330,
47m_R,171330,
8Av_R,171330,
8Ad_R,171330,
9m_R,171330,
8BL_R,171330,
9p_R,171330,
10d_R,171330,
8C_R,171330,
44_R,171330,
45_R,171330,
47l_R,171330,
a47r_R,171330,
6r_R,171330,
IFJa_R,171330,
IFJp_R,171330,
IFSp_R,171330,
IFSa_R,171330,
p9-46v_R,171330,
46_R,171330,
a9-46v_R,171330,
9-46d_R,171330,
9a_R,171330,
10v_R,171330,
a10p_R,171330,
10pp_R,171330,
11l_R,171330,
13l_R,171330,
OFC_R,171330,
47s_R,171330,
LIPd_R,171330,
6a_R,171330,
i6-8_R,171330,
s6-8_R,171330,
43_R,171330,
OP4_R,171330,
OP1_R,171330,
OP2-3_R,171330,
52_R,171330,
RI_R,171330,
PFcm_R,171330,
PoI2_R,171330,
TA2_R,171330,
FOP4_R,171330,
MI_R,171330,
Pir_R,171330,
AVI_R,171330,
AAIC_R,171330,
FOP1_R,171330,
FOP3_R,171330,
FOP2_R,171330,
PFt_R,171330,
AIP_R,171330,
EC_R,171330,
PreS_R,171330,
H_R,171330,
ProS_R,171330,
PeEc_R,171330,
STGa_R,171330,
PBelt_R,171330,
A5_R,171330,
PHA1_R,171330,
PHA3_R,171330,
STSda_R,171330,
STSdp_R,171330,
STSvp_R,171330,
TGd_R,171330,
TE1a_R,171330,
TE1p_R,171330,
TE2a_R,171330,
TF_R,171330,
TE2p_R,171330,
PHT_R,171330,
PH_R,171330,
TPOJ1_R,171330,
TPOJ2_R,171330,
TPOJ3_R,171330,
DVT_R,171330,
PGp_R,171330,
IP2_R,171330,
IP1_R,171330,
IP0_R,171330,
PFop_R,171330,
PF_R,171330,
PFm_R,171330,
PGi_R,171330,
PGs_R,171330,
V6A_R,171330,
VMV1_R,171330,
VMV3_R,171330,
PHA2_R,171330,
V4t_R,171330,
FST_R,171330,
V3CD_R,171330,
LO3_R,171330,
VMV2_R,171330,
31pd_R,171330,
31a_R,171330,
VVC_R,171330,
25_R,171330,
s32_R,171330,
pOFC_R,171330,
PoI1_R,171330,
Ig_R,171330,
FOP5_R,171330,
p10p_R,171330,
p47r_R,171330,
TGv_R,171330,
MBelt_R,171330,
LBelt_R,171330,
A4_R,171330,
STSva_R,171330,
TE1m_R,171330,
PI_R,171330,
a32pr_R,171330,
p24_R,171330,
V1_L,171330,
MST_L,171330,
V6_L,171330,
V2_L,171330,
V3_L,171330,
V4_L,171330,
V8_L,171330,
4_L,171330,
3b_L,171330,
FEF_L,171330,
PEF_L,171330,
55b_L,171330,
V3A_L,171330,
RSC_L,171330,
POS2_L,171330,
V7_L,171330,
IPS1_L,171330,
FFC_L,171330,
V3B_L,171330,
LO1_L,171330,
LO2_L,171330,
PIT_L,171330,
MT_L,171330,
A1_L,171330,
PSL_L,171330,
SFL_L,171330,
PCV_L,171330,
STV_L,171330,
7Pm_L,171330,
7m_L,171330,
POS1_L,171330,
23d_L,171330,
v23ab_L,171330,
d23ab_L,171330,
31pv_L,171330,
5m_L,171330,
5mv_L,171330,
23c_L,171330,
5L_L,171330,
24dd_L,171330,
24dv_L,171330,
7AL_L,171330,
SCEF_L,171330,
6ma_L,171330,
7Am_L,171330,
7PL_L,171330,
7PC_L,171330,
LIPv_L,171330,
VIP_L,171330,
MIP_L,171330,
1_L,171330,
2_L,171330,
3a_L,171330,
6d_L,171330,
6mp_L,171330,
6v_L,171330,
p24pr_L,171330,
33pr_L,171330,
a24pr_L,171330,
p32pr_L,171330,
a24_L,171330,
d32_L,171330,
8BM_L,171330,
p32_L,171330,
10r_L,171330,
47m_L,171330,
8Av_L,171330,
8Ad_L,171330,
9m_L,171330,
8BL_L,171330,
9p_L,171330,
10d_L,171330,
8C_L,171330,
44_L,171330,
45_L,171330,
47l_L,171330,
a47r_L,171330,
6r_L,171330,
IFJa_L,171330,
IFJp_L,171330,
IFSp_L,171330,
IFSa_L,171330,
p9-46v_L,171330,
46_L,171330,
a9-46v_L,171330,
9-46d_L,171330,
9a_L,171330,
10v_L,171330,
a10p_L,171330,
10pp_L,171330,
11l_L,171330,
13l_L,171330,
OFC_L,171330,
47s_L,171330,
LIPd_L,171330,
6a_L,171330,
i6-8_L,171330,
s6-8_L,171330,
43_L,171330,
OP4_L,171330,
OP1_L,171330,
OP2-3_L,171330,
52_L,171330,
RI_L,171330,
PFcm_L,171330,
PoI2_L,171330,
TA2_L,171330,
FOP4_L,171330,
MI_L,171330,
Pir_L,171330,
AVI_L,171330,
AAIC_L,171330,
FOP1_L,171330,
FOP3_L,171330,
FOP2_L,171330,
PFt_L,171330,
AIP_L,171330,
EC_L,171330,
PreS_L,171330,
H_L,171330,
ProS_L,171330,
PeEc_L,171330,
STGa_L,171330,
PBelt_L,171330,
A5_L,171330,
PHA1_L,171330,
PHA3_L,171330,
STSda_L,171330,
STSdp_L,171330,
STSvp_L,171330,
TGd_L,171330,
TE1a_L,171330,
TE1p_L,171330,
TE2a_L,171330,
TF_L,171330,
TE2p_L,171330,
PHT_L,171330,
PH_L,171330,
TPOJ1_L,171330,
TPOJ2_L,171330,
TPOJ3_L,171330,
DVT_L,171330,
PGp_L,171330,
IP2_L,171330,
IP1_L,171330,
IP0_L,171330,
PFop_L,171330,
PF_L,171330,
PFm_L,171330,
PGi_L,171330,
PGs_L,171330,
V6A_L,171330,
VMV1_L,171330,
VMV3_L,171330,
PHA2_L,171330,
V4t_L,171330,
FST_L,171330,
V3CD_L,171330,
LO3_L,171330,
VMV2_L,171330,
31pd_L,171330,
31a_L,171330,
VVC_L,171330,
25_L,171330,
s32_L,171330,
pOFC_L,171330,
PoI1_L,171330,
Ig_L,171330,
FOP5_L,171330,
p10p_L,171330,
p47r_L,171330,
TGv_L,171330,
MBelt_L,171330,
LBelt_L,171330,
A4_L,171330,
STSva_L,171330,
TE1m_L,171330,
PI_L,171330,
a32pr_L,171330,
p24_L,171330,0
V1_R,178243,
MST_R,178243,
V6_R,178243,
V2_R,178243,
V3_R,178243,
V4_R,178243,
V8_R,178243,
4_R,178243,
3b_R,178243,
FEF_R,178243,
PEF_R,178243,
55b_R,178243,
V3A_R,178243,
RSC_R,178243,
POS2_R,178243,
V7_R,178243,
IPS1_R,178243,
FFC_R,178243,
V3B_R,178243,
LO1_R,178243,
LO2_R,178243,
PIT_R,178243,
MT_R,178243,
A1_R,178243,
PSL_R,178243,
SFL_R,178243,
PCV_R,178243,
STV_R,178243,
7Pm_R,178243,
7m_R,178243,
POS1_R,178243,
23d_R,178243,
v23ab_R,178243,
d23ab_R,178243,
31pv_R,178243,
5m_R,178243,
5mv_R,178243,
23c_R,178243,
5L_R,178243,
24dd_R,178243,
24dv_R,178243,
7AL_R,178243,
SCEF_R,178243,
6ma_R,178243,
7Am_R,178243,
7PL_R,178243,
7PC_R,178243,
LIPv_R,178243,
VIP_R,178243,
MIP_R,178243,
1_R,178243,
2_R,178243,
3a_R,178243,
6d_R,178243,
6mp_R,178243,
6v_R,178243,
p24pr_R,178243,
33pr_R,178243,
a24pr_R,178243,
p32pr_R,178243,
a24_R,178243,
d32_R,178243,
8BM_R,178243,
p32_R,178243,
10r_R,178243,
47m_R,178243,
8Av_R,178243,
8Ad_R,178243,
9m_R,178243,
8BL_R,178243,
9p_R,178243,
10d_R,178243,
8C_R,178243,
44_R,178243,
45_R,178243,
47l_R,178243,
a47r_R,178243,
6r_R,178243,
IFJa_R,178243,
IFJp_R,178243,
IFSp_R,178243,
IFSa_R,178243,
p9-46v_R,178243,
46_R,178243,
a9-46v_R,178243,
9-46d_R,178243,
9a_R,178243,
10v_R,178243,
a10p_R,178243,
10pp_R,178243,
11l_R,178243,
13l_R,178243,
OFC_R,178243,
47s_R,178243,
LIPd_R,178243,
6a_R,178243,
i6-8_R,178243,
s6-8_R,178243,
43_R,178243,
OP4_R,178243,
OP1_R,178243,
OP2-3_R,178243,
52_R,178243,
RI_R,178243,
PFcm_R,178243,
PoI2_R,178243,
TA2_R,178243,
FOP4_R,178243,
MI_R,178243,
Pir_R,178243,
AVI_R,178243,
AAIC_R,178243,
FOP1_R,178243,
FOP3_R,178243,
FOP2_R,178243,
PFt_R,178243,
AIP_R,178243,
EC_R,178243,
PreS_R,178243,
H_R,178243,
ProS_R,178243,
PeEc_R,178243,
STGa_R,178243,
PBelt_R,178243,
A5_R,178243,
PHA1_R,178243,
PHA3_R,178243,
STSda_R,178243,
STSdp_R,178243,
STSvp_R,178243,
TGd_R,178243,
TE1a_R,178243,
TE1p_R,178243,
TE2a_R,178243,
TF_R,178243,
TE2p_R,178243,
PHT_R,178243,
PH_R,178243,
TPOJ1_R,178243,
TPOJ2_R,178243,
TPOJ3_R,178243,
DVT_R,178243,
PGp_R,178243,
IP2_R,178243,
IP1_R,178243,
IP0_R,178243,
PFop_R,178243,
PF_R,178243,
PFm_R,178243,
PGi_R,178243,
PGs_R,178243,
V6A_R,178243,
VMV1_R,178243,
VMV3_R,178243,
PHA2_R,178243,
V4t_R,178243,
FST_R,178243,
V3CD_R,178243,
LO3_R,178243,
VMV2_R,178243,
31pd_R,178243,
31a_R,178243,
VVC_R,178243,
25_R,178243,
s32_R,178243,
pOFC_R,178243,
PoI1_R,178243,
Ig_R,178243,
FOP5_R,178243,
p10p_R,178243,
p47r_R,178243,
TGv_R,178243,
MBelt_R,178243,
LBelt_R,178243,
A4_R,178243,
STSva_R,178243,
TE1m_R,178243,
PI_R,178243,
a32pr_R,178243,
p24_R,178243,
V1_L,178243,
MST_L,178243,
V6_L,178243,
V2_L,178243,
V3_L,178243,
V4_L,178243,
V8_L,178243,
4_L,178243,
3b_L,178243,
FEF_L,178243,
PEF_L,178243,
55b_L,178243,
V3A_L,178243,
RSC_L,178243,
POS2_L,178243,
V7_L,178243,
IPS1_L,178243,
FFC_L,178243,
V3B_L,178243,
LO1_L,178243,
LO2_L,178243,
PIT_L,178243,
MT_L,178243,
A1_L,178243,
PSL_L,178243,
SFL_L,178243,
PCV_L,178243,
STV_L,178243,
7Pm_L,178243,
7m_L,178243,
POS1_L,178243,
23d_L,178243,
v23ab_L,178243,
d23ab_L,178243,
31pv_L,178243,
5m_L,178243,
5mv_L,178243,
23c_L,178243,
5L_L,178243,
24dd_L,178243,
24dv_L,178243,
7AL_L,178243,
SCEF_L,178243,
6ma_L,178243,
7Am_L,178243,
7PL_L,178243,
7PC_L,178243,
LIPv_L,178243,
VIP_L,178243,
MIP_L,178243,
1_L,178243,
2_L,178243,
3a_L,178243,
6d_L,178243,
6mp_L,178243,
6v_L,178243,
p24pr_L,178243,
33pr_L,178243,
a24pr_L,178243,
p32pr_L,178243,
a24_L,178243,
d32_L,178243,
8BM_L,178243,
p32_L,178243,
10r_L,178243,
47m_L,178243,
8Av_L,178243,
8Ad_L,178243,
9m_L,178243,
8BL_L,178243,
9p_L,178243,
10d_L,178243,
8C_L,178243,
44_L,178243,
45_L,178243,
47l_L,178243,
a47r_L,178243,
6r_L,178243,
IFJa_L,178243,
IFJp_L,178243,
IFSp_L,178243,
IFSa_L,178243,
p9-46v_L,178243,
46_L,178243,
a9-46v_L,178243,
9-46d_L,178243,
9a_L,178243,
10v_L,178243,
a10p_L,178243,
10pp_L,178243,
11l_L,178243,
13l_L,178243,
OFC_L,178243,
47s_L,178243,
LIPd_L,178243,
6a_L,178243,
i6-8_L,178243,
s6-8_L,178243,
43_L,178243,
OP4_L,178243,
OP1_L,178243,
OP2-3_L,178243,
52_L,178243,
RI_L,178243,
PFcm_L,178243,
PoI2_L,178243,
TA2_L,178243,
FOP4_L,178243,
MI_L,178243,
Pir_L,178243,
AVI_L,178243,
AAIC_L,178243,
FOP1_L,178243,
FOP3_L,178243,
FOP2_L,178243,
PFt_L,178243,
AIP_L,178243,
EC_L,178243,
PreS_L,178243,
H_L,178243,
ProS_L,178243,
PeEc_L,178243,
STGa_L,178243,
PBelt_L,178243,
A5_L,178243,
PHA1_L,178243,
PHA3_L,178243,
STSda_L,178243,
STSdp_L,178243,
STSvp_L,178243,
TGd_L,178243,
TE1a_L,178243,
TE1p_L,178243,
TE2a_L,178243,
TF_L,178243,
TE2p_L,178243,
PHT_L,178243,
PH_L,178243,
TPOJ1_L,178243,
TPOJ2_L,178243,
TPOJ3_L,178243,
DVT_L,178243,
PGp_L,178243,
IP2_L,178243,
IP1_L,178243,
IP0_L,178243,
PFop_L,178243,
PF_L,178243,
PFm_L,178243,
PGi_L,178243,
PGs_L,178243,
V6A_L,178243,
VMV1_L,178243,
VMV3_L,178243,
PHA2_L,178243,
V4t_L,178243,
FST_L,178243,
V3CD_L,178243,
LO3_L,178243,
VMV2_L,178243,
31pd_L,178243,
31a_L,178243,
VVC_L,178243,
25_L,178243,
s32_L,178243,
pOFC_L,178243,
PoI1_L,178243,
Ig_L,178243,
FOP5_L,178243,
p10p_L,178243,
p47r_L,178243,
TGv_L,178243,
MBelt_L,178243,
LBelt_L,178243,
A4_L,178243,
STSva_L,178243,
TE1m_L,178243,
PI_L,178243,
a32pr_L,178243,
p24_L,178243,0
V1_R,178647,
MST_R,178647,
V6_R,178647,
V2_R,178647,
V3_R,178647,
V4_R,178647,
V8_R,178647,
4_R,178647,
3b_R,178647,
FEF_R,178647,
PEF_R,178647,
55b_R,178647,
V3A_R,178647,
RSC_R,178647,
POS2_R,178647,
V7_R,178647,
IPS1_R,178647,
FFC_R,178647,
V3B_R,178647,
LO1_R,178647,
LO2_R,178647,
PIT_R,178647,
MT_R,178647,
A1_R,178647,
PSL_R,178647,
SFL_R,178647,
PCV_R,178647,
STV_R,178647,
7Pm_R,178647,
7m_R,178647,
POS1_R,178647,
23d_R,178647,
v23ab_R,178647,
d23ab_R,178647,
31pv_R,178647,
5m_R,178647,
5mv_R,178647,
23c_R,178647,
5L_R,178647,
24dd_R,178647,
24dv_R,178647,
7AL_R,178647,
SCEF_R,178647,
6ma_R,178647,
7Am_R,178647,
7PL_R,178647,
7PC_R,178647,
LIPv_R,178647,
VIP_R,178647,
MIP_R,178647,
1_R,178647,
2_R,178647,
3a_R,178647,
6d_R,178647,
6mp_R,178647,
6v_R,178647,
p24pr_R,178647,
33pr_R,178647,
a24pr_R,178647,
p32pr_R,178647,
a24_R,178647,
