param,roi,du,dl,p
incongruency,8Ad_R,0.0696472844062566,2.42646426329429e-06,0.0696472844062566
incongruency,8Av_L,0.0494898175502474,0.000389234659980531,0.0494898175502474
incongruency,8Av_R,0.0319657979401047,0.00116764955567206,0.0319657979401047
incongruency,8BL_L,0.235560818381089,2.9371128571043e-05,0.235560818381089
incongruency,8BL_R,0.241697854762489,3.2418472024176e-05,0.241697854762489
incongruency,8BM_L,0.515724676573388,5.43808394404266e-06,0.515724676573388
incongruency,8BM_R,0.597335905356424,3.87551946090526e-08,0.597335905356424
incongruency,8C_L,0.168843264600536,0.000109612591954189,0.168843264600536
incongruency,8C_R,0.0888439522692988,8.75097251498147e-05,0.0888439522692988
incongruency,9-46d_L,0.793822026806753,1.83363862760189e-07,0.793822026806753
incongruency,9-46d_R,0.144974795002788,0.00016270831672216,0.144974795002788
incongruency,9a_L,0.018410064651512,0.00171892875484581,0.018410064651512
incongruency,9a_R,0.0683119460029893,0.000751764235129571,0.0683119460029893
incongruency,9m_L,0.102433485763594,0.000238424533572257,0.102433485763594
incongruency,9m_R,0.0265447466414983,0.00403301363050446,0.0265447466414983
incongruency,9p_L,0.0595013998144296,0.000259110338932445,0.0595013998144296
incongruency,9p_R,0.168843264600536,0.0001308608817574,0.168843264600536
incongruency,A1_L,0.0426564486753929,0.000142843236446311,0.0426564486753929
incongruency,A1_R,0.00403301363050446,0.0391014344864367,0.0391014344864367
incongruency,a10p_L,0.00531504105498471,0.0135077955725702,0.0135077955725702
incongruency,a10p_R,0.00249124170730042,0.029152735797064,0.029152735797064
incongruency,a24_L,0.0631638464270843,0.000373964637715218,0.0631638464270843
incongruency,a24_R,0.0399671962959172,0.00266075802014321,0.0399671962959172
incongruency,a24pr_L,0.0841035889788113,0.000405068533039454,0.0841035889788113
incongruency,a24pr_R,0.267074501208915,8.92674685992745e-06,0.267074501208915
incongruency,a32pr_L,0.0710022474508971,0.000305462622321784,0.0710022474508971
incongruency,a32pr_R,0.410315138413997,1.40910847079567e-06,0.410315138413997
incongruency,A4_L,0.000939208136164993,0.0619243729231354,0.0619243729231354
incongruency,A4_R,0.000281418814719103,0.0454872536963169,0.0454872536963169
incongruency,a47r_L,0.0607036098815073,0.000671320393097474,0.0607036098815073
incongruency,a47r_R,0.0203431454178773,0.00367061881428121,0.0203431454178773
incongruency,A5_L,0.0128092683949443,0.00134642856776956,0.0128092683949443
incongruency,A5_R,3.75402789050128e-05,0.133920859101984,0.133920859101984
incongruency,a9-46v_L,0.186944811520577,5.50694494467763e-05,0.186944811520577
incongruency,a9-46v_R,0.0583175839417134,0.00104785405292773,0.0583175839417134
incongruency,AAIC_L,0.0454872536963169,0.000421484656790483,0.0454872536963169
incongruency,AAIC_R,0.00581495993879244,0.0271781082443265,0.0271781082443265
incongruency,AIP_L,0.543170794091257,4.88676672460998e-08,0.543170794091257
incongruency,AIP_R,0.0426564486753929,0.000281418814719103,0.0426564486753929
incongruency,AVI_L,0.229509176087476,1.77263905083436e-05,0.229509176087476
incongruency,AVI_R,0.0391014344864367,0.000474418237322638,0.0391014344864367
incongruency,d23ab_L,0.332168798334966,3.44815417641087e-06,0.332168798334966
incongruency,d23ab_R,0.0417445316253282,0.000810116684801798,0.0417445316253282
incongruency,d32_L,0.066996083863673,0.00149618097075255,0.066996083863673
incongruency,d32_R,0.136084848744792,3.75402789050128e-05,0.136084848744792
incongruency,DVT_L,0.138272206964885,6.64154241025728e-05,0.138272206964885
incongruency,DVT_R,0.142717154086526,0.000109612591954189,0.142717154086526
incongruency,EC_L,0.00897465606624515,0.0135077955725702,0.0135077955725702
incongruency,EC_R,0.000474418237322638,0.0810485589689858,0.0810485589689858
incongruency,FEF_L,0.0526687776327997,0.000512979310913764,0.0526687776327997
incongruency,FEF_R,0.0825656372311663,0.000840795822115936,0.0825656372311663
incongruency,FFC_L,0.0426564486753929,0.00171892875484581,0.0426564486753929
incongruency,FFC_R,0.0284819349656083,0.00129957700199412,0.0284819349656083
incongruency,FOP1_L,0.0971734764527383,8.75097251498147e-05,0.0971734764527383
incongruency,FOP1_R,0.021901204544454,0.0027492808371985,0.021901204544454
incongruency,FOP2_L,0.0571520022522751,0.000646285340401676,0.0571520022522751
incongruency,FOP2_R,0.0971734764527383,9.15719602296861e-05,0.0971734764527383
incongruency,FOP3_L,0.179047285209091,0.000155822194125577,0.179047285209091
incongruency,FOP3_R,0.0595013998144296,0.000345045030663016,0.0595013998144296
incongruency,FOP4_L,0.608743312634273,4.85925149540379e-06,0.608743312634273
incongruency,FOP4_R,0.184289112019297,4.33998205622288e-05,0.184289112019297
incongruency,FOP5_L,0.254223181311692,1.77263905083436e-05,0.254223181311692
incongruency,FOP5_R,0.0408481713906301,0.000177322251849077,0.0408481713906301
incongruency,FST_L,0.484275323426612,1.59277171896122e-06,0.484275323426612
incongruency,FST_R,0.496067893359005,1.59277171896122e-06,0.496067893359005
incongruency,H_L,0.368724150675599,3.25392013778014e-06,0.368724150675599
incongruency,H_R,0.144974795002788,0.000228656675970385,0.144974795002788
incongruency,i6-8_L,0.328591409973008,5.43619108839267e-07,0.328591409973008
incongruency,i6-8_R,0.211877528017105,7.17735046862345e-06,0.211877528017105
incongruency,IFJa_L,0.685561830060316,1.324871691466e-06,0.685561830060316
incongruency,IFJa_R,0.166350740319491,2.42646426329429e-06,0.166350740319491
incongruency,IFJp_L,0.578146047337533,2.42379758930156e-07,0.578146047337533
incongruency,IFJp_R,0.0175025845120551,0.000421484656790483,0.0175025845120551
incongruency,IFSa_L,0.314438169939685,5.43808394404266e-06,0.314438169939685
incongruency,IFSa_R,0.00149618097075255,0.066996083863673,0.066996083863673
incongruency,IFSp_L,0.0825656372311663,6.08047953853941e-06,0.0825656372311663
incongruency,IFSp_R,0.0382507139831301,0.000974242470745068,0.0382507139831301
incongruency,Ig_L,0.290312186981456,2.1541345702758e-06,0.290312186981456
incongruency,Ig_R,0.0560044935704358,0.000751764235129571,0.0560044935704358
incongruency,IP0_L,0.119423689447567,1.86606861038996e-05,0.119423689447567
incongruency,IP0_R,0.773484265464893,1.03308527954482e-07,0.773484265464893
incongruency,IP1_L,0.857282845913474,6.30276986157697e-09,0.857282845913474
incongruency,IP1_R,0.138272206964885,5.14109935245699e-06,0.138272206964885
incongruency,IP2_L,0.653373697738761,2.02891414957662e-06,0.653373697738761
incongruency,IP2_R,0.437340440718829,9.10284944311003e-07,0.437340440718829
incongruency,IPS1_L,0.515724676573388,5.69270479644502e-08,0.515724676573388
incongruency,IPS1_R,0.492136161780623,2.73058966904216e-06,0.492136161780623
incongruency,LBelt_L,0.163881666176257,7.98773666410568e-05,0.163881666176257
incongruency,LBelt_R,0.0484642220819378,0.000671320393097474,0.0484642220819378
incongruency,LIPd_L,0.95254462434902,6.30276986157697e-09,0.95254462434902
incongruency,LIPd_R,0.0399671962959172,0.000840795822115936,0.0399671962959172
incongruency,LIPv_L,0.0374148627329376,0.00116764955567206,0.0374148627329376
incongruency,LIPv_R,0.131780201644117,3.25392013778014e-06,0.131780201644117
incongruency,LO1_L,0.0166328530388942,0.00344521991298485,0.0166328530388942
incongruency,LO1_R,0.0696472844062566,0.000155822194125577,0.0696472844062566
incongruency,LO2_L,0.125497797809841,0.000114605308048965,0.125497797809841
incongruency,LO2_R,0.716421194971886,1.59178933145654e-07,0.716421194971886
incongruency,LO3_L,0.0150018731966721,0.000646285340401676,0.0150018731966721
incongruency,LO3_R,0.0193565076051332,0.00218064101309956,0.0193565076051332
incongruency,MBelt_L,0.0153964245852336,0.0056439597392739,0.0153964245852336
incongruency,MBelt_R,0.00693857871175041,0.00922975698965623,0.00922975698965623
incongruency,MI_L,0.0474553756509799,0.000373964637715218,0.0474553756509799
incongruency,MI_R,0.310940281235942,1.59863441329122e-05,0.310940281235942
incongruency,MIP_L,0.828640786333784,3.0736906353468e-09,0.828640786333784
incongruency,MIP_R,0.578146047337533,2.42379758930156e-07,0.578146047337533
incongruency,MST_L,0.0253142923706715,0.000405068533039454,0.0253142923706715
incongruency,MST_R,0.0150018731966721,0.000974242470745068,0.0150018731966721
incongruency,MT_L,0.115489217151636,0.000228656675970385,0.115489217151636
incongruency,MT_R,0.0203431454178773,0.00225488334459811,0.0203431454178773
incongruency,OFC_L,0.0571520022522751,0.000136731925053368,0.0571520022522751
incongruency,OFC_R,0.0108946754268988,0.00673919364593978,0.0108946754268988
incongruency,OP1_L,0.127568717443584,0.000114605308048965,0.127568717443584
incongruency,OP1_R,0.000512979310913764,0.0937766339944926,0.0937766339944926
incongruency,OP2-3_L,0.000554355918046312,0.0224420186141146,0.0224420186141146
incongruency,OP2-3_R,0.140482966040366,9.15719602296861e-05,0.140482966040366
incongruency,OP4_L,0.244798020083001,3.08600791711911e-05,0.244798020083001
incongruency,OP4_R,0.00160410890883789,0.0193565076051332,0.0193565076051332
incongruency,p10p_L,0.283578805028114,5.00926122679601e-05,0.283578805028114
incongruency,p10p_R,0.107893590683139,0.000125221568620049,0.107893590683139
